id,created,updated,title,content,tags,product,topic,locale,answers,creator
1457734,2024-08-11 17:00:53 -0700,2024-08-11 17:00:53 -0700,e-mail archive is full,"<p>Hello, I can see that the archive is full for an email account (we get an error message saying so when we try to send or receive new messages), but when I try to delete messages from my archive (to free up space), I see that my settings were set to never delete email messages.  I cannot sign in as the administrator to change the setting so my messages will start getting deleted incrementally, because I cannot sign in as I forgot/lost my password.....any help on how to reset my password and change my email settings would be greatly appreciated, thanks. </p>",customize-settings-and-preferences;,thunderbird,settings,en-US,"",ashmmackinnon
1457737,2024-08-11 17:36:28 -0700,2024-08-13 19:48:27 -0700,"Unable to send emails, as there is NO SEND tab nor any Attach tab on the compose an email page - see uploaded scan below.","<p>Since Thunderbird was last updated on the 5th August, the page to compose a new email, no longer has a ""send"" or ""attach"" tab.  I cannot now send any emails through Thunderbird.  I have requested technical support twice, however, the only response has been an automated message saying someone will get back to me.  That has not happened.  I am only able to send any emails via our internet provider's website, which is <a href=""http://Slingshot.co.nz"" rel=""nofollow"">Slingshot.co.nz</a>. </p>",other;,thunderbird,other,en-US,1667940;1668252;,gordon.carter
1457740,2024-08-11 17:43:05 -0700,2024-08-11 17:43:05 -0700,Email account colours,"<p>Is it possible to assign a different color to each email account so that when I use the unified in inbox, the messages in the message list somehow reflect the color of their respective email account, either with a colored bar or background colour. That way I would know at a glance which message belongs to which email account.  Many mobile phone email clients have this feature but I have not yet found it in Thunderbird. </p><p>Thanks for your help, </p><p>Oli </p>",customize-settings-and-preferences;,thunderbird,settings,en-US,"",oliwally1
1457741,2024-08-11 18:12:58 -0700,2024-08-11 18:12:58 -0700,downloading email,<p>when i run Bitdefender cleanup or Ccleaner pro. health check nextday i cannot download emails without restart pc  thanks </p>,other;,thunderbird,other,en-US,"",ronaldbyrnes711
1457748,2024-08-11 19:57:59 -0700,2024-08-11 19:57:59 -0700,Thunderbird install update,"<p>Though the previous version of Thunderbird worked fine on this machine i have been obliged to install a new version&nbsp;: 128.1Oesr.exe All that happens now in that the instalation goes on repreating only to stop when at times reaching a page stating that to open my existing Thunderbird account i need to complete the form asking for&nbsp;:  my name,  email, password  </p><p>I check my Mozilla account and found i have a User name and a Display name.  Which do i use to complete the form to open my existing Thunderbird account.  Where would i find a password for my Thunderbird account?  Nothing appears for Mozilla in my list off saved passwords and tbh i didn't know there was a password for the Thunderbird account. </p><p>I really need help quickly because having been obliged to instal the update i am now without my email account. thank you </p>",install-and-update;,thunderbird,installation-and-updates,en-US,"",stevewood
1457753,2024-08-11 21:43:08 -0700,2024-08-12 06:48:00 -0700,"Thunderbird V115.5.0 (on Debian Linux) - Can't Find the ""Font Toolbar"" in email ""Write"" window ... Where is it?","<p>Thunderbird V115.5.0 (on Debian Linux) - Can't Find the ""Font Toolbar"" in email ""Write"" window ... Where is it?  </p><p>I've been using Thunderbird as my email client for decades. After a recent upgrade to software on my Debian Linux PC, I cannot find nor enable the ""Font Toolbar"" that was once available within the Write Window. I'd like to continue to employ Thunderbird as my email client, but this feature/capability is a necessity.  </p><p>The ""Font Toolbar"" enables one to modify the size, color, and spacing(s) of characters, letters, words, and/or paragraphs, and one may also adjust the super- or sub-script, underlining, over-lining, etc., of the same.  </p><p>I've just spent several hours attempting to enable this, searching and trying lots of bad ideas on the local Thunderbird GUI's settings. Still.... NO TOOLBAR! This is very disturbing for me. Given the plethora of search results returned during searches, this has been recurring for a good long time. There are lots of folks with this or very similar problems.  </p><p>I'd like to continue using and enjoying what I have thought was a very good contribution to the globe for use on all sorts of operating systems. For decades, I've solely used Linux. I've liked Mozilla software from the get-go, and this has happened just once before several years ago. Luckily, there was a way to enable it in the ""about:config"" settings. Today, I couldn't even find a way to enter those settings in this newest version of Thunderbird - V115.5.0.  </p><p>If the toolbar is still a feature, how do I enable it? </p>",customize-settings-and-preferences;,thunderbird,settings,en-US,1667939;,cpkern
1457755,2024-08-11 22:12:35 -0700,2024-08-22 01:30:59 -0700,adding gmail to Thunderbird,"<p>When I am supposed to get a google sign-in from Thunderbird, all I get is a blank white window on my computer.  I another computer it works.  I have tried a lot of settings and cleared a lot of passwords and cookies.  Nothing I have found after hours of trying has helped. </p><p>I hope there is something easy I have overlooked. </p><p>Thank you for helping. </p>",troubleshooting;,thunderbird,troubleshooting,en-US,1669806;,win.wrbailey
1457762,2024-08-11 22:57:24 -0700,2024-08-12 16:15:34 -0700,Thunderbird on PC,<p>Can I run Thunderbird on PC? </p><pre>I've set up a Mozilla account but can't see how to download the Thunderbird app </pre>,install-and-update;,thunderbird,installation-and-updates,en-US,1667960;1668060;,colinfryer
1457763,2024-08-11 23:08:59 -0700,2024-08-11 23:08:59 -0700,Problem with spam folder.,"<p>Hello, I'm having trouble moving the spam folder out of the trash. It doesn't have the 'move to' option like the other folders I created. Even deleting the folder through the program doesn't work. </p><p>I've already tried deleting and moving the file from the '%APPDATA%\Thunderbird\Profiles' folder, but it didn't work. </p><p>The computer was formatted for other reasons, and the problem still persists. Is there any solution for this? </p><p>Thank you so far. </p>",troubleshooting;,thunderbird,troubleshooting,en-US,"",brucekendi
1457766,2024-08-11 23:35:39 -0700,2024-08-11 23:35:39 -0700,Not receiving emails,"<p>I have a problem with not receiving emails. My inbox is 100% full even after I deleted emails from the last couple of months.  Can I ask for help? My thunderbird email is: gajos@muzeumgpe<a href=""http://-chorzow.pl"" rel=""nofollow"">-chorzow.pl</a>. </p><p>Best regards, Wiktoria Gajos </p>",other;,thunderbird,other,en-US,"",wkk.gajos
