id,created,updated,title,content,tags,product,topic,locale,answers,creator
1472831,2024-11-04 17:56:13 -0800,2024-11-04 17:56:13 -0800,Receiving emails,<p>After scanning documents from Epson printer and using the send-to email function I am not receiving the email with attachment.  I have also tried switching from Epson WiFi back to home WIFI and I still don't receive them  </p><p>I have also tried scanning from a HP printer and sending to my email but have not received it </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",maureenleather53
1472832,2024-11-04 18:53:30 -0800,2024-11-04 18:53:30 -0800,Can not create Primary Password,"<p>I am trying to create a Primary Password but getting message: ""Unable to change Primary Password"" Using Thunderbird Version 128.4.1esr | Released November 4, 2024 under Windows 11. </p>",thunderbird;passwords-and-sign-in;,thunderbird,passwords-and-sign-in,en-US,"",yuri.polyakov
1472836,2024-11-04 19:46:13 -0800,2024-11-04 19:46:13 -0800,not able to receive or send my emails,"<p>I have contacted my Internet provider and they are unable to get my thunderbird to work can you help me get it working I have it installed on an old computer and it works fine this is a new computer I have AVG and a AVG VPN if this helps  we went through all the POP and smtp setting but it still wont work, and I get an error message attachment of Screen shot  thank Jenny </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",jenjenh706
1472837,2024-11-04 19:59:41 -0800,2024-11-04 19:59:41 -0800,Unable to send email using my Thunderbird account,<p>I am unable to send emails. My internet provider tells me that it is Thunderbird. I receive a send message error when trying to send and something about the outgoing server. </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",familyfritz
1472839,2024-11-04 21:21:55 -0800,2024-11-04 21:21:55 -0800,Getting message Platform 115.16.1 not compatible with 115.15.0 - wont open emails,"<p>Cant open emails message 115,16.1 not compatible with 115.15.0 </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",noladavey70
1472841,2024-11-04 23:45:20 -0800,2024-11-05 10:53:43 -0800,How to turn the Spam filter off,"<p>I would like to turn the Thunderbird Spam Filter totally off. It marks legit mails with *** Spam *** and is just annoying. </p><p>I followed all instructions in: <a href=""https://support.mozilla.org/en-US/kb/thunderbird-and-junk-spam-messages"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/thunderbird-and-junk-spam-messages</a> </p><p>I unchecked 'Enable adaptive junk mail controls for this account' in all accounts. </p><p>AND STILL: Why is the junk filter active? </p><p>I would like to raise a bug report for this. </p><p>Thunderbird: 128.4.1esr </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1686119;,firefox2949
1472843,2024-11-04 23:52:09 -0800,2024-11-04 23:52:09 -0800,Pasting a Table from a Word document,<p>I used to be able to copy a Table from a Word document and past it into a Thunderbird email and maintain the formatting. Between 1 Nov and 2 Nov I can no longer do this. When I copy and paste the formatting is lost. Can you help please? Thank you. </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",prisaacson
1472846,2024-11-05 00:18:35 -0800,2024-11-05 00:34:45 -0800,Caratteri non richiesti,"<p>Succede con ""nuovo messaggio"" o "" rispondi "". Viene visualizzato e inviato questo testo non richiesto. Come faccio ad eliminare questo errore? </p>",thunderbird;performance-and-connectivity;needsinfo;,thunderbird,performance-and-connectivity,it,1686034;,giancarlo.biasi
1472849,2024-11-05 00:43:37 -0800,2024-11-05 00:52:51 -0800,non riesco ad aprire amazon i miei ordini  in italiano,<p>ripristinare  la lingua italiana e farmi aprire i miei ordini in amazon </p>,thunderbird;performance-and-connectivity;needsinfo;,thunderbird,performance-and-connectivity,it,1686038;,nardcatti45
1472850,2024-11-05 01:03:34 -0800,2024-11-05 01:03:34 -0800,Account retrieval problem,"<p>Up to version 132b1, account retrieval worked.  Since Version 132b2 (b3, b4, b5, b6, 133b1) following fault:  </p><p>The setting is ‘Only download header data when starting TB’  </p><p>Since 132b2 the following message and click link is missing:  ""Download the rest of the message"" </p>",thunderbird;settings;,thunderbird,settings,en-US,"",ischkrischplaque
