id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1686598,1473329,2024-11-07 18:01:26 -0800,2024-11-07 18:01:26 -0800,"<p>is the text in the body of the email?  Have you looked at Ctrl+U to see if it appears there.  If it is in anyway important, the sender may have included it as an image. </p>",MattAuSupport,false,0,0
1686734,1473329,2024-11-08 11:24:54 -0800,2024-11-08 11:24:54 -0800,"<p>After I opened the e-mail, typed CTRL+U and look using CTRL+F I founded the number I am using in filter in the message. So, it is not an image. </p>",gustavonedel,false,0,0
1686778,1473329,2024-11-08 18:17:47 -0800,2024-11-08 18:17:47 -0800,"<p>I am just wondering.  If your account is IMAP,  then have you set the filter to run after classification? </p><p>Most filter actions only apply to the header of the email and filter execute as early in the download as possible. Knowing when the body is actually available post download to filter against can be a problem and something which appear to affect IMAP accounts more than POP ones.  Moving the filter execution to after classification means that the body must be there as it is used in junk filtering and generally it fixes issues where the body is not initially there when the filter would normally execute. </p><p>Personally I just run filters after classification as it make them just a little more reliable. </p>",MattAuSupport,false,0,0
1686860,1473329,2024-11-09 06:03:54 -0800,2024-11-09 06:05:10 -0800,"<p>I think that isn't the case, because I am running the filter manually. Tryied even with other words in the same e-mail and doesn't work either. But I changed to after classification and doesn't worked also. </p>",gustavonedel,false,0,0
1686597,1473332,2024-11-07 17:59:40 -0800,2024-11-07 17:59:40 -0800,"<p>turn off the ""print headers and footers"" option in the print dialog </p>",MattAuSupport,false,0,1
1686617,1473332,2024-11-07 22:12:45 -0800,2024-11-07 22:15:51 -0800,"<p>Thank you, but i WANT the headers &amp; footers. Just want them to be same font as email content. The world will keep spinning if I have to leave aziz..... </p>",pat.g888,false,0,0
1686682,1473332,2024-11-08 06:43:28 -0800,2024-11-08 06:43:28 -0800,"<p>%There is no setting for that.   </p><p>There does appear to be setting for it in the printing tools addon.  Perhaps try that. </p><p><a href=""https://addons.thunderbird.net/en-US/thunderbird/addon/printingtools-ng/?src=search"" rel=""nofollow"">https://addons.thunderbird.net/en-US/thunderbird/addon/printingtools-ng/?src=search</a> </p>",MattAuSupport,false,0,0
1686737,1473332,2024-11-08 11:58:26 -0800,2024-11-08 11:58:26 -0800,"<p>Thank you. I'm reluctant to use add-ons because it may mess up new email retrieval from my email provider. So I suppose the problem is ""solved,"" though the answer is no, there's no way to alter that. </p>",pat.g888,false,0,0
1686797,1473332,2024-11-08 19:43:31 -0800,2024-11-08 19:43:31 -0800,"<p>Your choice.  But using addons is what Thunderbird is all about,  modifying the base program to do it your way. </p><p>I installed the addon before I pointed you to it if that helps,  I clearly got your reply so getting email still works.  I think you need to consider that Thunderbird went through a very ugly period with addons back with V68 while the ability of addons to mess with the program itself was limited.   </p><p>Now if you have an issue from an addon,  or really any issue you use troubleshooting mode to start without addons.  Troubleshooting mode can be access by holding the shift key while you start Thunderbird, it can be accessed from the help menu and for the more skilled a command line parameter can be used to start Thunderbird from the Windows run dialog. </p><p>See the support areticle on the subject. <a href=""https://support.mozilla.org/en-US/kb/troubleshoot-mode-thunderbird"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/troubleshoot-mode-thunderbird</a> </p>",MattAuSupport,false,1,0
1686807,1473332,2024-11-08 21:09:42 -0800,2024-11-08 21:09:42 -0800,"<p>Thank you for the detailed explanation, and I'll research it further with your comments / links. You've given me some breadcrumbs to follow. </p><p>But for the time being I'm going to just leave it alone because as I recall from the ordeal of setting up Supernova my provider said ""no add-ons"" if I want to download its emails to TBird. And I still have unhappy memories of the hours it took for me to configure &amp; set up TBird 115 / Less Than SuperNova, which was basically exhausting.  </p><p>If my recall isn't correct, then yay, I've got a solution to my question. </p>",pat.g888,false,0,0
