id,created,updated,title,content,tags,product,topic,locale,answers,creator
1466671,2024-10-01 19:03:10 -0700,2024-10-01 19:13:30 -0700,Thunderbird - multiple email accounts,"<p>I have quite a few email accounts coming into Thunderbird. I'm about to add another but want it to be the third account down, instead of 8th. How do I move whole accounts up or down the list? </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1678379;,organicsheri
1466677,2024-10-01 20:32:26 -0700,2024-10-03 23:55:52 -0700,Is it possible to delete multiple selected messages from Inbox with a single click?,"<p>When I select multiple Inbox messages and right-click, there is no choice shown to delete all of them.  Please see the uploaded images. </p><p>Thanks for your help, SweetTasha </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1678390;1679249;,sweettasha
1466682,2024-10-01 21:30:37 -0700,2024-10-02 01:39:57 -0700,"I CANNOT READ ANY OF THE TEXT ON NEW UPDATE, IT IS STUCK ON SIZE 5, WHOLE THING!   CAN I PLEASE UNDO BACK TO WHAT I HAD THAT DID WORK?","<p><strong>bold text</strong> ON SETTINGS, THE FONT IS STUCK ON 5 FOR THE WHOLE PROGRAM AND IS IMPOSSIBLE TO READ! I JUST NEED SIMPLE STUFF, NOT OVER COMPLICATED STUFF. IT WAS WORKING, CAN I PLEASE UNDO THE UPDATE?   PLEASE!!!!! </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1678432;,pamclark1
1466684,2024-10-01 21:59:35 -0700,2024-10-01 21:59:35 -0700,Email download,"<p>I have 2 email accounts on Thunderbird, both with the same ISP.  I can get messages delivered to the inbox of my main account but Thunderbird no longer searches the server for messages on the secondary account.  Both accounts are set up in Thunderbird with identical settings.   </p><p>I have been online and read the support suggestions on how to resolve this but it hasn't worked.  Support suggested it may be that the password has changed and advised me to remove the password from settings and next time I open Thunderbird I will be asked for my password.  This did not happen.  I removed the password from the account which is not downloading to my inbox and when I reopened Thunderbird I was not asked for the new password.  However I can send emails from this secondary account. </p><p>I have checked webmail and there are definitely messages waiting there to download. </p><p>My main Thunderbird email (the one that is downloading messages to my inbox) is aparbury@comcen.com.au not the one showing on this log in. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",anabel.parbury
1466688,2024-10-01 23:17:58 -0700,2024-10-04 04:26:41 -0700,Vandaag onverwachte update naar 131,"<p>Vandaag kregen wij een onverwachte update van 131 (EN) Het is nog een test versie, maar wij kregen deze als stable versie. Zal een moment geweest zijn, maar terug kon niet meer want het profiel was ook geupdate. </p>",thunderbird;installation-and-updates;,thunderbird,installation-and-updates,nl,1679259;1679279;,WEK
1466699,2024-10-02 00:00:18 -0700,2024-10-02 00:25:09 -0700,HO APPENA ACQUISTATO ALTRO SPAZIO DI ARCHIVIAZIONE PERCHE' ERA ESAURITO. HO RIAVVIATO IL PC E THUNDERBIRD NON FUNZIONA PIU'...,"<p>Il tuo account Gmail ha smesso di funzionare Esaurito (100%) 	15 GB </p><p>Sono trascorsi 30 giorni da quando hai raggiunto il limite di 15 GB di spazio di archiviazione per il tuo Account Google. A partire dal giorno 1 ott 2024, le email che ti sono state inviate sono tornate al mittente e non possono essere recuperate. D'ora in poi riceverai solo le email essenziali del tuo Account Google. Acquista altro spazio di archiviazione o liberane una parte per riprendere immediatamente la ricezione delle email. </p><p>HO APPENA ACQUISTATO ALTRO SPAZIO DI ARCHIVIAZIONE PERCHE' ERA ESAURITO. HO RIAVVIATO IL PC E THUNDERBIRD NON FUNZIONA PIU'... </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,it,1678413;1678414;1678415;,gigimetalli63
1466701,2024-10-02 00:32:49 -0700,2024-10-02 11:59:16 -0700,"""optional attendees"" not visible","<p>I don't see ""optional attendees"" in the list of invitees in the calendar. It doesn't say whether the invitee is optional or mandatory. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1678590;,subetov
1466703,2024-10-02 00:56:30 -0700,2024-10-02 01:55:55 -0700,THUNDERBIRD SCARICA IN CONTINUAZIONE EMAL,"<p>salve, da qualche giorno il programma thunderbird scarica continuamente emails già pervenute. Scarica migliaia di mails anche vecchie di molti anni. il problema sussiste con la mia casella PEC regolarmente caricata su thunderbird. E' la prima volta che succede. Come potrei risolvere? grazie </p>",thunderbird;email-and-messaging;needsinfo;,thunderbird,email-and-messaging,it,1678437;,ilardo.michele
1466704,2024-10-02 01:21:24 -0700,2025-03-21 02:17:54 -0700,My Thunderbird goes through periods where it can receive but not send emails.  Caused by VPN.,"<p>My Thunderbird goes through periods where it can receive but not send emails. I am presented with the following message, see attachment. The number may vary but the message is always the same, I am being blacklisted. Can anyone tell me way this is happening, and what to do to fix it, Please? As far as I can remember, it sorts it self out, but it hasn't for over a week now and it is really frustrating. Thank you for reading this plea. Regards Ilio Pieroni </p>",thunderbird;email-and-messaging;needsinfo;,thunderbird,email-and-messaging,en-US,1678440;1679194;,Iliopier
1466707,2024-10-02 01:43:05 -0700,2024-10-02 04:15:14 -0700,'Correspondent' or 'From' name is changed on emails coming in from our own website 'submit'.,"<p>When viewers submit a form on our website, the incoming email usually appears as subject 'quote request' with their name as the 'correspondent'. But since 2 days ago every 'quote request' is showing the same name as 'correspondent', the name of another customer we have been emailing back and forth with. He was originally a 'quote request' from about 4 or 5 months ago. It has changed to this name on<em> every</em> quote request email we have on the system, even going back 12 months! I know this is not a TB problem because it has only happened on our laptop, all the quote requests are still showing correct names on TB on our PC. So, it would appear that we have inadvertently clicked on something. Any ideas what we could have done wrong and, more importantly, how we can undo it? thanks Chris </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1678436;1678471;,chris119
