id,created,updated,title,content,tags,product,topic,locale,answers,creator
1462289,2024-09-05 17:18:36 -0700,2024-09-07 17:31:22 -0700,return to older version,"<p>I have Thunderbird in 3 computers. I downloaded the upgrade this week and a lot of changes took place. Then I got locked out? All kinds of colors turned themselves on, then it kept asking me if I wanted to change a function???? I kept saying no, then yes. It continued to ask. Turned off the computer and worried if I get my old stuff back. Today it is working but incoming mail is in the lower part of the screen, old mail is in the top.  How do I go back to the old version. This is my desktop </p><p>I just turned on my laptop and it asked me to upgrade. NOPE! I've used you guys for years and only made a small donation, sorry. Didn't know  you have an app for my Android??? Would have tried it. Does your browser follow and track me like Chrome, which I hate. I will aways speak well of you guys even if I can't go back to the older version. See ya, Randy </p>",thunderbird;settings;,thunderbird,settings,en-US,1673321;,Randyjohnjett
1462299,2024-09-05 20:24:01 -0700,2024-09-05 20:24:01 -0700,Side by side error,"<p>Hello.  I am using Win11 and have been a Mozilla Thunderbird user for many years.  Today I cannot open Thunderbird due to a ""side-by-side"" error. See image attached. I am not very computer savvy and therefor find some of the suggested solutions on the web rather difficult to understand and apply. I would appreciate any help you can be.  Thanks, Murray Kerr, Auckland, NZ. </p>",thunderbird;performance-and-connectivity;,thunderbird,performance-and-connectivity,en-US,"",MurrayKerr
1462302,2024-09-05 21:01:27 -0700,2024-09-07 13:15:02 -0700,Deleted mails,"<p>I use Thunderbird with IMAP configuration. In the last days, after deleting emails from the Inbox, they keep reappearing. I’ve tried deleting the ""Deleted Items.msf"" file in the imapMail folder, but it hasn’t solved the problem. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,es,1673105;1673292;,rllata
1462313,2024-09-05 23:38:44 -0700,2024-09-10 10:19:58 -0700,"Sending automatic reply ""out of office""","<p>Hi, I have a problem, when i set outomatic reply on my account email has send, but with wrong encoding. I 'm writting mail in czech language, so you probably wont be understanding. In the picture is a screen of mail, that was automatic sent, please help me, what i should to change in settings. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1673353;1673356;1673358;1673359;1673708;1673785;,simon9durak
1462320,2024-09-06 00:27:57 -0700,2024-09-06 05:02:57 -0700,Cannot access Thunderbird,<p>Hi. I successfully used Thunderbird a few years ago BUT went to Mailbird BAD MOVE.  </p><p>I INSTALLED the software again fine but on running it needs a password which I haven’t got if it’s the password to my email hosting company IONOS Thunderbird tells me they have a problem with IONOS so I’m VERY stuck.  </p><p>HELP.&nbsp;!  Thank you.  PD. </p>,thunderbird;accessibility;,thunderbird,accessibility,en-US,1673030;,peter858
1462321,2024-09-06 01:04:07 -0700,2024-09-09 11:52:34 -0700,[SOLVED] How to remove menu items ?,"<p>Hi. Same question as in <a href=""https://support.mozilla.org/en-US/questions/1226211"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1226211</a> &nbsp;: How can I customize the TB's main menu&nbsp;? </p><p>I would like to remove menu items, which I never use: </p> <ul><li> for simplicity </li><li> to avoid accidental deletion (e.g. ""delete folder"", ""delete message"", ""delete mail marked as junk in folder"", etc.) </li></ul> <p>many thanks! </p>",thunderbird;settings;,thunderbird,settings,en-US,1673493;,welcome
1462328,2024-09-06 02:02:07 -0700,2024-09-06 02:25:04 -0700,FILTRO VELOCE lentissimo dopo ultimo aggiornamento,"<p>Come da titolo il ""filtro veloce"" funziona a rilento dopo l'ultimo aggiornamento. </p><p>Il pc è abbastanza nuovo RAM 16Gb Win 11pro i7-10700CPU 2.90GHz </p><p>Il problema si manifesta nelle cartelle IMAP con un numero significativo di messaggi (10.000) </p>",thunderbird;search-tag-and-share;,thunderbird,search-tag-and-share,it,1673014;1673015;1673016;,kakainomane2013
1462330,2024-09-06 02:23:52 -0700,2024-09-08 15:28:28 -0700,INVIA A solo se crei la bozza,"<p>Cliccando col tasto destro su ""invia a"" in Win10 Pro si apre il programma e posso compilare la mail con l'/gli allegati, ma non posso inviarla, devo prima chiuderla e chiedere di salvarla in ""bozza"", dopo di chè posso aprila dalla bozza ed inviarla. Qualcuno ha avuto lo stesso problema e l'ha risolto? </p> <hr> <p>Right clicking on ""send to"" in Win10 Pro opens the program and I can compile the email with the attachment(s), but I can't send it, I have to close it first and ask to save it in ""draft"", after which I can open it from the draft and send it. Has anyone had the same problem and solved it? </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,it,1673017;1673229;1673235;1673246;1673262;,giuseppe6
1462333,2024-09-06 02:44:34 -0700,2024-09-06 02:44:34 -0700,Read mail showing as unread,"<p>Hi, </p><p>I'm using the latest version of Thunderbird (128.2.0esr (64-bit)). </p><p>For some months I've been having a problem with some mail that I have read still showing as unread (bold). This happens whether I use the message pane or double-click to open the mail in a separate window. </p><p>Even if I then right-click on the email and select Mark &gt; As read, the email initially shows as read, but a short time later it reverts to unread (bold). </p><p>I raised the issue with my email service provider and they say they only support web mail. </p><p>Any suggestions please? </p><p>Thanks! </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",dhanslip
1462336,2024-09-06 03:24:14 -0700,2024-09-06 04:38:25 -0700,"De Thunderbird mailbox is sinds een paar dagen heel erg verslechtert: veel trager geworden en men moet 2 of 3 maal overal op klikken vooraleer het programma reageert. Waarom alles steeds moeilijker, gecompliceerder, ingewikkelder maken ??","<p>De Thunderbird mailbox is sinds een paar dagen heel erg verslechtert: veel trager geworden en men moet 2 of 3 maal overal op klikken vooraleer het programma reageert. Waarom alles steeds moeilijker, gecompliceerder, ingewikkelder maken&nbsp;?? Het was zoveel beter vóór deze nieuwe versie&nbsp;!!! </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,nl,1673025;,vgottigny1
1462338,2024-09-06 03:36:03 -0700,2025-01-17 06:20:29 -0800,scomparso bottone accetta evento,"<p>ho ricevuto via mail l'invito a una riunioen teams, è scomparso il bottone ""accetta"" evento, come posso riattivarlo? </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,it,1673048;1704321;,mail2167
1462340,2024-09-06 03:55:43 -0700,2024-09-06 04:23:21 -0700,regelafstand in mail,"<p>Goedendag, </p><p>Graag verneem ik hoe ik in een bericht kan maken zonder dat ik na een enter, een lege regel krijg in mijn bericht, dus zoals in dit bericht. Voorbeeld; deze regel sluit keurig aan bovenstaande tekst na een Enter. </p><p>Ben zeer benieuwd&nbsp;!! </p><p>Met vriendelijke groet, Wilfried van der Laar [e-mailadres verwijderd omwille van de privacy] </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,nl,1673023;,wilfried.vdlaar
1462341,2024-09-06 03:58:01 -0700,2024-09-06 04:15:04 -0700,ik kan mij niet meer inloggen,<p>ik kan mijzelf niet meer inloggen. Als ik de app open moet ik allemaal service instellingen invullen die ik niet weet. </p>,thunderbird;accounts;,thunderbird,accounts,nl,1673022;,4gwg7ggjjt
1462345,2024-09-06 04:26:52 -0700,2024-09-06 05:18:33 -0700,blueyonder email address,<p>I need to close my email address: jamesstrike@blueyonder.co.uk </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1673032;,jamesstrike
