id,created,updated,title,content,tags,product,topic,locale,answers,creator
1474824,2024-11-17 16:00:53 -0800,2024-11-17 16:05:35 -0800,after 128.4.3esr can't access mail server- invalid certificate but when adding an exception says valid no need,"<p>after latest update nov 12 128.4.3esr  32 bit my wife can not access our same email server <a href=""http://mail.patokalakemarina.com"" rel=""nofollow"">mail.patokalakemarina.com</a>. Gets security alert of invalid certificate. When I try to add an exception says is good and don't need an exception. </p><p>My 64 bit machine took the upgrade ok, no alert, and her android phone still accesses. Every box is checked the same as my 64bit. How to roll back an update? </p>",thunderbird;installation-and-updates;,thunderbird,installation-and-updates,en-US,"",md40
1474825,2024-11-17 16:05:21 -0800,2024-11-18 10:40:29 -0800,Why is Thunderbird loading only inbox messages for me?,"<p>Why are only inbox messages loading when I connect my email via Thunderbird? I can't find sent, draft messages and others when I connect my email accounts to Thunderbird. However, all categories loads when I login to the webmail. Why is Thunderbird loading only inbox messages for me? </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1688536;1688604;1688735;,ucheupper
1474826,2024-11-17 16:18:33 -0800,2024-11-17 23:01:11 -0800,Unable to log in at server,<p>Unable log in at server. Probably wrong Configuration yet i have log in with the collect login </p>,thunderbird;passwords-and-sign-in;,thunderbird,passwords-and-sign-in,en-US,1688534;1688570;1688571;,faroukdatasoft
1474827,2024-11-17 16:24:09 -0800,2024-11-18 05:18:18 -0800,Thunderbird will not receive or send,<p>I have successfully used Thunderbird for 7-8 years for my business e-mail account. About 2 weeks ago the platform simply wouldn't send or receive any more and I have no idea why. I would like some help to get this working once again </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1688620;,nlelew123
1474833,2024-11-17 17:41:41 -0800,2024-11-17 17:41:41 -0800,password change in Microsoft = pop3 error in TB emal,"<p>I had to change my Microsoft password and I believe it didn't change for my TB email account.  I no longer know the old password (I use Keeper to make pw changes).  I get a pop3 account password error and no longer can get email in TB. I am currently unhappily using Outlook. I made changes on my pc to meet the new requirements mandated by Microsoft: incoming server - <a href=""http://pop3.live.com:995"" rel=""nofollow"">pop3.live.com:995</a>; SSL/TLS; 0Auth2 and outgoing server - <a href=""http://smtp.office365.com:587"" rel=""nofollow"">smtp.office365.com:587</a>; STARTTLS; 0Auth2. Appreciate some help. Thanks </p>",thunderbird;passwords-and-sign-in;,thunderbird,passwords-and-sign-in,en-US,"",rickesk
1474844,2024-11-17 22:10:23 -0800,2024-11-18 10:42:55 -0800,Can't add outlook account - blocked cookies?,"<p>Please help! I am trying to add an <a href=""http://outlook.com"" rel=""nofollow"">outlook.com</a> account. Mac (Sequoia) -Firefox (132.0.2) -Thunderbird (nebula) The login page flashes briefly, but then I get I get the dreaded: </p><pre>""Microsoft (logo). We can't sign you in </pre> <p>Your browser is currently set to block cookies. You need to allow cookies to use this service."" <a href=""https://login.live.com/cookiesDisabled.srf?"" rel=""nofollow"">https://login.live.com/cookiesDisabled.srf?</a> </p><p>No matter what I do in Firefox-Setting-Privacy nothing helps! I've tried changing my default browser to Safari and that doesn't help either.  </p><p>Please help! </p>",thunderbird;accounts;,thunderbird,accounts,en-US,1688736;,jenny.pizzica
1474845,2024-11-17 22:10:50 -0800,2024-11-18 05:51:19 -0800,cant receive or send emails,<p>I cant receive or send emails from my computer </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1688627;,bbvrm
1474846,2024-11-17 22:25:24 -0800,2024-11-17 23:16:59 -0800,"Posta in arrivo, messaggi non visualizzabili","<p>Ciao a Tutti. </p><p>Da stamattina non riesco più a vedere i messaggi nella posta in arrivo. I messaggi sono presenti, screenshot allegato, ma il riquadro della posta in arrivo non me li va visualizzare. Windows home 64 - Thunderbird 128.4.3esr (64 bit). Credo sia un problema di filtri ma non riesco più a ripristinare la situazione. Grazie in anticipo per il vostro supporto. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,it,1688577;,dr.drome
1474847,2024-11-17 23:07:09 -0800,2024-11-17 23:12:14 -0800,сообщения долго грузятся,"<p>входящие сообщения долго грузятся. кэш почистил, толку нет </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1688572;1688574;,abdigaparovavenera
1474849,2024-11-18 00:52:12 -0800,2024-11-18 00:52:12 -0800,Gmail levelezés fiók csatlakoztatása,"<p>A fiók adatok beírása után a rendszer felismeri a konfigurációt, ezután engedélyezési kérelmet indít a Google fiókba. Az engedélyezés elfogadására hibajelzést ad: nem megfelelő a konfiguráció, vagy tévesek a fiókadatok. Ezek tuti nem tévesek. Mi lehet a megoldás? Köszönettel: Dr Herczeg Zoltán </p><pre>                     zdrherczeg@hotmail.com </pre>",thunderbird;passwords-and-sign-in;,thunderbird,passwords-and-sign-in,hu,"",zdrherczeg
1474850,2024-11-18 01:05:59 -0800,2024-11-18 05:00:54 -0800,E-mail to sent / impossible,"<p>Hi everyone </p><p>Since last week, everytime i want to send an email i have this message&nbsp;: ""Clients does not have permissions to send as this sender"" </p><p>And if i change the authentification method, it's still not working. I've tried all the settings <a href=""http://ssl0.ovh.net"" rel=""nofollow"">ssl0.ovh.net</a> / port 465 </p><p>It's working when i'm not using Thunderbird, through the web mail.  </p><p>If anyone has a solution, please let me know </p><p>Thanks&nbsp;! </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1688618;,nguyenquavinh
1474851,2024-11-18 01:26:56 -0800,2024-11-18 09:15:44 -0800,E-Mail with no content,"<p>Hello </p><p>I have an issue with an e-mail, that has no content (see picture 1). I received this e-mail yesterday and could read the text, sender, etc. Today, the e-mail was completely empty so I forwarded this e-mail from another device to myself and the content is there (see picture 2). What is the problem respectively what should I do in the settings (or whereever) to avoid such problem? </p><p>Thank you in advance. </p><p>Kind regards Gregor Danielak </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1688635;1688700;1688707;,G.Danielak
1474852,2024-11-18 01:50:04 -0800,2024-11-18 01:50:04 -0800,Deletion of files,<p>Thunderbird is automatically deleting all emails in my inbox from the previous month. How can I stop this? </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",davidprice2
1474853,2024-11-18 02:08:13 -0800,2024-11-19 03:48:08 -0800,Compactar PDFs,"<p>Buenas tardes, quisiera saber si hay alguna forma de unir o compactar varios archivos del mismo tipo (PDF) en un sólo recibidos en un sólo mail aunque tenga otr formato final (RAR o ZIP). </p><p>Gracias&nbsp;!! </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,es,1688741;1688865;,echateahi
1474858,2024-11-18 02:50:56 -0800,2024-11-21 01:13:28 -0800,Conversaties uitschakelen,"<p>Hallo, Ik heb al van alles geprobeerd om de conversaties met boomstructuur uit te schakelen (hierdoor heb ik geen goed overzicht van mails); in mijn versie op mijn nieuwe laptop staat dit standaard ingesteld. Op de Help site wordt uitgelegd hoe dit kan worden gedaan, maar ik zie de voorgestelde toepassingen niet in mijn versie (128).  Onder 'Beeld' komt geen submenu met de optie 'Sorteren op' . Dank voor de support. Mvg Huub </p>",thunderbird;settings;,thunderbird,settings,nl,1689245;,huub3
1474859,2024-11-18 02:53:43 -0800,2024-11-18 11:59:41 -0800,shortcut to delete message from server,"<p>Hello, </p><p>I have two computers running thunderbird on macOS with POP accounts. When checking mail on computer #1, I would like to find a simple way to delete a given email message from server so that it is not retrieved by computer #2. Doing this online is not the solution I am looking for. Regards, Gérald </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1688619;1688626;1688631;1688731;1688759;,gerald.ten
1474860,2024-11-18 03:01:05 -0800,2024-11-18 05:24:08 -0800,Thunderbird 32 bit instalace do Windows 11,"<p>Dobrý den, do nového počítače s Windows 11 (64 bit) jsme nainstalovali Thunderbird 64 bit.  Účetní program Duel od Ježek software, který je na tomto počítači nainstalován, však špatně komunikuje při vytváření emailů (např. posílání tiskových sestav) s Thunderbird 64 bit. Potřebuje komunikovat s Thunderbird 32 bit.  Je možné nyní na PC s Windows 11 nainstalovat Thunderbird 32 bit? Pokud ano, jak máme správně postupovat? Děkuji. Pípalová </p>",thunderbird;installation-and-updates;,thunderbird,installation-and-updates,cs,1688622;,anetpov
1474861,2024-11-18 03:11:08 -0800,2024-11-18 07:51:02 -0800,PRoblema di no scarico Mails sul computer ufficio,<p>Abbiamo bisogno di riuscire a scaricare normalenmente la posta e ovviametne di inviarla... il problema esiste solo su questo computer perche' poi dal telefonino colelgato  si scarica normalmente.. ma nel computer non si riesce.. </p>,thunderbird;email-and-messaging;needsinfo;,thunderbird,email-and-messaging,it,1688649;,laromoteca
1474863,2024-11-18 03:29:29 -0800,2024-11-18 06:48:58 -0800,Suborganizer,<p>I cannot cancel any suborganizer. </p>,thunderbird;accounts;,thunderbird,accounts,en-US,1688633;,mail2227
1474864,2024-11-18 03:33:25 -0800,2024-11-18 04:58:45 -0800,Not Bale to confirm the microsoft 365 mails,"<p>hi Team, I Am trying to set the microsoft 365 mail, all the st was done but i am facing the belwo issue. 1. only inboz &amp; transh box showing. 2. Not able to send the mails using thunderbird. </p><p>i contacted to microsoft they tried but the issue was same so they suggested to contact the team thunderbird. please support. Best Regards Alok </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1688617;,kumar.alok83
