id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1670551,1460346,2024-08-25 18:59:23 -0700,2024-08-25 18:59:23 -0700,<p>I don't think you can do that at all. </p>,MattAuSupport,false,0,0
1670767,1460346,2024-08-26 15:32:09 -0700,2024-08-26 15:32:09 -0700,<p>Is there a Why not? </p>,AKostenzer,false,0,0
1670595,1460363,2024-08-26 01:14:49 -0700,2024-08-26 01:14:49 -0700,<p>I am not sure what you are posting for!  just click the close button.  Or in all likely hood if it is still running after a crash you have not submitted your crash report so submitting that will generally offer a similar restart Thunderbird button. </p><p>Regardless the dialog is telling you the application is still running on your system and needs to be closed to start another session.  It is also offering to do it for you. </p>,MattAuSupport,false,0,0
1670608,1460363,2024-08-26 02:09:48 -0700,2024-08-26 02:09:48 -0700,"<p>That won't happen. Even re-install didn't help and the application still runs. The app has been reinstalled, even in Beta, and this message persists. I even deleted all paths including registries, reinstalled, restarted the comp and the message is still the same </p>",mikulas.simak,false,0,0
1670766,1460363,2024-08-26 15:30:46 -0700,2024-08-26 15:30:46 -0700,"<p>Start Windows in safe mode with networking enabled - <a href=""https://support.microsoft.com/en-us/help/12376/windows-10-start-your-pc-in-safe-mode"" rel=""nofollow"">https://support.microsoft.com/en-us/help/12376/windows-10-start-your-pc-in-safe-mode</a> </p><p>Still In Windows safe mode, start Thunderbird in Troubleshoot Mode - <a href=""https://support.mozilla.org/en-US/kb/troubleshoot-mode-thunderbird"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/troubleshoot-mode-thunderbird</a> </p><p>Does problem go away? </p>",wsmwk,false,0,0
1670594,1460370,2024-08-26 01:12:00 -0700,2024-08-26 01:12:00 -0700,"<p>What error message do you see when you stop getting mail? Do you have an antivirus product blocking access.  It sounds like a failure in antivirus scanning to just die after a number of days,  but it could also be from you moving around on the internet via a VPN. </p>",MattAuSupport,false,0,0
1670593,1460372,2024-08-26 01:10:20 -0700,2024-08-26 01:10:20 -0700,"<em><p>Никита Дроздов <a href=""#question-1460372"" rel=""nofollow"">said</a></p></em> <blockquote>P.S. ImportExportTools NG ""Automatic backup"" is not automatic, you need to close Thunderbird manually every day for this to work. </blockquote> <p>Then I guess you are plumb out of luck as far as addons go. </p><p>Perhaps you need to look at a system backup utility, rather than just messing with your mail as a separate entity to be backed up.  Perhaps something from this list <a href=""https://www.tecmint.com/linux-system-backup-tools/"" rel=""nofollow"">https://www.tecmint.com/linux-system-backup-tools/</a> </p>",MattAuSupport,false,0,0
1670638,1460378,2024-08-26 06:24:16 -0700,2024-08-26 06:24:16 -0700,<p>Zijn deze mappen ook zichtbaar in webmail? </p>,markh2,false,0,0
1670698,1460378,2024-08-26 11:43:14 -0700,2024-08-26 11:43:14 -0700,"<p>Ik gebruik de webmail versie niet. Alleen op 2 PC's, waarbij het probleem zich alleen op de ene voordoet. De PC's zijn bijgewerkt naar versie 128.1.1esr </p>",josdocwell,false,0,0
1673341,1460378,2024-09-08 01:03:32 -0700,2024-09-08 01:03:32 -0700,<p>Er komt af en toe nog een inbox bij: ik heb er nu 14 (zie screenshot); met alle een deel van de berichten van de hoofd-inbox. </p>,josdocwell,false,0,0
