id,created,updated,title,content,tags,product,topic,locale,answers,creator
1480707,2024-12-21 16:35:44 -0800,2024-12-23 13:35:03 -0800,change colors,<p>How do I change colors in the borders of the email display screen that lists all my Indoxes &amp; mail? </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1696602;1696878;1697162;,ALGutierrez
1480716,2024-12-21 18:33:30 -0800,2024-12-22 09:59:47 -0800,Filter repeats incorrectly,"<p>I have the filter snapshotted below When I receive an email which matches one or more of the tests, the recipent of the 'forward to' gets about 20 copies of the incomog mail. I am on imap win 11 23H2 T'bird is 128.5.2esr (64-bit). fix please! </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1696600;1696607;1696619;1696786;,29847gv
1480717,2024-12-21 18:40:36 -0800,2024-12-21 19:44:02 -0800,Help creating new Thunderbird email,"<p>I'm brand new to Thunderbird and am in the process of making sure I can send and receive email. My only experience using an email client was with Outlook.   Question 1:  When I click on ""+ New Mail"" the ""Write: (no subject) - Thunderbird"" email form pops up as it should.  However, the content area of the form is filled with question marks, symbols and letters.  I've never seen anything like that and would like to know what it is and what change to make so it doesn't appear each time I want to send an email. Question 2:  I set up an email signature in Account Settings.  I chose the ""Attach the signature from a file"" and it seems to have completed successfully.  However, I don't understand how to actually have the signature appear in my email.  I don't see any option in the email to have the signature appear.  How do I do that? Thanks. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1696601;,sharic1029
1480724,2024-12-21 19:56:32 -0800,2024-12-22 01:20:45 -0800,Problem with Gmail,"<p>Hi all, </p><p>I am using Thunderbird as my client. </p><p>I have a Gmail address that I forward incoming emails to another address (not Gmail). Gmail is set up to delete after forward as I rarely monitor the Gmail address. </p><p>However, because Gmail has deleted that email after forward  it appears in the Gmail bin. I do not want to regularly have to check the Gmail bin to delete. It may be a setting in my client, which is Thunderbird.  </p><p>Is there a Thunderbird setting that will resolve this? </p><p>Regards, </p><p>Steve </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1696635;,OzSteveC
1480729,2024-12-21 20:56:42 -0800,2024-12-24 15:14:24 -0800,Thunderbird suddenly can't access any email servers,"<p>Thunderbird suddenly can't connect with my email servers. A box from Xfinity pops up: •	Xfinity: Sign in with your Xfinity ID (for ***@comcast.net) •	but when I do: <strong>Access Denied</strong> You don't have permission to access <a href=""http://login.xfinity.com/login"" rel=""nofollow"">http://login.xfinity.com/login</a> on this server. Reference #18bffcc317.1734841179.1c89c1f5 <a href=""https://errors.edgesuite.net/18bffcc317.1734841179.1c89c1f5"" rel=""nofollow"">https://errors.edgesuite.net/18bffcc317.1734841179.1c89c1f5</a> </p><p>Also Thunderbird error messages: •	Authentication failure while connecting to your server <a href=""http://imap.comcast.net"" rel=""nofollow"">imap.comcast.net</a> And Thunderbird error message: •	~Connection to yahoo timed out And my Inbox messages don't show </p><p>Please help. I see no cause for this, didn't download anything today. Thanks, Lynn </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1696634;1697395;,vlynn
1480735,2024-12-21 21:32:18 -0800,2024-12-21 22:59:45 -0800,Non scarica mail,"<p>Messaggio Pop3s <a href=""http://aruba.it"" rel=""nofollow"">aruba.it</a> rifiuta accesso. </p>",thunderbird;accessibility;needsinfo;,thunderbird,accessibility,it,1696622;,ugo.vittoni
1480740,2024-12-21 22:31:13 -0800,2024-12-25 21:28:18 -0800,archive gmail?,"<p>Hi, tbird 128.5.2esr w11p. Is there a way to archive gmail? There is no gmail acct in archives. And, if an archive for gmail can be created, can it be local only? I want to clear the inbox of old stuff but save it (locally). Also,I don't know if this is the right forum for this ques. pls move if nec. Thank you. </p>",thunderbird;settings;,thunderbird,settings,en-US,1696621;1697712;,linusr
1480741,2024-12-21 22:37:40 -0800,2024-12-21 23:19:33 -0800,Thunderbird Desktop Version 128.5.0esr -Account Setup-Set Up Your Existing Email Address not working,"<p>Hi All, I have a Thunderbird Desktop Version 128.5.0esr that in Account Setup: Set Up Your Existing Email Address mode is not loading my bpsvfrn@gmail.com onto the email client! That <a href=""http://gmail.com"" rel=""nofollow"">gmail.com</a>  account is working fine on the gmail webmail interface on my Firefox browser  but  on the Version 128.5.0esr email manager always has a yellow triangle to the right of where I put the email address. The blue Continue button fades and cannot click to load the account I have other gmail, outlook, and hotmail accounts set up and functioning on this Thunderbird  email client. Can anyone give me exact instructions on how to fix this issue? Thank you, very much. Bruce Paine </p>",thunderbird;accounts;,thunderbird,accounts,en-US,1696620;1696625;,brustek
1480747,2024-12-22 00:05:06 -0800,2024-12-22 00:34:58 -0800,Installazione lingua Albanese,<p>Voglio installare lingua Albanese sul mio realme 11 </p>,thunderbird;settings;needsinfo;,thunderbird,settings,it,1696632;,nazetoci891
1480768,2024-12-22 02:24:34 -0800,2024-12-22 02:37:57 -0800,invio email inoperativo,"<p>Buongiorno  cortesemente all'invio di emails a qualsiasi dominio ricevo questo messaggio: Invio del messaggio non riuscito. Si è verificato un errore durante l'invio della posta: errore nel server posta in uscita (SMTP). Il server ha risposto: <a href=""http://smtp-km-2.mail.tiscali.it"" rel=""nofollow"">smtp-km-2.mail.tiscali.it</a> rke82D0020ZUkH001 IP:188.152.220.25, You are not allowed to send mail. Please see <a href=""https://www.senderscore.org/blocklistlookup"" rel=""nofollow"">https://www.senderscore.org/blocklistlookup</a> you are listed in Returnpath RBL. </p><p>Ringrazio anticipatamente per eventuale messaggio di collaborazione Fabio </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,it,1696648;,fabiofascetti
