id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1819313,1582390,2026-05-19 00:33:27 +0000,2026-05-19 00:33:27 +0000,"<p>not this email, but an earthlink account. </p>",xplr10,false,0,0
1819367,1582390,2026-05-19 11:09:00 +0000,2026-05-19 11:09:00 +0000,"<p>It may help if you post screenshot of the error at the time it occurs.   </p><p>If you are unfamiliar with creating screenshots, Windows has a tool for that.  </p> <ol><li> click the Windows key and the shift key and the letter 's' - a window opens over what is on screen </li><li> leftclick mouse and drag down and to right to highlight the area  </li><li> when you release the mouse button, the screen will be in windows clipboard </li><li> on the forum page where you respond, press cntl and 'v' to paste in </li></ol>",davidsk,false,0,0
1819386,1582394,2026-05-19 12:12:58 +0000,2026-05-19 12:12:58 +0000,"<p>Are you seeing any error messages? If so, please post screenshots of the error message and of the SMTP server settings pane. thank you </p>",davidsk,false,0,0
1819394,1582394,2026-05-19 12:50:34 +0000,2026-05-19 12:50:34 +0000,"<p>Thanks for your reply. I couldn't get any screenshots, but the error message simply said that it didn't send because it couldn't connect to the outbound server. Or the connection timed out. Ugh! </p>",pennypincher,false,0,0
1819397,1582394,2026-05-19 12:55:06 +0000,2026-05-19 12:55:06 +0000,<p>The settings screen simply says to use system proxy settings. I haven't tinkered with any settings; errors just showed up. </p>,pennypincher,false,0,0
1819399,1582394,2026-05-19 12:57:19 +0000,2026-05-19 12:57:19 +0000,"<p>Can I uninstall, and reinstall? </p>",pennypincher,false,0,0
1819433,1582394,2026-05-19 15:10:48 +0000,2026-05-19 15:10:48 +0000,"<p>That rarely fixes things and often causes more problems. Try this: </p> <ol><li> click to settings&gt;general </li><li> scroll to the bottom and, on the right, is 'config editor'. click that      </li><li> enter this:   mailnews.tcptimeout </li><li> I think you will see the default setting is 100.   Change to 250 save and exit </li><li> restart thunderbird and let me know. Also, recheck config editor to be sure your change took. </li></ol>",davidsk,false,0,0
1819435,1582394,2026-05-19 15:23:51 +0000,2026-05-19 15:23:51 +0000,"<p>Well, thanks again for all of your help. So I'm not sure why, but it seems to be working OK again. I ran sfc, and it found and fixed something. Then I rebooted the cpu, and when it came back, thunderbird was working again. My guess was the reboot; that fixes a lot of issues. So for now, it's wait and see, but I'm going to keep your last answer. Just in case. Thanks again. </p>",pennypincher,false,0,0
1819453,1582394,2026-05-19 16:26:05 +0000,2026-05-19 16:26:05 +0000,<p>I was glad to assist. :) </p>,davidsk,false,0,0
1819480,1582394,2026-05-19 18:15:47 +0000,2026-05-19 18:15:47 +0000,<p>OK. So my issue continues. I can't connect to the sending server. How do I check all of my settings? </p>,pennypincher,false,0,0
