id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1822937,1585349,2026-06-03 11:38:25 +0000,2026-06-03 11:38:25 +0000,"<p>Throttling is a common strategy by email providers to execute when a user sends what are considered too many over a short period, indicating possibility of spam. Your best strategy is to work with your email provider. </p>",davidsk,false,1,0
1822902,1585354,2026-06-03 08:20:29 +0000,2026-06-03 08:20:29 +0000,"<p>Per quanto riguarda Thunderbird, se vuoi configurare Gmail devi seguire questa procedura: <a href=""https://support.mozilla.org/it/kb/thunderbird-gmail"" rel=""nofollow"">https://support.mozilla.org/it/kb/thunderbird-gmail</a> </p><p>Se riscontri dei problemi, devi riportare esattamente le procedure che segui e gli errori che appaiono. </p><p>Per quanto riguarda Chrome, è un prodotto di Google, non ce ne occupiamo su questo forum. </p>",@next,false,0,0
1822907,1585354,2026-06-03 09:08:07 +0000,2026-06-03 09:08:07 +0000,<p>Il  sistema mi blocca immediatamente appena inserisco la psw (ho verificato che sia corretta </p>,francoroberto67,false,0,0
1822932,1585359,2026-06-03 11:24:43 +0000,2026-06-03 11:24:43 +0000,"<p>Per poter inquadrare il problema prova a fornire queste informazioni: </p> <ol><li> Versione di Thunderbird </li><li> Versione del sistema operativo </li><li> Provider delle caselle email (Gmail, Libero, Hotmail, etc.) </li><li> Tipologia di account (POP3, IMAP) </li><li> Estensioni installate </li><li> Messaggi di errore che vengono visualizzati durante l'utilizzo di Thunderbird </li><li> Software di sicurezza eventualmente presenti (Antivirus e simili) </li><li> Screenshot del problema (se utile a chiarire il contesto) </li></ol>",@next,false,0,0
1822936,1585379,2026-06-03 11:34:47 +0000,2026-06-03 11:34:47 +0000,<p>It will help if you post screenshot of a problem filter and text on what you expect it to do. Thank you </p>,davidsk,false,0,0
1823028,1585381,2026-06-03 18:43:20 +0000,2026-06-03 18:43:20 +0000,"<p>Are you referring to Thunderbird marking a message as Read after selecting it? The setting that controls that behavior is found at &lt;Settings | General | Reading &amp; Display | ""Automatically mark messages as read""&gt;. You can set this for a specific length of time or turn it off entirely, in which case the message will remain marked as Unread until you manually change it (you can use the M key to toggle that state.) </p>",rednoise,false,0,1
1823094,1585381,2026-06-04 06:24:49 +0000,2026-06-04 06:24:49 +0000,"<p>Hello, </p><p>As I said. Changing this setting makes no change in behavior of Thunderbird. </p><p>If you have other suggestions will be greatly appreciated. </p><p><br> Thanks, </p>",hitmn,false,0,0
1823096,1585381,2026-06-04 06:56:09 +0000,2026-06-04 06:56:09 +0000,<p>What version of Thunderbird? What is your operating system? Are these IMAP accounts or POP3? </p>,rednoise,false,0,0
1823106,1585381,2026-06-04 07:35:20 +0000,2026-06-04 08:44:01 +0000,<p>Thunderbird 151.0.1 (64bit) </p><p>Windows 10 22h2 19045.6466 </p><p>IMAP </p>,hitmn,false,0,0
1823219,1585381,2026-06-04 16:58:46 +0000,2026-06-04 16:58:46 +0000,"<p>This doesn't make sense to me. If you mark a message in an IMAP folder Read or Unread, its status would also change on all other installations that use IMAP. Likewise, if you change the status elsewhere, it would show on this one. </p><p>Restart Thunderbird in Troubleshoot mode - see &lt;Help | Troubleshoot Mode&gt;. Does it still behave this way? </p>",rednoise,false,0,0
1823336,1585381,2026-06-05 11:38:20 +0000,2026-06-05 11:38:20 +0000,<p>Today it is working fine. </p><p>P.S Restart doesn't helped yesterday. </p><p>If you want you can seal this topic for now. </p><p>Thank you very much for your help :) </p>,hitmn,false,0,0
