id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1818909,1582077,2026-05-17 07:14:04 +0000,2026-05-17 07:14:04 +0000,"<p>Che errori ricevi? È questa la procedura che segui? <a href=""https://support.mozilla.org/it/kb/thunderbird-gmail"" rel=""nofollow"">https://support.mozilla.org/it/kb/thunderbird-gmail</a> </p>",@next,false,0,0
1818921,1582077,2026-05-17 08:05:47 +0000,2026-05-17 08:05:47 +0000,<p>Faccio tutto quello che la configurazione guidata mi chiede . Non arriva alla fine e come riapro Thunderbird mi porta in un loop infinito dove tutto ricomincia dall' inizio </p>,fabriziolallilalli,false,0,0
1818929,1582077,2026-05-17 08:46:12 +0000,2026-05-17 08:46:12 +0000,"<p>Però non hai risposto alle due domande che ti ho fatto... Senza dettagli non posso aiutarti, non ho la palla di cristallo... </p>",@next,false,0,0
1818935,1582077,2026-05-17 09:44:12 +0000,2026-05-17 09:44:12 +0000,<p>Benissimo.  1 risposta: Non ricevo nessun errore. Semplicemente la procedura si conclude. Ma immediatamente dopo riparte. 2 risposta la procedura che seguo è quella che mi propone il programma Thunderbird sotto fedora 45 che esattamente quella che mi hai indicato tu sotto Configurazione automatica di un account </p>,fabriziolallilalli,false,0,0
1818936,1582077,2026-05-17 09:57:17 +0000,2026-05-17 09:57:17 +0000,"<p>Fedora... quindi non stai usando la versione ufficiale di Mozilla. Ti suggerisco di usare il binario per Linux che puoi scaricare qui: <a href=""https://www.thunderbird.net/it/thunderbird/all/"" rel=""nofollow"">https://www.thunderbird.net/it/thunderbird/all/</a> </p><p>Assicurati che i cookie siano attivi <a href=""https://support.mozilla.org/it/kb/impostazioni-thunderbird-pannello-privacy"" rel=""nofollow"">https://support.mozilla.org/it/kb/impostazioni-thunderbird-pannello-privacy</a> e di non aver disattivato Javascript </p><p>Qualora l'autenticazione tramite Oauth non funzioni (è un problema noto già più volte segnalato anche a Google): </p> <ol><li> passa a alla configurazione manuale <a href=""https://support.mozilla.org/it/kb/configurazione-manuale-account"" rel=""nofollow"">https://support.mozilla.org/it/kb/configurazione-manuale-account</a> </li><li> utilizza una password per applicazione <a href=""https://support.google.com/mail/answer/185833?hl=it"" rel=""nofollow"">https://support.google.com/mail/answer/185833?hl=it</a> </li></ol>",@next,false,0,0
1818953,1582077,2026-05-17 11:25:40 +0000,2026-05-17 11:25:40 +0000,<p>Configurazione manuale mi dice che utente e password non corrispondono ma sono sicuro che sono giusti perché l' account su altri programmi funziona </p>,fabriziolallilalli,false,0,0
1818962,1582077,2026-05-17 12:08:42 +0000,2026-05-17 12:08:42 +0000,<p>Però leggi le cose ti segnalo... Non devi usare la password dell'account ma una creata appositamente come spiegato nella guida che ti ho indicato. </p>,@next,false,0,0
1818964,1582077,2026-05-17 12:21:59 +0000,2026-05-17 12:21:59 +0000,<p>Questo con la password inventata  </p><p>Sto per abbandonare </p>,fabriziolallilalli,false,0,0
1819081,1582077,2026-05-18 06:20:05 +0000,2026-05-18 06:20:05 +0000,<p>Ho risolto da solo. Disattivato accesso con doppio passaggio di google e sono riuscito a caricare l' account. Poi riattivato. Grazie dell' aiuto anche se di fatto inutile </p>,fabriziolallilalli,false,0,0
1818985,1582078,2026-05-17 15:12:02 +0000,2026-05-17 15:12:02 +0000,"<p>If you cannot send because the space is full, you need to remove messages from the full account. If I am misunderstanding, please provide more information. thank you </p>",davidsk,false,0,0
1819046,1582101,2026-05-17 21:23:20 +0000,2026-05-17 21:23:20 +0000,"<p>May be you accidentally clicked on the ""Folder pane options"" ●●● button and chose ""Hide Local Folders""? </p>",Mapenzi,false,1,0
1819051,1582101,2026-05-17 21:42:01 +0000,2026-05-17 21:42:01 +0000,"<p>Thank you so much, Mapenzi. Perfect. I'd been trying for so long to solve this! And all this time those three little dots (which I hadn't even noticed) held the answer! </p>",helenbanks,false,0,0
1819052,1582101,2026-05-17 21:48:58 +0000,2026-05-17 21:50:52 +0000,<p>Thunderbird developers have tendency to  put certain drop-down menus behind ominous dots and lines .... </p>,Mapenzi,false,1,0
1818956,1582104,2026-05-17 11:39:04 +0000,2026-05-17 11:39:04 +0000,"<p>Inoltre, Per poter inquadrare il problema prova a fornire queste informazioni: </p> <ol><li> Versione di Thunderbird </li><li> Versione del sistema operativo </li><li> Provider delle caselle email (Gmail, Libero, Hotmail, etc.) </li><li> Tipologia di account (POP3, IMAP) </li><li> Estensioni installate </li><li> Messaggi di errore che vengono visualizzati durante l'utilizzo di Thunderbird </li><li> Software di sicurezza eventualmente presenti (Antivirus e simili) </li><li> Screenshot del problema (se utile a chiarire il contesto) </li></ol>",@next,false,0,0
1818982,1582105,2026-05-17 14:43:09 +0000,2026-05-17 14:43:09 +0000,"<p>Yes, the term is 'unified folders', and can beset at view&gt;folders menu option </p>",davidsk,false,0,0
1819087,1582115,2026-05-18 06:55:09 +0000,2026-05-18 06:55:09 +0000,<p>Is dit nog steeds het geval? Er zijn meerdere meldingen dat GMail even niet heeft gewerkt. Ziet u via webmail wel nieuwe berichten? </p>,Mozilla-assistent,false,0,0
1818984,1582118,2026-05-17 15:10:50 +0000,2026-05-17 15:10:50 +0000,"<p>I suggest you contact the email provider and request the email settings for incoming and outgoing server. Thunderbird maintains a database of commonly known email providers, but does not have all of them. Once you have the information, we can assist. thank you. </p>",davidsk,false,0,0
