id,created,updated,title,content,tags,product,topic,locale,answers,creator
1552761,2025-12-05 16:36:06 -0800,2025-12-06 03:20:15 -0800,new account,"<p>I just opened my Thunderbird e-mail account, did thunderbid only access emails from my sbcglobal account email account or did TB download the the 100,000+ SBCglobal emails to a thunderbird file that I can continure to access?. I believe that AT&amp;T is going to delete my sbcglobal email account as I have canceled my AT&amp;T internet service. I see sbcglobal messages in thunderbird that go back to 2008 that I would like to read again. Will these messages disapper when AT&amp;T disables the SBCglobal email account. </p>",thunderbird;import-and-export-email;,thunderbird,import-and-export-email,en-US,1784169;,hmb2stxrrn
1552765,2025-12-05 16:53:43 -0800,2025-12-05 17:16:38 -0800,Configuración de cuenta Thundenbird,"<p>Al registrar los datos y contraseña, me dice que no puedo accesar al servidor porque el usuario y contraseña son erroneos, y me aparece que ha encontrado la configuración </p>",thunderbird;account-management;,thunderbird,account-management,es,1784114;,dbarrera
1552766,2025-12-05 16:55:51 -0800,2025-12-06 00:11:15 -0800,can't open PDF attachments,"<p>Hi- </p><p>I had this working then it magically stopped about a year ago and I can't get it back. When I try to open a pdf I get ""...could not be opened, because an unknown error occurred. Try saving to disk first and then opening the file.""  </p><p>I have gone into settings and re-selected adobe acrobat and restarted but still can't open. </p><p>I am on a mac. </p><p>Thanks for your help! Crazy frustrating and time wasting issue. </p>",thunderbird;attachments;,thunderbird,attachments,en-US,1784144;,joesgrille
1552767,2025-12-05 17:11:04 -0800,2025-12-05 17:11:04 -0800,επαναφορά του  Gmail στη γραμμή εργασιών,<p>επαναφορά του  Gmail στη γραμμή εργασιών </p>,thunderbird;installation-and-updates;,thunderbird,installation-and-updates,en-US,"",panmoustris
1552792,2025-12-05 20:32:40 -0800,2025-12-06 03:19:09 -0800,new emails aren't loading,"<p>When I open my email account, the attached messages pop up: </p>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,1784168;,peggyp
1552795,2025-12-05 21:33:04 -0800,2025-12-06 05:06:47 -0800,meine mail kann ich nicht mehr abrufen,"<p>Komm nicht mehr in meine mail rein, </p>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,1784212;,roswitha.gall
1552806,2025-12-06 00:28:39 -0800,2025-12-06 03:17:35 -0800,How can I update Thunderbird?,<p>How can I update Thunderbird? </p>,thunderbird;update;,thunderbird,update,en-US,1784167;,hanoshansari
1552814,2025-12-06 02:39:07 -0800,2025-12-06 02:39:07 -0800,Dildo  mit Saugfuß,"<p>on 1. Dezember I order 2 parts of dildos. Can you say me, when the parts will arrive in Putbus? </p>",thunderbird;performance-and-connectivity;,thunderbird,performance-and-connectivity,en-US,"",lernpraxis-fischer
1552822,2025-12-06 03:09:44 -0800,2025-12-06 10:18:17 -0800,Nedaří se mi změnit heslo,"<p>Na portálu mého emailu jsem si změnil heslo. Poté jsem ho chtěl změnit také v thunderbirdu ale podle dostupných návodů se mi to nepovedlo protože již nejsou aktuální a popisovaná menu jsou již jiná. Nějakým způsobem se mi podařilo zobrazit hesla a tak jsem staré heslo vymazal. Počítal jsem s tím, že až budu chtít odeslat email, vyskočí mi okno se žádostí o nové heslo. Tak jsem byl dříve zvyklí. Ale místo toho se mi pouze objeví hlášení že jsou moje přihlašovací údaje špatné, ale žádná žádost o nové heslo nepřichází. Tak jsem se vrátil tam, kde se zobrazují hesla, ale tam již chybí celý účet. Myslel jsem že smažu pouze heslo, ale nějak zmizel název účtu i heslo. Můžete mi poradit jak nastavit nové heslo.  Děkuji Olda </p>",windows-11;thunderbird;save-passwords;,thunderbird,save-passwords,cs,1784266;,oldarez
1552825,2025-12-06 03:20:28 -0800,2025-12-06 11:05:55 -0800,Format painter,"<p>I find using format painter is so useful to correct font type and format when cutting and pasting from other sources.  Is there a plan to add this to the Thunderbird email portfolio? If not, how can I correct font size and format because when I use the drop down menu, the request is ignored or corrected to something close but not exact, even if I select all the text to format it in one single type and I still end up with text in all sorts of crazy formats. Cheryl </p>",thunderbird;customization;,thunderbird,customization,en-US,1784242;1784276;,cheryl9
1552837,2025-12-06 04:27:00 -0800,2025-12-06 08:51:51 -0800,Thunderbird,"<p>Systemordner Thunderbird umbenannt und neues Profil erstellt, alle E-Mail Konten neu integriert, Teste i.O., </p><p>Aus alten Thunderbird Ordner war plötzlich keine Profilordner mehr vorhanden? Wieso plötzlich das? Sicherungen hatten leider auch keinen Profilordner von Thunderbird gesichert. Warum werden diese nicht gesichert? </p>",thunderbird;profiles;,thunderbird,profiles,en-US,1784219;1784249;,Dirk.Parchmann
1552849,2025-12-06 05:52:28 -0800,2025-12-06 05:52:28 -0800,Yahoo email accounts configuratie,"<p>Beste mensen, </p><p>Ik had mijn Yahoo email account bij Thunderbird en een paar week geleden, werkt het niet meer.  Ik heb een paar keer de IMAP opnieuw configureren maar ik werd doorgestuurd naar de aanmelding Yahoo website en daar werkt het helemaal niet. Ik kan me niet daar aanmelding om mijn account te activeren. Wat is er aan de hand? Kunnen jullie me helpen? Alvast bedankt. Met vriendelijke groet, Eliana </p>",thunderbird;account-management;,thunderbird,account-management,nl,"",esilvagomes
1552851,2025-12-06 06:15:28 -0800,2025-12-06 06:34:24 -0800,Junk maul,<p>How do I turn off your junk mail filter.  You keep marking emails junk after I have labeled them not junk. </p>,thunderbird;junk-mail-and-spam;,thunderbird,junk-mail-and-spam,en-US,1784224;,jerry65
1552857,2025-12-06 06:44:24 -0800,2025-12-06 08:04:40 -0800,Attach signature not actually working!,"<p>All, recently set up email accounts and all was well. Used TB years ago &amp; liked it for its ease. Now my signature is not working (set up with 'attach  signature from a file instead' option FYI). Tried everything I can think of, disable add ons in troubleshoot mode etc. deleing &amp; re-adding it. No new add ons have been added before this happened, they were added prior to setting up signature. And worked fine initially. Thoughts and please keep it simple for someone very old lol - pic attached for help perhaps?   </p><p>TIA and appreciated </p>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,1784239;,suntanneddude
