id,created,updated,title,content,tags,product,topic,locale,answers,creator
1554276,2025-12-12 16:29:31 -0800,2025-12-13 06:35:04 -0800,send to not working,"<p>I can't seem to get Thunderbird configured correctly to get the ""send to"" function to work. As in sending a file from the desktop. I checked the default file association, and it looks to be set correctly. Help! And thanks. </p>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,1785755;1785822;,pennypincher
1554287,2025-12-12 17:30:30 -0800,2025-12-13 07:58:11 -0800,Local files,"<p>Help! I've been using Thunderbird for 2 years and just discovered that my Local Files only go back 1 year. Being used to Eudora who kept things forever, I am dismayed at this: how can I stop Thunderbird from deleting  my important files!? </p>",thunderbird;customization;,thunderbird,customization,en-US,1785767;1785842;,carolbrad
1554288,2025-12-12 17:54:18 -0800,2025-12-12 17:54:18 -0800,Thunderbird works well as a video production interface.,"<p>SOME of my videos I need for text and images on a white back ground, with indentation, for the ""Play Pause Play"" videos, and the almost infinite scroll on a white back ground works really well. </p><p>A simple screen capture video program and away we go. </p><p><br> <a href=""https://www.mgtow.tv/v/vDMiHP"" rel=""nofollow"">https://www.mgtow.tv/v/vDMiHP</a> </p>",thunderbird;settings;,thunderbird,settings,en-US,"",wrogerwroger
1554293,2025-12-12 18:52:34 -0800,2025-12-13 03:48:09 -0800,Signature on Replies,"<p>I have a Signature setup and it works great on NEW Emails, however, if I click on reply to an email the signature is not there.  I have the checkbox checked for ""Include signature for replies"" but it doesn't seem to work.  I've tried unchecking it, restarting the app, re-checking it and restarting again, still doesn't work. </p><p>Windows 11 Pro, Version	10.0.26200 Build 26200 </p>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,1785788;1785789;1785790;,rwrogers2
1554298,2025-12-12 19:46:24 -0800,2025-12-12 22:48:38 -0800,Thunderbird,<p>It is impossible to set up a Thunderbird account using the login data from my Telekom mail account. </p>,thunderbird;account-management;,thunderbird,account-management,en-US,1785738;,ddstrsat1
1554299,2025-12-12 19:48:53 -0800,2025-12-13 16:16:54 -0800,Version 146 does not work on my laptop; Version 145 was working fine.  146 is now frozen 90% of the time.,"<p>Ever since Version 146 was automatically downloaded, all I see is a blank page and several icons across the top representing individual mail.  (See pic attached. Before 146, I saw all my mail listed.) The program freezes; I can't click on any icons. Most of the time I am just waiting for something to load.  I have to fight to get my folders to even see my mail.  How do I get Version 145 back? </p>",thunderbird;update;,thunderbird,update,en-US,1785754;1785774;1785785;1785838;1785925;1785931;1785934;,carol60411
1554360,2025-12-13 04:11:07 -0800,2025-12-13 04:11:07 -0800,No puedo visualizar mensajes con más de 30 días,"<p>Buenos días  Trato de configurar mi cuenta para que se vea los correos más de 30 días pero no me sincroniza, necesito ayuda para poder visualizar esos mensajes </p>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,es,"",evercc91
1554364,2025-12-13 05:07:52 -0800,2025-12-13 05:07:52 -0800,Como mudar o espaçamento entre linhas nas mensagens do Thunderbird?,"<p>Quero formatar uma parte de uma mensagem, alterando o espaçamento entre linhas, mas não encontrei essa opção. </p><p>Alguém tem a solução? </p><p>Grato. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,pt-BR,"",arnohamel
1554368,2025-12-13 05:38:51 -0800,2025-12-13 11:33:36 -0800,Comcast to thunderbird to yahoo,"<p>I have a <a href=""http://comcast.net"" rel=""nofollow"">comcast.net</a> account but I use the Thunderbird app. How much trouble am I going to have moving to the Yahoo.mail for COMCAST? Will I have any extra steps that I will have to do. I am very apprehensive about this move. </p>",thunderbird;import-and-export-email;,thunderbird,import-and-export-email,en-US,1785882;,kenmarcum
1554370,2025-12-13 05:42:54 -0800,2025-12-13 12:01:40 -0800,Receiving emails,<p>I can't see in the taskbar if I have any emails. </p>,thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,1785852;1785857;1785873;1785886;,per.eeg1
1554372,2025-12-13 06:09:31 -0800,2025-12-13 06:50:03 -0800,Thunderbird Integration Gmail adressen,<p>Hi guys I do have various email address from hotmail and Gmail. After outlook did not synchronize all of my Hotmail mail accounts I wanted to switch to thunderbird. </p><p>Now I do have the following issue. I want to add a Gmail account into my thunderbird. After typing in email address and password I am being redirected to Google.. I click on further and then I see a white page and the website is not loading at all. Once i go back to thunderbird it says login not possible with OAuth. Whatever this means. How can I solve this? </p>,thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,1785825;,kevklapper
1554377,2025-12-13 06:41:30 -0800,2025-12-13 07:39:38 -0800,Trash emails deleted,"<p>Hello, I am a very long time user of Thunderbird Mozilla for my personal email account.  Recently, almost all the emails in my Trash folder were deleted.  I did not do this.  Can I get the last 6 months or so back please? Thank you. Tim Cimperman cody46@zoominternet.net </p>",thunderbird;junk-mail-and-spam;,thunderbird,junk-mail-and-spam,en-US,1785837;,cody46
1554384,2025-12-13 07:35:53 -0800,2025-12-13 07:35:53 -0800,can not print as some times the printers are not listed when I click the print button,<p>I have down loaded thunderbird and it appeares to work OK but when I need to print out some times the printers which are loaded onto my  PC do not show in the drop down box there is only the option to save to PDF Is this because I have not yet paid any money&nbsp;? this is because I would like to try it first Alan W </p>,thunderbird;settings;,thunderbird,settings,en-US,"",alanj.warburton
1554390,2025-12-13 08:09:12 -0800,2025-12-13 08:16:22 -0800,"Lost ""All Mail"" folder in Thunderbird","<p>I have recently lost my ""All Mail"" folder, and have read the previous solution to highlight the account, right click ""Subscribe"" and then click the ""All Mail"" box. My ""All Mail"" box was already checked! What can be done to restore it since it was checked all along? </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1785845;,Davekubs
1554396,2025-12-13 08:50:58 -0800,2025-12-13 10:57:52 -0800,App is open but everything  is very slow in loading/response for the last week?,<p>App is slow in response after opening  access email ect. desktop </p>,thunderbird;crashing-and-slow-performance;,thunderbird,crashing-and-slow-performance,en-US,1785869;,finsjeep4x4
1554398,2025-12-13 08:56:25 -0800,2025-12-13 08:56:25 -0800,Login Problema with Thunderbird,<p>I am having problems with Thunderbird. The attached photo show the error. After retrying several times my email will be downloaded. Any help will be appreciated. </p>,thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,"",ccarman
1554399,2025-12-13 09:05:01 -0800,2025-12-13 13:22:53 -0800,layout,"<p>your layout is fine when I first open the program but when an email is selected to be read, the left email folder list disappears and is very difficult to get back up. there must be an easy setup fix to this or else I am about to uninstall Thunderbird! And your service stinks like all the rest of BIG tech these days. Truth is you have now Customer Service. </p>",thunderbird;customization;,thunderbird,customization,en-US,1785900;,rg.mccormick43
1554400,2025-12-13 09:16:29 -0800,2025-12-13 12:38:09 -0800,Need Thunderbirdversion 102.13.1,"<p>I need to download Thunderbird version 102.13.1  (for compatibility needs).   I had downloaded it, but just got a new computer and need to download again.  For some reason, I can't seem to find it now. need help to find it again!&nbsp;:( </p>",thunderbird;install;,thunderbird,install,en-US,1785876;1785877;1785889;,DaunY
1554410,2025-12-13 10:05:46 -0800,2025-12-13 11:02:26 -0800,Synchronizing address books,"<p>How can I synchronize my address books between computers? I had a synchronizer years ago, but it stopped working. (Don't remember the name.) </p>",thunderbird;contacts;,thunderbird,contacts,en-US,1785872;,ghofmann
1554412,2025-12-13 10:18:55 -0800,2025-12-13 10:18:55 -0800,My emails just started not showing up on my Apple phone,<p>How can I fix this? </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",rjmazzie
1554418,2025-12-13 10:56:13 -0800,2025-12-13 10:59:12 -0800,email,<p>When sending email it shows 2 emails have been sent. Please advise how to correct </p>,thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,1785871;,philbanfield
1554421,2025-12-13 11:07:21 -0800,2025-12-13 15:28:36 -0800,Stopping Animated GIFs in the preview pane,"<p>Amazon just sent me an email an animated GIF at the top of it. As a result, whenever it's in the preview pane, it's constantly swapping colors and making a visual nuisance of itself. All morning, it's been blinking at me. Is there any way to shut off animations in the preview pane? I almost never want to see an animated gif in an email, but I definitely never want it dancing around in the preview pane. </p>",thunderbird;customization;,thunderbird,customization,en-US,1785924;,lodril
1554425,2025-12-13 11:15:24 -0800,2025-12-13 11:15:24 -0800,Trouble subscribing to astronomy web calendar in Thunderbird 146.0 (Mac OSX Tahoe 26.1),"<p>Hello, I just upgraded to a new mac and installed a fresh download of Thunderbird. Things are working well except for trouble subscribing to this astronomy calendar: <a href=""https://cantonbecker.com/astronomy-calendar/astrocal.ics"" rel=""nofollow"">https://cantonbecker.com/astronomy-calendar/astrocal.ics</a> It works OK on my old mac/Thunderbird setup, but not on the new setup. </p><p>Details: New system, where the astrocal calendar doesn't work: MacBook Air M4 2025, running MacOS Tahoe 26.1, Thunderbird 146.0 </p><p>Old system, where the astrocal calendar works: MacBook Air Intel i5 2017, running MacOS High Sierra 10.13.6, Thunderbird 115.10.1 (64 bit) </p><p>My steps to subscribe are Event and Tasks tab click Calendar On the bottom left I click New Calendar This opens a Create new Calendar window.  Click On the network, Next I select ""This location doesn't require credentials"" and ""Offline support"" I fill in the URL: <a href=""https://cantonbecker.com/astronomy-calendar/astrocal.ics"" rel=""nofollow"">https://cantonbecker.com/astronomy-calendar/astrocal.ics</a>, then click Find Calendars At this point on the new Thunderbird I get the error:  Could not find calendars at this location. Please check your settings.  (screenshot) But on the old Thunderbird I get that astrocal is available, and it actually works. </p><p>Any ideas?  Is it a bug in the latest version of Thunderbird? </p><p>Thanks, </p><p>Peter H. PS:  The new mac's default Calendar app subscribes to the astrocal calendar OK.  It's just the new Thunderbird that has trouble. PPS:  The new Thunderbird does successfully subscribe to another calendar, of Japanese holidays  <a href=""https://ics.calendarlabs.com/54/44bd6152/Japan_Holidays.ics"" rel=""nofollow"">https://ics.calendarlabs.com/54/44bd6152/Japan_Holidays.ics</a>  That makes me more confused as to where the problem lies. </p>",thunderbird;calendar;,thunderbird,calendar,en-US,"",pghalverson
1554428,2025-12-13 11:33:46 -0800,2025-12-13 13:12:31 -0800,Login request,"<p>This Window just started showing up. </p><p>Is it to Log into Thunderbird or an email account. </p><p>If I Cancel the window Thunderbird seems to work correctly, so I am not sure what it is for. </p>",thunderbird;passwords-and-sign-in;,thunderbird,passwords-and-sign-in,en-US,1785897;,RonWestman65020
1554444,2025-12-13 13:17:18 -0800,2025-12-13 17:58:58 -0800,"I had to reinstall Thunderbird to fix a problem. When I downloaded the install, I donated. After installing, I have a ""Welcom to Freedom"" banner on my Tbird app. Please tell me how to remove it.","<p>I had to reinstall Thunderbird to fix a problem. When I downloaded the install, I donated. After installing, I have a ""Welcome to Freedom"" banner on my Tbird app. Please tell me how to remove it. </p><p>My email is [edited from public forum] @tx.rr.com </p>",thunderbird;customization;,thunderbird,customization,en-US,1785904;,mting5777
1554451,2025-12-13 14:14:27 -0800,2025-12-13 14:14:27 -0800,Version 146 is a hot mess on my Win 11 tower.,"<p>I am so glad I make regular complete backups. Version 146 is a hot mess. Highlighted subject lines flashing, folders disappearing, On the second start of Thunderbird 146 I could no longer connect to hotmail, gmail, aol, juno, yahoo, All broke. Ended wiping 146 off the computer with REVO, deleting the profiles and reinstalling 145 and recovering the profiles and messages I used with 145 from backups made 2 days ago. Running the latest version of Windows 11. No need to reply, just a fair warning. </p>",thunderbird;connectivity;,thunderbird,connectivity,en-US,"",n2ubp
1554457,2025-12-13 14:48:03 -0800,2025-12-13 14:48:03 -0800,Unified Mode,"<p>Kinda confused.  Why, when I enter the unified folders, is the INBOX show empty when the ALL FOLDERS shows 6, indicating that, indeed, messages SHOULD be there?  See attached. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",dalewebb1
1554458,2025-12-13 14:50:33 -0800,2025-12-13 15:18:16 -0800,Password forgotten,<p>Problem solved </p>,thunderbird;reset-passwords;,thunderbird,reset-passwords,en-US,"",schnapsberger
1554460,2025-12-13 15:10:15 -0800,2025-12-13 15:10:15 -0800,Outlook toevoegen aan Thunderbird,<p>Outlook toevoegen aan Thunderbird </p>,firefox-1460;windows-11;thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,nl,"",thijnvandesande
1554463,2025-12-13 15:27:02 -0800,2025-12-14 02:56:19 -0800,Inbox sequence.,<p>New messages received by an email account are scattered at random in the inbox instead of being at the top of the list. How can I ensure that the inbox has new messages at the top? </p>,thunderbird;customization;,thunderbird,customization,en-US,1785937;1785954;1785957;1785967;,psmith4
1554467,2025-12-13 15:37:52 -0800,2025-12-13 15:37:52 -0800,exporting calandar to  a new computer where the calander file path is different?,"<p>when I exported my calendar on my old computer to an ICS file, it saved the original Disk and file path which is now different on my new computer.  Some how the file path is embedded into the ICS file, why, anyway how to resolve? </p><p>I ran out of room on my C: drive a few years back, and moved user accounts to a new and larger drive G: and linked the USER directories to the G drive. </p><p>Thanks for looking </p>",thunderbird;calendar;,thunderbird,calendar,en-US,"",olegerityincj1
