id,created,updated,title,content,tags,product,topic,locale,answers,creator
1519815,2025-06-29 17:57:06 -0700,2025-06-29 23:33:20 -0700,Open with blank page not working,"<p>Have just installed TB for the first time (replacing WLM) and am very happy with it. My only problem is that the option to open with a blank page is not working despite leaving the checkbox unchecked. I've tried checking and unchecking but it makes no difference, it always opens with the full setup options displayed. Is there another way to have TB open with a blank page? </p>",thunderbird;settings;,thunderbird,settings,en-US,1745756;1745761;1745779;1745786;,nmrn2012
1519816,2025-06-29 17:58:53 -0700,2025-06-29 18:44:28 -0700,"Can't paste photos Thunderbird, M365 nor Yahoo webmail",<p>I can't paste images into an email | Thunderbird ... </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1745764;,rbr007
1519827,2025-06-29 19:56:07 -0700,2025-06-29 19:56:07 -0700,EMAIL SETTINGS,<p>i CAN SIGN INTO MY TELSTRA WEBMAIL BUT I CANNOTGET MY TELSTRA MESSGES THROUGH THUNDERBIRD. i HAVE CONFIRMED THE PASSWORD OPENS WEBMAIL AND i HAVE CHANGED PASSWORDS FOR MY EMAIL THAT MANY TIMES AND IT STILL CANNOT DOWN LOAD MESSAGES FROM WEBMAIL. </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",alison.yates55
1519831,2025-06-29 20:17:29 -0700,2025-06-29 20:17:29 -0700,sign nin,<p>where do i find my pin number???? i need it to get onto telstra </p>,thunderbird;accounts;,thunderbird,accounts,en-US,"",julen48
1519833,2025-06-29 20:45:27 -0700,2025-06-29 20:45:27 -0700,Setting up 2nd Outlook account email in Thunderbird,"<p>I have two Outlook accounts on my computer, each with its own outlook email address.   I set up the first one a few weeks ago and works fine.  I has all the subfolders that are also in Outlook --- Sent, Deleted, Drafts, Junk, etc.  I may have had to set these up in Account Settings - Copies &amp; Folders settings. I set up my second Outlook email account (not alias) in Thunderbird, but it only shows an Inbox subfolder.   Sent emails from this second outlook account are going to Local - Sent subfolder.  I can't set up a Sent folder.  When viewing on Outlook, all subfolders are showing and Sent emails are being placed in the Sent folder under this second email account.    Each outlook account has its own password. </p><p>What do I need to do to get the second outlook account in Thunderbird work with its own subfolders (Sent, Deleted, Drafts, etc) instead of using the Local subfolders? </p><p>Thank you </p>",thunderbird;account-management;,thunderbird,account-management,en-US,"",rjameson1
1519837,2025-06-29 21:36:17 -0700,2025-06-29 21:36:17 -0700,Recuperar Contraseña desde el movil,"<p>Necesito ver mi contraseña desde una cuenta activa en un movil, para poder ponerla en una cuenta en un portatil. </p>",thunderbird;passwords-and-sign-in;,thunderbird,passwords-and-sign-in,es,"",info7498
1519840,2025-06-29 21:51:17 -0700,2025-06-29 21:51:17 -0700,Writing an email,<p>When typing an email I would like to have it set so that at the start of each new sentence or paragraph it starts with a capital letter. Is there somewhere in Settings to allow me to achieve this? </p>,thunderbird;settings;,thunderbird,settings,en-US,"",jontowner
1519856,2025-06-29 23:39:46 -0700,2025-06-30 04:58:19 -0700,Date and time,"<p>Trying to enable calandar on thunderbird. No information how to do it </p><p>Trying to sync date and time with windiws 11 date and time. Instructions state ""three lines/ preferences"" Thet word ""preferences: does not appear at all </p>",thunderbird;calendar;,thunderbird,calendar,en-US,1745835;1745838;1745840;1745843;,pnwdodd
1519857,2025-06-29 23:46:20 -0700,2025-06-29 23:46:20 -0700,On my win 11 laptop Icloud emails are not loading /listing properly onto Thunderbird to display them,"<p>Account appears correct in the settings which has been checked through  on line by Microsoft and Apple who suggest its a software issue with Thunderbird. Has anyone any thoughts as to the problem? </p><p>Microsoft analysis showed these comments:- ""The request time out means your account has server issue which you temporarily cannot yet set up your account in thunderbird. With this, I would highly suggest contacting Apple Support so they can provide to you the correct information and when the server issue will be rectified for your account"" </p><p>Apple support basically added nothing and suggested I contact Thunderbird Support. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",geminis9
1519865,2025-06-30 00:42:29 -0700,2025-06-30 05:37:42 -0700,Hat sich erledigit - leider kann ich Frage nicht löschen,<p>Hat sich erledigit - leider kann ich Frage nicht löschen </p>,thunderbird;accounts;,thunderbird,accounts,en-US,"",yoga3
