id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1769761,1539585,2025-10-05 00:12:43 -0700,2025-10-05 00:12:43 -0700,"<p>Se non hai fatto altre operazioni, sono nel Cestino di Thunderbird. </p>",@next,false,0,0
1769868,1539585,2025-10-05 12:34:04 -0700,2025-10-05 12:34:04 -0700,"<p>No è quello che ho controllato subito,cercavo un modo per recuperarla ma non ci sono ancora riuscito,grazie </p>",massimofoglino,false,0,0
1769954,1539585,2025-10-05 23:53:26 -0700,2025-10-05 23:53:26 -0700,"<p>Puoi provare a recuperare il file Trash (cestino) dal profilo -&gt; <a href=""https://support.mozilla.org/it/kb/profili-thunderbird"" rel=""nofollow"">https://support.mozilla.org/it/kb/profili-thunderbird</a> </p><p>nei fai una copia e poi lo apri con questo strumento -&gt; <a href=""https://www.mitec.cz/mailview.html"" rel=""nofollow"">https://www.mitec.cz/mailview.html</a> per vedere se contiene le mail che cerchi </p><p>Lo stesso puoi fare con il file il cui nome corrisponde alla cartella Thunderbird che conteneva le email. </p>",@next,false,0,0
1769783,1539586,2025-10-05 03:06:50 -0700,2025-10-05 03:06:50 -0700,<p>Press F8. </p>,christ1,false,0,1
1769952,1539586,2025-10-05 23:17:12 -0700,2025-10-05 23:17:12 -0700,"<p>@christ1 Besides that F8 doesn't work on my system (I have to use ""View"" -&gt; ""Design"" or something), I don't mean opening this panel below so that I can see the content of the e-mail. I mean seeing the content of the e-mail in the top view without a new window opening or a new tab opening. Just like in Google. </p><p>Thanks. </p>",Linuxrules,false,0,0
1770038,1539586,2025-10-06 07:21:57 -0700,2025-10-06 07:21:57 -0700,"<p><strong>If Message Pane' is disabled</strong> A single click will just highlight email in list. A double click will open by default in a new tab A right click on email in list &gt; 'Open' offers up to three options </p> <ol><li> Open Message in a new tab </li><li> Open Message in a new window </li><li> Open Message in Conversation </li></ol> <p>As mentioned by christ1 using F8 key on keyboard will enable the Message Pane if it is not enabled. </p><p><strong>To Enable the 'Message Pane via 'Menu App' icon or via 'Menu Bar' Toolbar'</strong> </p> <ul><li> 'View' &gt; 'Layout' &gt; 'Message Pane' </li></ul> <p><strong>If Message Pane is enabled:</strong> Single click on email in Message List will open email and display in Message Pane. Double click on email will open in a new tab. You will still have the additions options available via right click A right click on email in list &gt; 'Open' offers up to three options </p> <ol><li> Open Message in a new tab </li><li> Open Message in a new window </li><li> Open Message in Conversation </li></ol> <p>The position of the Message Pane  can be displayed immedately below the 'Message List' or on the right side of 'Message List'. This choice is set up here: </p> <ul><li> 'View' &gt; 'Layout' &gt; 'Classic' option displays below and 'Vertical' option displays on the right side of List. </li></ul> <p>If people have a wide screen display then many choose to use the Vertical option as it may display more of the email; handy if a more lengthy email is received. </p><p>Whether you use 'Classic' or 'Vertical' option, it means you can choose to view any email with a single click and never need to close anything or reselect the folder you were viewing in the first place.  AS a result it's Highly efficient, improves work throughput and reduces the impact of RSD. It's also easier for those who only use the keyboard, as they can use the arrow keys and enter key to select etc. </p><p><em>re&nbsp;: mean seeing the content of the e-mail in the top view without a new window opening or a new tab opening. Just like in Google.</em> </p><p>Thunderbird is not designed to be a carbon copy of Google/Gmail webmail account. I understand you may have set up the following in Google webmail account. In gmail webmail account&nbsp;: Google completely hides the Message List if you have used the 'Settings' &gt; 'Reading Pane' &gt; 'No Split' </p><p>This option does mean the work throughput is slower as you have to close/use the back icon or reselect the label -aka folder in order to go back to list. The addional clicks therefore are inefficient use of time and can over time be a factor in acquiring Repetitive Stress Disorder - not so bad if you have only a few emails, but really it's an option be used with discretion.  But google do offer other options to display email below or on the right of the list of emails. </p><p><em>re&nbsp;:that F8 doesn't work on my system.</em> What system?   F8 key on keyboard is the Thunderbird shortcut to enable or disable the 'Message Pane'. </p><p>Are you using any addons&nbsp;? Some people use this addon:  Thunderbird Conversations 4.3.1 </p><p>That addon has been known to cause a few things to not work as expected, so if you are using it then the only ways to see if it's interfering is to either uninstall the addon or you could test using: </p> <ul><li> 'Help' &gt; 'Troubleshoot Mode' </li><li> select 'REstart' </li><li> select 'Continue in Troubleshoot mode' </li></ul> <p>This then restarts Thunderbird with addons disabled and in Thunderbird default mode. </p><p>As aheads up: Thunderbird does offer a 'Conversation' view by default. If you have several emails which are repies to a thread and if you have also sent replies, you will have related emails in eg: Inbox and Sent. Using the right click &gt; 'Open' &gt; 'Open Message in Conversation ' It opens in a  new tab showing the entire amalgamation of all responses no matter what folder they are stored in. </p><p>Thunderbird now offers the ability to alter the buttons in Message Header so you can choose to only display icons or only text or both.  In Message Header area click on 'More' button and choose the 'Customise' option. </p>",Toad-Hall,false,0,0
1773221,1539586,2025-10-18 23:44:29 -0700,2025-10-19 00:00:39 -0700,"<p><em>re&nbsp;:that F8 doesn't work on my system. </em> What system?   F8 key on keyboard is the Thunderbird shortcut to enable or disable the 'Message Pane'.'''''<em><strong> </strong></em> </p><p>I discovered that on my Azerty-keyboard it is Fn+F8 to get to F8. I never use the function keys, so I didn't know. <em> </em> But why does the content of the e-mail needs to appear in a seperate window (the one below)? I don't have enough space on my screen to see the whole e-mail this way. I would like it to be in the same window, not on my whole screen but just<strong> instead </strong>of the list of e-mails. </p><p>(Another thing but also annoying:) Also when I use the filter, I get the message ""press enter to see more"" (?). If I press enter I get another screen with a different layout (distracting..) and I have to press ""view inline"". Then the results come in the e-mail list view and that is where I would like to see <em>all</em> the results appear in the first attempt. </p><p>Thank you for your answers. </p><p>Ps. What does ctrl-i do not work here to get cursive. I also don't understand the """" that appear.. All very difficult. </p>",Linuxrules,false,0,0
1773280,1539586,2025-10-19 09:45:46 -0700,2025-10-19 09:45:46 -0700,<p><em>re&nbsp;:But why does the content of the e-mail needs to appear in a seperate window (the one below)? I don't have enough space on my screen to see the whole e-mail this way. </em> </p><p>The 'Message Pane' is not a separate window. It's a designated area for displaying opened emails in the same area where the list of emails are displayed. The choice is to see the Message Pane below the list or to the right of the list. Additional options if an email is more lengthy and you need more space: a double click will open it in a new tab assuming you have not set it up to do something else.  </p><p>Not sure if you are using the 'Table View' where each email uses one line or using the 'Card view' where one email uses several lines.  If using Vertical layout then 'card view' works well with the message display on the right.  In Table view you can always raise the Message Pane. If required there will be a scroll bar to read emails. There are also some areas you can disable to offer more space such as the Message List Header. </p>,Toad-Hall,false,0,0
1773284,1539586,2025-10-19 11:47:05 -0700,2025-10-19 11:53:30 -0700,"<p>Thank you for answering. I have classic. Table view it seems, but that word has disappeared. I cannot find it in the top menu and the settings...  I understand that it is not designed to display the content of an e-mail but ergonomically and consitently-wise it is the only good way to display the content of an e-mail, so to not get distracted. You promote Thunderbird being flexible, but the designers/programmers have overlooked the advantage of this way of displaying the content of an e-mail. Gmail is ergonomically well made, as if it is made by autistic people who don't like to be distracted. I want to switch to Thunderbird ao I have been trying to use the program and the app for 2 weeks now, but trying to write an e-mail is draining all of my energy with all this bad ergonomics.. I can't believe this program is truely tested with respect to intuitivity and by new users. I have sent some tips to the ""connect""-forum (why another forum?) but voting is not the best way. Ergonomic study by ergonomically trained people is. I am kind of expert in this.. and I need a program to be good too. Otherwise I cannot focus. Thanks. </p><p>Not that it is really problematic, but these are a waste of vertical space too: </p>",Linuxrules,false,1,0
1773479,1539586,2025-10-20 09:55:04 -0700,2025-10-20 09:55:04 -0700,"<p>Gmail in my opinion is a pain and slows down work throughput. I only access it to help fix issues. I do not find it helpful if viewing an email means completely hiding the list of emails and needing to do a load of back and forth clicking to get rid of it. It's an option they provide, but is perhaps the worst feature to use especially if you need to process a lot of emails and do not want to suffer from RSD issue.  </p><p>In Thunderbird. There are various Zones. toolbars etc and they all perform various jobs. Some can be disabled if not desired. </p><p>There is the 'Titlebar' at the top and this can be enabled or disabled. If enabled then the three icons for 'minimise', 'maximise/restore down' and 'close' will be on the Titlebar. <strong>To enable/disable Titlebar:</strong> </p> <ul><li> Settings &gt; Appearance </li><li> Select checkbox 'Hide system window titlbar' to Hide, uncheck that option to display. </li></ul> <p>The 'Unified Toolbar' contains the 'Global Search' option. It will also contain the 'Menu app icon' for generic UI menu access and the three icons for 'minimise', 'maximise/restore down' and 'close' if the Titlebar is disabled. This is a toolbar used for all areas within Thunderbird. Link to more info: <a href=""https://support.mozilla.org/en-US/kb/unified-toolbar"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/unified-toolbar</a> </p><p>The Menu Bar' is in my opinion very useful to have enabled. By default it displays below the Unified Toolbar, but Thunderbird is so customiseable - I've moved mine to appear above the Unified Toolbar. </p><p>If you want to remove/hide the 'Message List Header' toolbar then it's advisable to customise the Unified Toolbar to display the 'Quick Filter' button. If you want to hide the 'Folder Pane Header' then I would advise you customise the Unified Toolbar and add the 'Get Messages' and the <em>+New Message/Write' button. </em> </p><p><strong>To Hide the 'Folder Pane Header'</strong> Click on the 3 horizontal dot menu icon located to the right of the '+New Message' button and select 'Hide Folder Pane Header' </p><p><strong>To hide the 'Message List Header '</strong> click on small icon located to the right of the 'Quick Filter' button and select 'Hide Message List Header' </p><p><br> Example in image below. </p>",Toad-Hall,false,1,0
