id,created,updated,title,content,tags,product,topic,locale,answers,creator
1543088,2025-10-24 20:52:52 -0700,2025-10-24 20:52:52 -0700,how do I sign in on new computer,<p>How do I sign in on a new computer </p>,thunderbird;installation-and-updates;,thunderbird,installation-and-updates,en-US,"",rmg7420
1543093,2025-10-24 22:34:17 -0700,2025-10-25 13:46:08 -0700,受信トレイ,<p>受信トレイのメールの名前が全て自分のアドレスになっている </p>,thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,1774844;,kazunori.suio
1543095,2025-10-24 23:14:54 -0700,2025-10-25 17:33:09 -0700,"Connecting Thunderbird to Gmail fails ""Unable to log in at server. Probably wrong configuration, username or password.""","<p>I have tried many times to get Thunderbird to connect to my Gmail account. Whatever I do, it always ends by saying ""Unable to log in at server. Probably wrong configuration, username or password. I have followed all the instructions I can find. The Thunderbird release is 140.4.0esr (64-bit) Running Windows 10. </p><p>I have set up an ""app password"" in Google. Config in Tbird set to IMAP. </p><p>Any help will be appreciated. Thanks </p>",thunderbird;connectivity;,thunderbird,connectivity,en-US,1774690;1774708;1774713;1774722;1774723;1774728;1774749;1774789;1774791;1774867;1774868;,shrdlu.junction
1543096,2025-10-24 23:15:01 -0700,2025-10-25 00:32:45 -0700,I recently switched my email DNS / hosting and want to edit the IMAP server / password without deleting/re-adding the account,"<p>I recently switched my email DNS / hosting and want to edit the IMAP server / password without deleting/re-adding the account. When I go to my account settings, I don't see any fields for editing the IMAP server and password for an existing email account. Which is irritating. Am I missing something? I guess if you email me, I won't receive it since I have already switched over my email DNS. </p>",thunderbird;account-management;,thunderbird,account-management,en-US,1774692;,chris474
1543099,2025-10-24 23:49:59 -0700,2025-10-25 00:58:46 -0700,フォルダの名前が急に英字表記に変わった,<p>今日Thunderbirdのメーラーを開いたらメールフォルダが英字表記に変わっていました。 具体的には「受信トレイ」は日本語のままなのですが、「送信トレイ」が「Sent」になり「迷惑メール」が「Junk」に変わるといった感じです。 受信トレイ以外はすべて英字表記になっています。 設定にある「言語とフォント」は「日本語」のままで変更はありません。 元に戻す方法をご存じの方がいましたら、ご教示をお願いいたします。 </p>,thunderbird;languages;,thunderbird,languages,en-US,1774691;1774696;,makossan.0622.ict
1543103,2025-10-25 00:21:38 -0700,2025-10-25 00:29:24 -0700,thunderbird glitch?,"<p>After I installed Thunderbird the day before yesterday and set the language to Dutch, the default folders (such as trash and sent are now displayed in English, while on the server side, these folders are in Dutch. So e.g. instead of Prullenbak it says trash. I also have Thunderbird on another laptop, but those folders are in Dutch, both local and on the server which seems to be logical to me.  Why is the language of these default files different on both laptops, and why can't I change the language for the default folders on the latest version I downloaded? Does anyone have an answer? </p><p>Thanks in advance Lowell Dykstra </p>",thunderbird;languages;,thunderbird,languages,en-US,1774688;,dykstralowell
1543110,2025-10-25 00:38:55 -0700,2025-10-25 00:40:49 -0700,forgot password,<p>need to reset password </p>,thunderbird;reset-passwords;,thunderbird,reset-passwords,en-US,1774694;,rhyde8
1543115,2025-10-25 01:40:48 -0700,2025-10-25 05:47:13 -0700,The Mail tab displays nothing.,<p>The Mail tab displays nothing. The other tabs display normally. Messages arrive. Messages open from the Windows notification area. How to fix this? </p>,thunderbird;crashing-and-slow-performance;,thunderbird,crashing-and-slow-performance,en-US,1774755;1774758;,s.g.yasko
1543120,2025-10-25 02:20:20 -0700,2025-10-25 07:26:53 -0700,Thunderbird,"<p>Ik heb op meerdere manieren geprobeerd om mijn apple email account in te stellen, maar  nog aldoor niet gelukt. Verschillende authencitatiemethodes geprobeerd, maar zonder succes.  Voor apple moet ik een app specifiek WW gebruiken en als gebruikersnaam mijn volledige email adres.  Op de foto staan mijn gebruikte instellingen. En dit alles in Zorin OS 18.  Heeft iemand een idee? Alvast mijn dank en groet Maarten </p>",thunderbird;account-management;,thunderbird,account-management,nl,1774709;1774743;1774748;1774774;1774775;1774777;1774783;,m.barth
1543127,2025-10-25 03:30:17 -0700,2025-10-25 03:30:17 -0700,Most Beautiful Hill Stations to Visit in India,"<p>Discover the magic of India’s <strong><a href=""https://www.coraldrivevillas.com/blog/hill-stations-in-india/"" rel=""nofollow"">hill stations in india</a></strong> serene escapes nestled amid misty mountains, lush valleys, and cascading waterfalls. From the charming colonial beauty of Shimla and the tea-scented slopes of Munnar to the scenic trails of Manali and the tranquil lakes of Nainital, each destination offers a perfect blend of natural beauty and cultural charm. Explore the adventure-filled hills of Darjeeling, the peaceful meadows of Coorg, and the breathtaking panoramas of Ooty and Mussoorie. Whether you’re seeking a romantic getaway, a family retreat, or a solo adventure, these picturesque hill stations promise fresh air, scenic views, and unforgettable memories. Experience the soothing rhythm of nature and rediscover peace in the lap of India’s most beautiful highlands. </p>",seg-spam;,thunderbird,accessibility,en-US,"",johnwison907
