id,created,updated,title,content,tags,product,topic,locale,answers,creator
1552559,2025-12-04 16:36:45 -0800,2025-12-05 04:03:42 -0800,"Email client/host updated (my domain), now all my messages are gone - can I get them back?","<p>Not sure how to explain this but... </p><p>I was using Bluehost, and they somehow screwed up my website (my email was attached to my domain). I switched domains today and when I restarted Thunderbird, all my previous emails disappeared. I'm not sure why they didn't stay on the ""server"" and I don't know how to get them back now that I've swtiched from Bluehost.  </p><p><br> I still have access to my emails on my phone (thru gmail, not thunderbird, but it's NOT a gmail / Google Workspace email).  </p><p>Is there a way for me to retrieve these messages? I'm on a mac, btw. </p>",thunderbird;import-and-export-email;,thunderbird,import-and-export-email,en-US,1783978;,kmh2800
1552562,2025-12-04 17:09:06 -0800,2025-12-04 17:09:06 -0800,emails not visible,"<p>Thunderbird shows the number of emails downloaded but I can not see them in my inbox, or anywhere else. Using Thunderbird 115.5.2 (64-bit) on an older iMac on OS 10.12. Email account is gmail, and using POP. I've tried 'repair folders"" with no change. I've deleted old emails from the Gmail server. Would appreciate any help. </p>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,"",2Beeornot
1552577,2025-12-04 19:56:33 -0800,2025-12-05 10:44:44 -0800,I want to use Thunderbird to access different fonts for my email.,<p>I thought that this program was to customize your email. </p>,thunderbird;customization;,thunderbird,customization,en-US,1783956;1784020;1784043;,breanahenley
1552601,2025-12-04 22:43:29 -0800,2025-12-05 10:52:25 -0800,"How in the world is Thunderbird 5 revisions behind in the flatpak repo, i.e. 140?  But current version is 145?","<p>How in the world is Thunderbird 5 revisions behind in the flatpak repo, i.e. 140?  But current version is 145?  Windows version is 145, but flakpak is only 140?  REALLY FRUSTRATING when you are migrating from Windows to Linux and Thunderbird is way out of date!  No wonder people don't like migrating to Linux.  You make it truly painful!  Documentation/website for Thunderbird states that flatpak always installs latest version?  RIGHT, what a load of BS. </p>",thunderbird;update;,thunderbird,update,en-US,1783939;1784027;1784046;,jibunnokage
1552619,2025-12-05 01:39:08 -0800,2025-12-05 02:24:12 -0800,Disable Thunderbird privacy nag,"<p>hello, every time i start thunderbird, i'm presented with a tab that shows me the privacy policy. EVERY.SINGLE.TIME. i don't need to read it every time; reading it once and confirming is enough. but there doesn't seem to be any way to confirm, or disable this annoyance. how can i get it to stop?  is there a setting somewhere, or registry entry i can change? </p><p>Thunderbird Desktop Version 115.18.0esr </p>",thunderbird;customization;,thunderbird,customization,en-US,1783959;,d_112359
1552624,2025-12-05 01:50:23 -0800,2025-12-05 04:04:30 -0800,geen mails ontvangen -,"<p><strong>vette tekst</strong> </p><pre>heb gisteren alle mails op mobile gsm verwijderd en daartoe mijn google account moet aanpassen, is het daardoor dat ik geen mails meer kan ontvangen&nbsp;? </pre>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,nl,1783957;1783979;,vandenberghe.jo
1552625,2025-12-05 02:00:56 -0800,2025-12-05 06:22:14 -0800,Thunderbird 145.0 pro Win nezobrazuje česká jména výchozích složek IMAP,"<p>Po aktualizaci na verzi 145.0 (Windows) se přestaly zobrazovat jména výchozích IMAP složek v českém jazyce. Jedinná složka, která se zobrazuje v pořádku je ""Doručená pošta"" (sent). Zkoušel jsem přepnout Thunderbird na anglickou lokalizaci a poté zpět na českou ale bez úspěchu. Jednoduché přejmenování složek přes ""vlastnosti"" také nefunguje (název nelze editovat). Je možné nějak upravit lokalizaci nebo složky přejmenovat?  </p><p>Zobrazený název -&gt; Správný překlad: drafts -&gt; Koncepty Templates -&gt; Šablony sent -&gt; Odeslaná pošta archive -&gt; Archiv spam -&gt; Spam trash -&gt; Koš </p><p>&lt;Eng&gt; After updating to version 145.0 (Windows), the names of the default IMAP folders stopped displaying in Czech. The only folder that still displays correctly is “Doručená pošta” (Inbox). I tried switching Thunderbird to the English locale and then back to Czech, but without success. Simply renaming the folders via “Properties” also doesn’t work (the name can’t be edited). Is it possible to adjust the localization somehow or rename the folders? </p>",thunderbird;languages;,thunderbird,languages,cs,1784006;,pavel.skoupy
1552637,2025-12-05 02:44:53 -0800,2025-12-05 13:47:08 -0800,I can't fetch the certificate in my account settings,"<p>I have a problem with thunderbird. I can't fetch the certificate in my account settings, it seems it's not security approved. Normally when I type ""fetch certificate"" a window pops up asking me to confirm a security exception, but this function no longer works on thunderbird. Is there another way I can confirm the security exception? </p>",thunderbird;security;,thunderbird,security,en-US,1784093;,aidoh
1552642,2025-12-05 03:32:11 -0800,2025-12-05 03:47:26 -0800,google e-mail account toevoegen bij Thunderbird lukt niet,"<p>Ik wil graag nog een e-mailaccount van Google toevoegen maar het lukt niet. </p><p>Zie bijlagen. Zodra ik op volgende klik in het venster: voer referenties in voor ..........@gmail.com op <a href=""http://imap.gmail.com"" rel=""nofollow"">imap.gmail.com</a>. </p><p>Krijg ik een foutmelding: Google 400 dat is een fout. De server kan het verzoek niet verwerken omdat dit niet de juiste opmaak heeft. Probeer het verzoek niet opnieuw. Dit is alles wat we weten. </p><p>Ik heb meerdere emailaccounts in Thunderbird staan en daar nooit problemen gehad om deze aan te maken. Hoe kan ik nu een account toevoegen? Wat doe ik verkeerd? </p>",thunderbird;account-management;,thunderbird,account-management,nl,1783974;,1970kapel
1552643,2025-12-05 03:34:57 -0800,2025-12-05 03:34:57 -0800,Previously deleted emails are returning to InBox and unable to delete them,"<p>Over 4000 previously deleted emails suddenly started loading to my Inbox. I have tried to delete them but get a message - ""Unable to write the email to the mailbox. Make sure the file system allows you write privileges, and you have enough disk space to copy the mailbox"". There appears to be plenty of disk space and as far as I'm aware the file system allows write privileges as I am Administrator. I have managed to delete the messages using Up Function+Delete, (which doesn't write to the Delete folder), and have cleared all from Webmail but still have the same problem. I am also unable to receive any new emails. The email is POP3 configured. I have ensured that my Thunderbird if up to date. I operate Windows 10. </p>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,"",malcolm48
