id,created,updated,title,content,tags,product,topic,locale,answers,creator
1500051,2025-03-17 18:03:42 -0700,2025-03-18 05:29:43 -0700,How to stop it asking for credentials for a closed account ?,"<p>I've closed an account on yahoo, but still have emails on my pc. How to avoid the credentials window very single time i open thunderbird, or any of the hundreds or maybe thousands emails? ""Check for new messages at startup/every X minutes"" are both off. Any clues? </p>",thunderbird;accounts;,thunderbird,accounts,en-US,1719181;1719190;1719192;,ajina.greenteeth
1500060,2025-03-17 19:08:45 -0700,2025-03-18 04:18:58 -0700,Single trash folder,"<p>As I have several eddresses I have several acounts in T'bird. However I don't care which acount an email arrives into. So I have a rule that transfers anything comming into all but one of the inboxes into one 'main' inbox. All the sub accounts are kept collapsed so I can see my main acount folders. Well and good. However when I want to trash an email I have to look which acount it came into, expand that acount, drag the email into that trash, and then collapse that acount. Selecting the rclick trash bin icon only works for emails into my main account. Is there any way I can simply trash an email from any acount - preferably into one bin? </p><p>Win 11 23H2, 128.8.0esr (64-bit), Imap </p><p>Peter </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1719180;,29847gv
1500064,2025-03-17 20:00:02 -0700,2025-03-17 20:00:02 -0700,Thunderbird keeps asking for password to send email,"<p>My wife's Thunderbird account always asks for her password whenever she sends an email. She and I use 2 different computers, both with the same version of Thunderbird, which is the latest version, both with the same build and version of Windows 11, and both with the same outgoing server settings. Yet I never have the same issue when I send emails. Can someone please help us by explaining what my wife needs to do for Thunderbird to stop asking for her password? </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",colinbodkin
1500070,2025-03-17 20:20:54 -0700,2025-03-17 20:20:54 -0700,Thunderbird,<p>اپ تاندربرد چگونه‌ کار می‌کند </p>,thunderbird;accounts;,thunderbird,accounts,en-US,"",mortezasalas.lyric
1500075,2025-03-17 21:45:40 -0700,2025-03-18 04:14:26 -0700,Unable to copy my email lists when using export function to migrate profile to new computer.,"<p>Help: Unable to copy my email lists when using export function to migrate profile to new computer.  </p><p>It is March 17, 2025. I am using Thunderbird 128.8.0ESR (64bit) on Windows 11 Home (version 24H2) on BOTH COMPUTERS!  When I use the Thunderbird Tools Export function from my old Window 11 computer to my new Windows 11 computer it copies all my email and folders correctly. I can send and receive email fine on the new computer. However, it fails to copy over my Thunderbird address book and my email lists (the address book and lists are blank).  I tried multiple times. My profile is 76GB large. So I tried navigating to C:/Users/Profiles/app data/thunderbird/roaming/profiles/profile name to perform the move manually. Still no luck.  </p><p>About 2 years ago. Thunderbird versions had the ability to export address books separately. That option is no longer available. So if you know of a way to export my lists of addresses (each lists is a thousand email addresses) That would also solve the problem. -Eileen </p>",thunderbird;installation-and-updates;,thunderbird,installation-and-updates,en-US,1719178;,emsamitz14
1500088,2025-03-18 01:11:40 -0700,2025-03-18 02:10:36 -0700,kan geen email meer verzenden,"<p>kan geen email meer verzenden moest uitgaande server opnieuw instellen naar <a href=""http://relay.scarlet.be"" rel=""nofollow"">relay.scarlet.be</a> poort 587 dit gedaan lukt ook niet ofwel blijft verzenden hangen en krijgd dan melding tijd is verlopen </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,nl,1719167;,iqrudy
1500091,2025-03-18 02:15:52 -0700,2025-03-18 02:15:52 -0700,Problema con apertura posta PEC,"<p>Thunderbird non apre email vecchia PEC. La email viene visualizzata come ""vuota"". Ma se viene salvata come .eml e si usa un qualunque sito o programma di lettura email .eml il contenuto e visualizzabile tranquillamente.  </p><p>Debug provato:  </p> <ul><li> Thunderbird v136.0 </li><li> Thunderbird v128.8.0esr </li><li> Thunderbird v115.10.1 </li><li> Modifica editor config mailnews.p7m_external true or false </li></ul> <p>Allego foto del email in Thunderbird e poi visualizzata in webmail o siti di lettura file .eml dove la email funziona perfettamente. </p><p>Altre tipo di pec funzionano, sembra che queste tipo di pec piu vecchia che includono un messaggio multiparte con vari allegati interni Thunderbird non riesce a visualizzarli. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,it,"",Neijek
1500093,2025-03-18 03:07:36 -0700,2025-03-18 03:07:36 -0700,I am trying install again the last version of thunderbird on my Windows 11 Pro (spanish version),"<p>I Unistalled the Thunderbird 64 bits in spanish that was working fine in my Windows 11 Pro, (spanish version) on my HP all in one, HP EliteOne 870 27inch G9 All in One desktop PC, and the installation program say me that I have an older system. I will attach an image about the error message. I run the cmd and it show me&nbsp;: (the second screen save) version 10.0.22631.4890 </p><p>I had installed the Thunderbird in the same computer bur I do not know what is wrong now&nbsp;?  I use TB from more 10 years and is frustrating this.  Somebody knows how to solve this, please&nbsp;? EXCUSE MY ENGHISH is very bad&nbsp;! </p>",thunderbird;installation-and-updates;,thunderbird,installation-and-updates,es,"",rejdiez
1500097,2025-03-18 04:02:41 -0700,2025-03-18 04:02:41 -0700,Not getting emails,<p>Hi for some reason I am not getting my optus email in thunderbird optus web mail works? </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",wayne_from_aus
1500104,2025-03-18 04:45:17 -0700,2025-03-18 05:56:36 -0700,Thunderbird is not fetching correct mail server.,"<p>I am trying to fetch incoming and outgoing sever of [<a href=""http://mail.thehostelhotel.com"" rel=""nofollow"">mail.thehostelhotel.com</a>] . The thunderbird is fetching <a href=""https://thehostelhotel.com"" rel=""nofollow"">https://thehostelhotel.com</a> instead.  </p><p>other emails are correctly fetching right server details. </p><p>I have tried to enter the right server details manually. however it does not connect.  </p><p>please help. </p>",thunderbird;performance-and-connectivity;,thunderbird,performance-and-connectivity,en-US,1719199;1719200;,ashhar.lodhi
