id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1611283,1427606,2023-10-15 11:20:58 -0700,2023-10-15 11:20:58 -0700,"<p>Right-click the top (Unified) bar, the one with buttons, Customize, drag the Search box onto the bar. </p>",sfhowes,false,0,4
1611404,1427606,2023-10-15 23:52:14 -0700,2023-10-15 23:52:14 -0700,<p>Great - thanks!! </p>,TaylorNorth1,false,0,1
1615654,1427606,2023-11-02 04:50:20 -0700,2023-11-02 04:55:28 -0700,<p>(removed) </p>,hemmob,false,0,0
1611563,1427610,2023-10-16 10:44:16 -0700,2023-10-16 10:44:16 -0700,"<p>Hola, A nivel usuario no se puede ordenar las direcciones de correo, eso se determina a medida que se fueron creando. Pero hay 2 opciones con un complemento pero solo funciona hasta la versión 103: <a href=""https://addons.thunderbird.net/es/thunderbird/addon/manually-sort-folders/"" rel=""nofollow"">https://addons.thunderbird.net/es/thunderbird/addon/manually-sort-folders/</a> o para usuarios mas avanzados editando un archivo de configuración o las preferencias avanzadas del Thunderbird: <a href=""https://www.jesustovar.es/veteasabertu/cambiar-orden-de-las-cuentas-de-correo-en-thunderbird"" rel=""nofollow"">https://www.jesustovar.es/veteasabertu/cambiar-orden-de-las-cuentas-de-correo-en-thunderbird</a> Recomiendo hacer una copia del archivo original, no es tan fácil determinar a que ""accountX"" (donde X es un número que relaciona con las cuenta de correo ) pertenece cada dirección de correo, tenes que buscar la preferencia ""mail.accountmanager.accounts"" dentro del achivs ""prefs.js""  Abajo de esa preferencia indica que ""id"" corresponde a cada cuenta de correo, arriba esta identificado  a que ""account"" pertenece cada ""id"", teniendo estas relaciones puede ordenar los ""account"" Saludos </p>",pcp04,false,0,0
1611282,1427612,2023-10-15 11:14:47 -0700,2023-10-15 11:14:47 -0700,"<p>See <a href=""https://support.mozilla.org/en-US/questions/1424127"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1424127</a> </p><p>Also, consider View/Layout/Vertical View and <a href=""https://addons.thunderbird.net/en-US/thunderbird/addon/compact-headers/versions/"" rel=""nofollow"">Compact Headers</a>. </p>",sfhowes,false,0,0
1611182,1427616,2023-10-15 00:47:05 -0700,2023-10-15 00:47:05 -0700,"<p><a href=""https://www.thunderbird.net/en-US/get-involved/#development"" rel=""nofollow"">https://www.thunderbird.net/en-US/get-involved/#development</a> </p>",davidsk,false,0,0
1611184,1427616,2023-10-15 00:51:45 -0700,2023-10-15 00:51:45 -0700,"<em><p>Дэйвид <a href=""#answer-1611182"" rel=""nofollow"">said</a></p></em> <blockquote><a href=""https://www.thunderbird.net/en-US/get-involved/#development"" rel=""nofollow"">https://www.thunderbird.net/en-US/get-involved/#development</a> </blockquote> <p>YOU don't know why this error occurs No rule to make target '/thunderbird/mozilla-central-3f99c563251e/obj-x86_64-pc-windows-msvc\dist\include\DMD.h', needed by '/thunderbird/mozilla-central -3f99c563251e/obj-x86_64-pc-windows-msvc/x86_64-pc-windows-msvc/release/gkrust.lib'. Stop.? </p>",cska_yfr,false,0,0
1611188,1427616,2023-10-15 00:57:45 -0700,2023-10-15 00:57:45 -0700,<p>Are you asking a question about the code? I don't understand what you want. Please provide more details. Thank you. </p>,davidsk,false,0,0
1611197,1427621,2023-10-15 02:02:07 -0700,2023-10-15 02:02:07 -0700,<p>What are the options viewable on the 'Account Actions' menu? The 'Remove Account' option is usually at the bottom. </p>,davidsk,false,0,0
1611225,1427621,2023-10-15 04:34:10 -0700,2023-10-15 04:34:10 -0700,"<p>Hi, Thanks for responding.  I've attached a combined screenshot - it's actually three screenshots joined in Libre Draw because the Thunderbird screen extends beyond the limits of my screen and I can't see the whole screen.  As you look at it, you can see that ""Delete Account"" shows nowhere.  To be honest,  the real problem is the state of Thunderbird itself.  I'm trying to delete a couple of accounts which I've placed in another Email Program so that, hopefully, I can get to things I can't get to while I have six email accounts. </p><p>Any help you can give me will be gratefully appreciated. </p>",bdjim,false,1,0
1611230,1427621,2023-10-15 04:59:46 -0700,2023-10-15 04:59:46 -0700,"<p>That's the wrong place. Look in left sidebar BELOW your account. All accounts appear in left sidebar and the ACCOUNT ACTIONS menu is below all of them, </p>",davidsk,false,6,0
1611231,1427621,2023-10-15 05:00:44 -0700,2023-10-15 05:00:44 -0700,<p>Press the ALT key to show menu bar and then click view&gt;Toolbars&gt;menubar check  if you want it permanently. </p>,davidsk,false,0,0
