id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1411681,2023-04-25,QuickFilters runs after every message delete Have QF Pro for awhile.  Been super.  Migrated to a new device (license travled with the move which is also great).,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-04-24 17:34:45 -0700
1411689,2023-04-25,"I deleted my Thunderbird password. I deleted my email password from info on here Thunderbird is supposed to prompt for a new password, how do I input a new pass",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,🇪;eset;av:eset,❓;;uc:unknown,privacy-and-security_1;,2023-04-24 22:13:48 -0700
1411692,2023-04-25,How do I speed up Email Synchronize from Gmail to TB ?  (IMAP) My company use the GMAIL/IMAP which my email always get a bunch of message (300-500 Emails daily),❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-24 23:40:58 -0700
1411693,2023-04-25,"IMAP Spam folder from AOL/Verizon not visible Recently sorted my three e-mail accounts from a personal domain, AOL/Verizon and Google with Thunderbird (TB) incl",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-24 23:58:02 -0700
1411697,2023-04-25,"Is It Possible When Viewing Messages To Have A Dark Background ? Hello, I'm wondering if it's possible to be able to view an opened message with a dark backgrou",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-04-25 00:55:53 -0700
1411699,2023-04-25,"default e-mail account Hi, I am using thunderbird for a very long time, now I changed my computer and installed again, but now I can not change the default e-ma",❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-25 01:25:25 -0700
1411700,2023-04-25,Can't get Thunderbird to work with Office365 Pop3 email using Oauth2 I have been trying to set up my Pop3 email address (@btconnect.com) in Thunderbird to work ,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-04-25 01:45:23 -0700
1411704,2023-04-25,"Copy added to TB If I use Gmail to send an Email, why does it appear in installed version of Thunderbird? ",❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-25 02:16:45 -0700
1411709,2023-04-25,"Thunderbird - t-online belépési probléma Tisztelt Support! Thunderbird programunkba kb. 5 napja nem tudunk belépni, nem frissíti az üzeneteket, folyamatosan az ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-25 03:02:35 -0700
1411710,2023-04-25,problems recieving my emails when i lock into my mozila-thunderbird AC to view my emails i keep getting NOT RESPONDING & i have sit & do nothing  till it starts,🪟;windows-10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,desktop;other;windows-10;,2023-04-25 03:07:23 -0700
1411712,2023-04-25,"Thunderbird didn't import everything from Webmail's sent folder, hi, I just installed Thunderbird to manage mail from a Webmail service using Outlook Web App. I",❓;;os:unknown,👽;other;t:other,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-25 05:13:18 -0700
1411714,2023-04-25,"Use custom e-mail sender for CalDAV invites in Thunderbird Hi all, My organization uses login@example.org as mailboxes and name.surname@example.org as aliases o",❓;;os:unknown,📅;calendar;t:calendar,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-04-25 05:26:05 -0700
1411716,2023-04-25,existing mail account I am trying to declare to Mozilla an existing account on gmail. I can connect the account by internet but Mozilla doesn't accept it. ,🐧;linux;os:linux,🛠;download-and-install;t:download_and_install,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,linux;desktop;thunderbird;download-and-install_1;,2023-04-25 05:35:43 -0700
1411717,2023-04-25,Missing Sent Emails I routinely have sent emails disappear.  I know I have sent them and in some cases have responses but the original email I sent is not in my,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-25 05:41:38 -0700
1411724,2023-04-25,There is no process for changing my Mozilla donation payment card I need to change the credit card that is on file for charging my monthly $5.00 donation. The s,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-04-25 08:21:57 -0700
1411725,2023-04-25,Problems with bellsouth.net email account I've been using Mozilla Thunderbird for 15 years with a bellsouth.net email.  You now have to access your bellsouth.ne,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,🇾;bellsouth;m:yahooemail,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-04-25 08:35:23 -0700
1411727,2023-04-25,are there any plans for native EWS support? Hello! Is there any plans in future releases to add native Exchange Web Services functionality for syncing of calend,🐧;linux;os:linux,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-04-25 08:45:05 -0700
1411730,2023-04-25,foi instalado versao mais recente //  agora esta agrupando os email foi instalado versao mais recente //  agora esta agrupando os email ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-25 09:16:28 -0700
