id,created,updated,title,content,tags,product,topic,locale,answers,creator
1431316,2023-11-17 17:21:31 -0800,2023-11-18 21:37:10 -0800,account,<p>i am unable to get in my account </p>,download-and-install_1;,thunderbird,installation-and-updates,en-US,1618684;1618708;1618713;1618802;1618825;,jennejp
1431320,2023-11-17 18:58:28 -0800,2023-11-17 18:58:28 -0800,Thunderbird cannot connect to newly installed dovecot server based on Debian 12,"<p>I've been using Thunderbird for many years and query emails from a dovecot server I created myself. This uses a self-created certificate. Until now, TB always asked me if I wanted to accept this. This question is now omitted when I want to connect to a newly installed Dovecot server on a Raspi 4 with Debian 12. Since the Evolution Email program connects to the server, I assume that the configuration of the Dovecot server is ok. How can I solve the problem without having to give up Thunderbird? </p><p>Thank you </p><p>Werner Hofmann </p>",other;,thunderbird,other,en-US,"",werner102
1431321,2023-11-17 18:58:35 -0800,2023-11-17 21:33:30 -0800,non ricordo più la password di thunderbird,<p>non ricordo più la password di thunderbird </p>,privacy-and-security_1;,thunderbird,privacy-and-security,it,1618639;,maino.michele
1431322,2023-11-17 19:01:14 -0800,2023-11-17 21:33:55 -0800,problemi con indirizzo email,<p>non ricordo più la password di thunderbird </p>,other;,thunderbird,other,it,1618640;,maino.michele
1431324,2023-11-17 19:11:30 -0800,2023-11-17 19:11:30 -0800,¿Es posible integrar el Explorador de windows con el de ThunderBird?,"<p>Hola, en el explorador de Windows tengo una estructura de árbol que tiene su paralelo casi idéntico en el ThunderBird como puede verse en el adjunto y mi pregunta es: ¿se podrían gestionar los directorios y carpetas de Windows desde el ThunderBird? Ya se que de momento no es posible pero me parece interesante. La utilidad (grande) creo que es evidente, gestionar cualquier asunto desde un único lugar (ThunderBird) ya que cualquier asunto tiene ficheros y comunicaciones y hoy por hoy hay que guardarlos por separado. Saludos cordiales, Josu </p><p>Hello, In Windows Explorer I have a tree structure that has an almost identical parallel in ThunderBird as can be seen in the attachment and my question is: could Windows directories and folders be managed from ThunderBird? I know it's not possible at the moment but it seems interesting to me. I think the (great) utility is evident, managing any matter from a single place (ThunderBird) since any matter has files and communications and today they have to be saved separately. Kind regards, Josu </p>",other;,thunderbird,other,es,"",jesus22
1431325,2023-11-17 19:20:10 -0800,2023-11-17 23:40:41 -0800,Bug reports,"<p>-Every time I start Thunderbird, I see my emails from 2009 at the top instead of auto-scrolling down to the newest. -When opening a MAPI email with a recipient email, the last letter of the email address is cut off in its fancy drawn box. -The form displaying conversations should automatically expand the tree, or at least have an option for that, and auto-expand the tree on a single result. Also, the ""&gt;"" sign is not prominent enough to indicate that there are more emails in the result resulting the most confusions on workplaces. It's just simply a bad design. </p><p>thank you </p>",other;,thunderbird,other,en-US,1618691;,atys.crc
1431331,2023-11-17 21:38:27 -0800,2023-11-17 21:38:27 -0800,Accidently deleted folders.,"<p>I emptied a Trash Folder in my Local Folder, and it Deleted ALL my Sub Folders in the Local Folder. Years of saved emails gone. How do I restore the lost folders? </p>",other;,thunderbird,other,en-US,"",tcorriea
1431333,2023-11-17 21:57:01 -0800,2023-11-18 12:20:43 -0800,How to decrease the size of web pages within Thunderbird?,<p>I have update few weeks ago to the new version and the layout in the message body is kind of big! like the pictures that come in they are big. How do i make them smaller view? See attached picture. </p><p>Thanks for any help. </p>,customize;,thunderbird,settings,en-US,1618718;1618759;1618760;1618762;1618768;1618772;1618775;,norcaldomains
1431334,2023-11-17 22:07:20 -0800,2023-11-18 07:50:07 -0800,Emails drop down for Inbox folder only?,"<p>As i have few email account within Thunderbird, the list becomes kind long to scroll when to see the new emails. Is there a way maybe or if an addon exists to have each mail box open and to have just the inbox folder under neat and all other to show only if you click a drop down arrow? see image. </p><p>Thanks for help. </p>",customize;,thunderbird,settings,en-US,1618664;1618717;1618755;,norcaldomains
1431335,2023-11-17 22:13:43 -0800,2023-11-17 22:13:43 -0800,Enter key deletes emails,"<p>I'm viewing the list of emails in my inbox and one is highlighted. I press enter and that email is deleted. What I would prefer is for Enter to open that email in a separate window, how can I change it? </p><p>I've used T for many years and I'm pretty sure that's what used to happen, am I right? </p>",other;,thunderbird,other,en-US,"",timearl
