id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1420866,2023-08-11,problems with outgoing server user names I have 4 outlook.com email accounts that I use on Thunderbird. I have found that smtp-mail.outlook.com works best for m,❓;;os:unknown,👽;other;t:other,💌;outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-08-10 19:46:28 -0700
1420874,2023-08-11,"thunderbird habe mails aus tbarchive gelöscht,wie kann ich sie wiederherstellen? bitte um Hilfe! ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-08-11 01:03:29 -0700
1420876,2023-08-11,"Sent emails Hello  I've noticed that after an update on 03.08.23 , I have lost all my Sent emails back before 03.08.23. I don't know what to do now to have them",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-08-11 01:16:58 -0700
1420877,2023-08-11,"Modificare carattere interfaccia thunderbird 115.1.0 Buongiorno, ho installato la versione 115.1.0 di Thunderbird ma non riesco a modificare il carattere di vis",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,🪛;userChrome;uc:unsupported_customization,customize;,2023-08-11 01:27:03 -0700
1420878,2023-08-11,email How do I do out of office on mozilla Thunderbirde? ,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-08-11 01:56:16 -0700
1420880,2023-08-11,"Not receiving emails Hi, Been receiving email fine for ages and this morning get this message Authentication failure while connecting to server outlook.office36",❓;;os:unknown,🛠;download-and-install;t:download_and_install,💌;outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-08-11 02:40:51 -0700
1420882,2023-08-11,Issue with Email Addition in Thunderbird: Security Risk Alert Hello! I recently updated to Thunderbird version 115.1.0 on macOS. Post-update and after altering ,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-08-11 03:13:52 -0700
1420883,2023-08-11,Deleted emails do not go into trash bin I recently installed version 115. Everything migrated well. Except my trash bin is now empty. Deleting any email from th,❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-08-11 03:25:19 -0700
1420884,2023-08-11,problema mail automatiche Grazie ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;needsinfo;,2023-08-11 03:33:53 -0700
1420888,2023-08-11,Thunderbird subscription & 15 day trial I have just set up a mailfence email account and not that it is only a 15 day trial. I see that I need to have a subscri,❓;;os:unknown,🛠;download-and-install;t:download_and_install,📯;mailfence;m:mailfence,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-08-11 05:12:40 -0700
