id,created,updated,title,content,tags,product,topic,locale,answers,creator
1431565,2023-11-20 16:08:53 -0800,2023-11-20 21:24:17 -0800,Thunbird bağlantı eklemek ve gelen bağlantılar nasıl açılır.,<p>merhabalar mailime gelen bağlantıları nasıl aktif edebilirim. hiç bir bağlantım açılmıyor. </p>,customize;,thunderbird,settings,tr,1619199;,yasingokcan
1431567,2023-11-20 16:38:31 -0800,2023-11-20 16:38:31 -0800,Sending invitation after copying event,"<p>I'm running Thunderbird 115.4.1 on an ubuntu system with a local calendar, normal invitation sending works. When I copy&amp;paste an event with attendees to the next week, I choose ""Paste without sending"" because I might want to edit it some more. However, there doesn't seem to be a way to send the invite for this copied event later after editing even though the ""Notify attendees"" box is ticked.  </p><p>Any suggestions? </p>",calendar;,thunderbird,calendar,en-US,"",thomas.blank.ea
1431568,2023-11-20 16:42:55 -0800,2023-12-04 05:07:20 -0800,"tried to change P/Word, cannot get my e-mails","<p>lost access to my emails, cannot remember password, &amp; tried to renew, without success&nbsp;!! please help </p>",other;,thunderbird,other,en-US,1621977;,spinuski
1431572,2023-11-20 17:34:23 -0800,2023-11-21 04:25:35 -0800,Thunderbird installation,"<p>I find impossinle to install Thunderbors pm ,u Windows 11 laptop. The different menus presented are wau to cpmplicated for an avereage person. Currently I am stuck with a dialog box the simply says ""Input server already exists. Beyond this, these are several dialog boxes I don't understand. </p><p>I respectfully ask for my money paid for this program and I will delete it from my computer.\ </p><p><br> Ake Alexander Backlund [removed email from public] or [removed email from public] </p>",download-and-install_1;,thunderbird,installation-and-updates,en-US,1619292;,alexbacklund04
1431575,2023-11-20 17:39:43 -0800,2023-11-20 18:03:09 -0800,Phome  [removed from public],"<p>continue in <a href=""/questions/1431572"" rel=""nofollow"">/questions/1431572</a> thread. </p><p>My phone number for resolving impossibly complex installation problems: </p><p>[removed from public] </p><p>Ake Baclklind </p>",other;,thunderbird,other,en-US,"",alexbacklund04
1431578,2023-11-20 18:28:39 -0800,2023-11-20 19:06:55 -0800,firma thunderbird,"<p>Buongiorno Non riesco a cambiare la firma della mia mail Ho sermpre utilizzato firme in HTML, ora se inserisco una nuovo testo HTML , andando ad aprire una nuova mail rimane sempre la vecchia firma, questo succede anche sulle mail delle mie colleghe, forse sbagliamo qualcosa noi, vi chiedo gentilmente di spiegarmi come risolvere Grazie </p>",other;,thunderbird,other,it,1619180;,decobeltextiles
1431579,2023-11-20 18:32:08 -0800,2023-11-21 23:24:28 -0800,"Thunderbird 115.4.2 Supernova Issues in safe mode - Slow to start up, scroll issue, messages not downloaded","<p>[Widows 64-bit, Thunderbird 115.4.2 Supernova] </p><p>After the recent Supernova update some issues see to persist- </p><p>-Slow to start up -Does not download emails after startup, have to manually do this -Scroll bar does not settle out at most recent emails i.e. at bottom </p><p>Previous version or any version before it did not suffer from these annoyances. Hence first time on forum. </p><p>Please advise. </p>",other;,thunderbird,other,en-US,1619357;1619389;1619435;,user83801775957966443096326590370377410599
1431580,2023-11-20 19:04:17 -0800,2023-11-21 01:54:20 -0800,"Failed to open curl lib from binary, use libcurl.so instead","<p>Hello support, When starting Thunderbird (v 115.4.1) it crashes after a few seconds even in safe mode with error message ""Failed to open curl lib from binary, use <a href=""http://libcurl.so"" rel=""nofollow"">libcurl.so</a> instead"". DB crash reports have been submitted (see e.g. bp-28dbde9c-184d-4f7b-ae3a-f115b0231121). I reinstalled Thunderbird as well as curl (located in /usr/bin) but the problem remains&nbsp;! Please advice&nbsp;! Thank you, </p><p>Jerry </p>",other;,thunderbird,other,en-US,1619247;,jerry_khan
1431581,2023-11-20 19:15:25 -0800,2023-11-20 19:15:25 -0800,Google Workspace account problem sending mails,"<p>Hello community, I have installed Thunderbird on a new pc and I can't send emails from my Gmail (workspace) account. I have checked everything and already deleted and reinstalled my account in Thunderbird but nothing works. Whenever I try to send an email it immediately displays the message (translated into English): 'error sending message'. When I then click 'OK' it just keeps on showing a message 'create emailmessage' which never results in an actual message being sent. I can still receive messages on this account and I have multiple other email accounts set up in Thunderbird which all work fine, including another one which also uses the Gmail server. I also do not have this problem on any other pc I am using with Thunderbird and this same email account. I am out of options to fix this so any input is welcome. Thank you! </p>",other;,thunderbird,other,en-US,"",arjenvanbaren
1431583,2023-11-20 19:43:29 -0800,2023-11-21 22:35:02 -0800,Unable to access outlook email account using IMAP or POP3,<p>Anybody knows why this happened? </p>,fix-problems;,thunderbird,troubleshooting,en-US,1619424;,ebnbatran4
1431585,2023-11-20 20:18:26 -0800,2023-11-20 20:18:26 -0800,Configurar una cuenta hotmail.es en thunderbird,"<p>no puedo configurar por el configurador automático una cuenta <a href=""http://hotmail.es"" rel=""nofollow"">hotmail.es</a> </p><p>me aparece mensaje </p><p>Component returned faílure code: 0x80004005 (NS_ERROR_FAILURE) [nsIMsgAccountManager.createlncomíngServer] </p><p>qué parámetros tengo que corregir&nbsp;? </p>",privacy-and-security_1;,thunderbird,privacy-and-security,es,"",ingenierostecnicostenerife
1431587,2023-11-20 20:25:13 -0800,2023-11-20 20:25:13 -0800,Calendar event times,"<p>When I create a calendar event and attempt to choose a start and end time, if the event length is anything other than the ""default event and task length"" it forces me to accept the default. How can I choose an event length other than the default&nbsp;? </p>",calendar;,thunderbird,calendar,en-US,"",tjr0323
1431591,2023-11-20 20:53:21 -0800,2023-11-20 23:15:51 -0800,thunderbird frequentemente va in crash,"<p>Buongiorno, da qualche tempo thunderbird va frequentemente in crash "" l'applicazione non risponde"". dopo qualche secondo riparte. Utilizzo windows 11 home 23H2. La versione thunderbird e' la Supernova. </p>",fix-problems;,thunderbird,troubleshooting,it,1619214;,giuseppe.quacquarella
1431592,2023-11-20 20:55:37 -0800,2023-11-21 20:01:27 -0800,Can't send only affects 1 address,"<p>I have 5 email addresses on my ISP account, 4 are fine. The other will not send reporting Authtication failure. </p><p>I have removed that address from Thunderbird &amp; tried to add it again but the configuration fails. </p><p>I can send from the issue address using my ISP's web mail. I know the username &amp; password are correct. It also works fine on my phone. </p><p>The problem seems to be Thunderbird. </p><p>&gt; Mail provider &amp; ISP = Virgin Media Norton 360 antivirus v. 22.23.10.10 Windows 11 Home  v. 10.0.22631 Thunderbird SuperNova  v. 115.4.3 (64-bit) &gt; </p>",other;,thunderbird,other,en-US,1619277;1619371;1619392;,wercsx
1431597,2023-11-20 23:12:45 -0800,2023-11-25 22:35:48 -0800,Thunderbird,<p>I installed a new Thunderbird because my 12 year old installation had 187 GB!!! Then I saw that the new installatinio is growing!! every day about 2 GB. The growing thing is imapMail ... I have only ca 1500 mails. </p>,fix-problems;,thunderbird,troubleshooting,en-US,1619284;1619480;1619503;1619510;1619512;1619524;1619530;1619534;1619654;1619657;1619871;1619884;1619886;1619895;1619897;1619906;1619907;1620367;1620375;,willrich_m
1431599,2023-11-20 23:22:14 -0800,2023-11-20 23:22:14 -0800,Thunderbird kapcsolódási probléma a webmail-hoz,"<p>A Thunderbird rendszer nagyon gyakran nem tud csatlakozni a <a href=""http://mail.t-online.hu"" rel=""nofollow"">mail.t-online.hu</a>-ra. Ilyenkor az a felirat jelenik meg, hogy "" a csatlakozás időtúllépés miatt nem sikerült."" A beérkező üzenetek hosszabb várakozás után letöltődnek, de az üzenetek küldése csak időnként lehetséges, legtöbbször viszont egyáltalán nem. Kb. 1-2 hónapja jelenkezett ez a probléma. Kérem, hogy javasoljanak valamilyen megoldást! Üdvözlettel Sándor </p>",download-and-install_1;,thunderbird,installation-and-updates,hu,"",hidas.sandor
1431600,2023-11-20 23:23:06 -0800,2023-11-21 02:54:24 -0800,Remove threading,"<p>After the latest release of THunderbird, the default view is showing emails in a thread. I have tried all the recommended solutions I can find and none of them work. How do I unthread? </p>",customize;,thunderbird,settings,en-US,1619265;,roycheers
