id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1566730,1405382,2023-02-20 08:15:47 -0800,2023-02-20 08:15:47 -0800,"<p>Para diagnosticar problemas en Thunderbird, prueba una de las siguientes soluciones: </p> <ul><li>Reinicia Thunderbird con los complementos desactivados (Thunderbird en Modo Seguro). En el menú de Ayuda, haz clic en ""Reiniciar con los complementos desactivados..."". Si Thunderbird funciona bien, hay algún complemento o tema que interfiere en el funcionamiento normal de Thunderbird. Tendrás que volver a activar todos los complementos hasta que localices dónde está el problema. </li><li>Reinicia el sistema operativo en <strong><a href=""http://es.wikipedia.org/wiki/Modo_a_prueba_de_fallos"" rel=""nofollow"">Modo a prueba de fallos</a></strong>. De esta forma se cargará solo lo necesario para que pueda arrancar el ordenador y se activará la conexión a Internet. Para obtener instrucciones sobre cómo reiniciar tu sistema operativo en modo seguro, haz clic en él: <a href=""http://windows.microsoft.com/es-es/windows-8/windows-startup-settings-including-safe-mode"" rel=""nofollow"">Windows 8</a>, <a href=""http://windows.microsoft.com/es-es/windows/start-computer-safe-mode#start-computer-safe-mode=windows-7"" rel=""nofollow"">Windows 7</a>,  </li></ul> <dl><dt> Si reiniciando el sistema operativo en modo seguro se ha resuelto el problema, el que causa los problemas es algún otro software de tu equipo. Algunas de esos softwares pueden ser (aunque no son los únicos): AV scanning, virus/malware, descargas de fondo (por ejemplo, actualizaciones de programas), etc. </dt></dl>",pcp04,false,0,0
1565977,1405383,2023-02-15 18:07:52 -0800,2023-02-15 18:07:52 -0800,"<p>Non esiste un modo migliore per un fatto molto semplice: Il Calendario di Outlook non usa protocolli aperti e standard. Vedi ad esempio qui: <a href=""https://answers.microsoft.com/en-us/outlook_com/forum/all/caldav-support-on-outlookcom/2d56d2bf-6bb2-41ae-9e92-977152621d00"" rel=""nofollow"">https://answers.microsoft.com/en-us/outlook_com/forum/all/caldav-support-on-outlookcom/2d56d2bf-6bb2-41ae-9e92-977152621d00</a> </p>",@next,false,0,0
1565998,1405383,2023-02-15 21:28:29 -0800,2023-02-15 21:28:29 -0800,<p>Quindi mi confermi che Tbsync con la sincronizzazione manuale è attualmente il modo migliore per avere il calendario outlook su Thunderbird? </p>,marco.califano,false,0,0
1566008,1405383,2023-02-15 22:36:29 -0800,2023-02-15 22:36:29 -0800,"<p>Confermare è un parolone&nbsp;:) dato che non ho account su <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> per fare delle prove. Ma da quel che si legge in altre discussioni del forum, è la soluzione più consigliata. </p>",@next,false,0,0
1565978,1405384,2023-02-15 18:08:51 -0800,2023-02-15 18:08:51 -0800,<p>Cosa intendi esattamente? Dove dovrebbe comparire la linea di separazione? Nell'elenco delle mail? </p>,@next,false,0,0
1565985,1405384,2023-02-15 18:47:37 -0800,2023-02-15 18:47:37 -0800,"<p>Vedi l'immagine caricata, intendo questo separatore. Vorrei che apparisse in modo automatico quando rispondo alle email. </p>",giuseppe.figlie,false,0,0
1566004,1405384,2023-02-15 22:25:23 -0800,2023-02-15 22:25:23 -0800,<p>In modo automatico penso di no. Thunderbird utilizza il codice standard (due trattini: --) per separare il contenuto della mail dalla firma. </p>,@next,false,0,0
1566736,1405399,2023-02-20 08:38:21 -0800,2023-02-20 08:38:21 -0800,"<p>Hola, Debes tener el Thunderbird cerrado y con un usuario administrador del sistema operativo debería dejártelos borrar, estos archivos se generan por un problema en el archivo original, podrias probar compactar las carpetas: Menú Archivo-&gt;""Compactar carpetas"" Saludos </p>",pcp04,false,0,0
1566009,1405401,2023-02-15 22:37:46 -0800,2023-02-15 22:37:46 -0800,"<p>L'unico posto in cui potrebbe essere, è nella cartella Bozze. </p>",@next,false,0,0
1566014,1405412,2023-02-15 22:53:25 -0800,2023-02-15 22:53:25 -0800,<p>Ver 102 can import old address books. I presume you have a mab addressbook. Click tools&gt;import&gt;import a file&gt;import addressbook </p>,davidsk,false,0,0
1566035,1405412,2023-02-16 02:11:24 -0800,2023-02-16 02:11:24 -0800,"<p>For the mail, look for mbox files in the old profile.  They are the large files, with no extension, named after folders, e.g. Inbox, Sent, Archive and user-defined folders.  The mbox files are in the Mail/&lt;popservername&gt;, Mail/Local Folders and ImapMail/&lt;imapservername&gt; subfolders, and possibly in sbd subfolders.  Copy the mbox files, renaming if necessary, into the Mail/Local Folders location of the 102 profile, with TB closed.  Restart TB and find the folders under Local Folders in the Folder Pane. </p>",sfhowes,false,0,0
