id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1433473,2023-12-10,"I ask for thunderbird help and get this: If you need help with Mozilla Thunderbird, you can visit the Thunderbird Support Forum or the Thunderbird Support Artic",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-12-09 16:37:17 -0800
1433480,2023-12-10,"Move Local Folders to Top In the menu of mailboxes, I want Local Folders to be first, before the individual mailboxes.   I can move it there in Account Settings",🪟;Windows 10;os:win10,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-09 17:50:54 -0800
1433489,2023-12-10,"Thunderbird hanging since update Since the recent big Thunderbird update, my copy of Thunderbird has started freezing for about 30 seconds at a time frequently ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-09 20:18:18 -0800
1433491,2023-12-10,"Unable to access current e-mails after migration from old Mac To copy all Thunderbird e-mails from my old Mac I had copied Thunderbird profile  ""oldname.default",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-12-09 21:15:02 -0800
1433492,2023-12-10,"EMAILS HAVE RECEIVED NO NEW EMAILS SINCE 4TH DECEMBER, 2023 ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-09 21:18:01 -0800
1433493,2023-12-10,"Dark Mode on Email - Hate it, Cannot Read it and Want It GONE! HOW? I signed up for the new Thunderbird Beta. I am happy to be able to use Thunderbird again aft",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 21:40:46 -0800
1433497,2023-12-10,Customising tool bar causes new windows to unexpectedly pop up Does this happen to anyone else? I discovered that after adding icons to the toolbar something tr,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-10 00:07:11 -0800
1433499,2023-12-10,"Thunderbird disappeared, no profile Hello Dear People,  I have been using Thunderbird to great satisfaction. When my computer of 10 1/2 years died, I started to",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-12-10 00:40:42 -0800
1433505,2023-12-10,reception de mail bonjour ci joint message d erreur sur la connections pour boite mail et cela fonctionne correctement avec un telephone portable  Échec de la c,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-12-10 02:26:08 -0800
1433513,2023-12-10,"Emails on Thunderbird Mac (10.15.7) only works if I disengage SSL. Emails on Thunderbird Mac (10.15.7) suddenly stopped downloading, basically clicking the ""Dow",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-12-10 04:32:53 -0800
1433515,2023-12-10,"Cannot answer nor send e-mail, but can receive them. Answers to David's questions follow. Hi! Here come some answers to your questions, unfortunately withot scr",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,🇳;Norton;av:norton,❓;;uc:unknown,fix-problems;,2023-12-10 05:05:36 -0800
1433520,2023-12-10,Calendar Is there a way to make a link to directly open the calendar without opening the email service? ,❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-12-10 06:22:22 -0800
1433522,2023-12-10,"How to sync deletion of messages with Gmail I've read several similar questions that say to follow Google's recommendation to choose ""Just mark as deleted"" when",❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-10 06:47:43 -0800
1433529,2023-12-10,cntact in gmail how do I import mozillas adressbook to gmail ,❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-10 08:08:59 -0800
1433530,2023-12-10,e-mail The remembered password no longer works. ,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-12-10 08:11:32 -0800
1433534,2023-12-10,"Clicking a contact in address book opens it in edit mode Hi everyone, I've noticed a strange behaviour of my Thunderbird of late. When I go into the address boo",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-10 09:08:23 -0800
1433536,2023-12-10,"Thunderbird upgrade keeps telling me to reboot my PC My Thundirbird has upgraded to version 115.5.1 (64-bit), but it keeps telling me to reboot my PC, which I h",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-10 09:56:21 -0800
1433542,2023-12-10,"Thunderbird 115.5 almost always marks incomming messages as spam Hi there,  I have Thunderbird configured with three IMAP accounts plus one Exchange account. I ",❓;;os:unknown,👽;other;t:other,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-10 10:51:45 -0800
1433543,2023-12-10,"my triad.rr.com email My triad.rr.com email does not allow me to send or reply to emails.  Yet, I do receive them.  My computer repair shop stated that the new ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-10 11:09:02 -0800
1433544,2023-12-10,Address transfer to new Mac I have bought a new Mac Air and I want to get all the email address off of Thunderbird on my desktop and put them on Thunderbird on ,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-12-10 11:14:17 -0800
1433546,2023-12-10,Is the goal to get us to leave Thundirbird? 115.5.1. It has been months now since the redesign and this is still so buggy I encounter bugs constantly. Most crit,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-10 11:22:56 -0800
1433547,2023-12-10,"Switch to Folder function from menu bar The Switch To Folder icon in the menu bar (""Switch to folder"" when you hover over it, but ""Folder Location"" when you sel",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-10 11:35:10 -0800
1433548,2023-12-10,"image won't paste into outgoing email Neither copy/paste nor ""Insert image"" works to get image into an outgoing email in TB 102 (Windows 10).  With copy/paste, ",🪟;Windows 10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-10 11:46:06 -0800
1433550,2023-12-10,Your Thunderbird profile cannot be loaded. It may be missing or inaccessible -- Error upon trying to launch TB. My computer crashed and I'm now trying to launch,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-10 12:05:09 -0800
1433552,2023-12-10,How do I downgrade from this horrid update?  115.5.1  (win10) Mozilla has done it again.  They seem to be on a mission to ruin their programs.  I have already s,🪟;win10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;tb115revert;,2023-12-10 12:19:12 -0800
1433553,2023-12-10,"layout options not working in tb 115.5.0 I want to change the layout in TB 115.5.0, but the layout options in the view menu are grayed out and not working.  I a",🐧;Ubuntu;os:linux,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-10 12:42:33 -0800
1433559,2023-12-10,New TB the new TB brings in 2 accounts at once causing my filters to frequently fail when auto transferring between accounts. There used to be a pull-down on Ge,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-10 13:13:35 -0800
1433561,2023-12-10,new e-mail account has its own folder Hello. I just removed and added again an e-mail account and now I have a folder for this e-mail account aside from local f,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-10 13:49:58 -0800
1433562,2023-12-10,EVENTOS Y TAREAS ¿Cómo se puede imprimir una tarea o evento en concreto? no el calendario o el día solo un elemento de este. gracias ,❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-12-10 13:54:54 -0800
1433564,2023-12-10,Two Inboxes Hello Support I have been using your product thunderbird for my email purposes. Recently I upgraded my HDD capacity to 4TB and copied all my files a,🪟;windows-10;os:win10,👽;other;t:other,🇾;snet;m:yahooemail,❓;;av:unknown,❓;;uc:unknown,desktop;other;windows-10;,2023-12-10 14:10:34 -0800
1433568,2023-12-10,"Thunderbird Broken for Me Like other people, a bunch of the addons we used to make Thunderbird work for us are broken. Most recently the ability to see the actu",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-10 14:36:45 -0800
