id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1601335,1422830,2023-09-02 00:44:24 -0700,2023-09-02 00:44:24 -0700,"<p>Yes. There are quite a few solutions mentioning this in the Support forum search: <a href=""https://support.mozilla.org/en-US/questions/1396487"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1396487</a> </p><p>I expect when the Help Articles get updated for all the newest version this will get mentioned. </p>",Toad-Hall,false,0,0
1601558,1422830,2023-09-03 03:00:17 -0700,2023-09-03 03:00:17 -0700,"<p>Thanks Toad-Hall.  </p><p>I actually Googled for days and I couldn't find anything. However, at some point, I saw a redirection to localhost and then it clicked and I figured it out! </p><p>Now, I have to go clean all the signed in devices (about 25 of them) from my google account! Lol! </p><p>Nirav </p>",nkaku,false,0,0
1601342,1422833,2023-09-02 01:14:50 -0700,2023-09-02 01:14:50 -0700,"<p>I do agree that the threading default was a shot in the foot by Thunderbird, but what's done is done. Fixing it is messy, but at least it's a one-time thing. Here are my notes on that:  </p><p><br> This is the official (to my knowledge) documentation. Well worth the read <a href=""https://support.mozilla.org/en-US/kb/message-threading-thunderbird"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/message-threading-thunderbird</a>   </p><p>Here is my own documentation on threading, duplicating the above, but it may help: You need to highlight each folder and click View&gt;sort by&gt;unthreaded. If this applies to just a few folders, just repeat the process as necessary. If you have many folders or plan to add many new folders, you may wish a different approach, below:  </p><p>More info:  To change default for *new* folders, In config editor, you can change default that applies to NEW folders you set up: mailnews.default_view_flags      0=unthreaded   </p><p>Config editor is available at Tools&gt;settings&gt;general and scroll to bottom right.  </p><pre> ------------ </pre> <p>To set many *existing* folders, follow these steps: (I creates a crude video that walks through the steps at    </p><pre>   <a href=""https://davidkirk.org/SettingDefaultFolderView.mp4"" rel=""nofollow"">https://davidkirk.org/SettingDefaultFolderView.mp4</a>  that demonstrates the following steps: </pre>  <pre>   First, highlight a folder that you have set to unthreaded and all other preferences	    In the Message List view, in the column header, on the far right, open the options button that shows         context menu.&nbsp;:    At the very bottom is the option:    -&gt; ""Apply current view to...""    -&gt; ""Folder and its children...""    -&gt; Hover over an account    -&gt; In the next menu don't select a folder. Instead select the account name itself.  ALSO, for future installations of Thunderbird,  - install Thunderbird and exit prior to setting up accounts - create a simple text file with name of user.js with these lines:       // Set default threading to UNthreaded  ###   &lt;== this line is optional, just for documentation      user_pref(""mailnews.default_view_flags"", 0); - copy the user.js file into the profile - now, when you start Thunderbird, unthreading will be the default. Problem solved.   </pre>",davidsk,false,1,2
1601511,1422833,2023-09-03 01:17:56 -0700,2023-09-03 01:17:56 -0700,"<p>Thanks for the suggestions, david. I have seen similar advice before – I may have even read the 'official' version. I really don't want to get into using config editor, I just want a simple menu option which I ( and other not-very-technical users ) can use.  If threading is as unpopular as you imply, it is rather surprising that Mozilla have not come up with a simple 'once-for all' menu solution. I should have thought it would be relatively straightforward to have global options for the whole of my Thunderbird installation, by which I could choose various options: 1)  Threading or not 2)  'Correspondents' or 'From' and 'Recipient' 3)  Descending or Ascending date order. Different people are sure to want different options, so why not give the flexibility to choose?   As far as I recall, earlier versions defaulted to 'From' and 'Recipient' and to Descending date order, and threading had not even been introduced as a possibility.   Is it worth trying to find and use an old version? </p>",blackberrylane.co.uk,false,0,0
1601529,1422833,2023-09-03 02:08:53 -0700,2023-09-03 02:08:53 -0700,"<p>I share some of your frustration, but much of what you desire is already there -- all except a default setting of no threading. There is, as documented above, already the facility to set one folder as desired and then set as the default for that account. Also, the above-mentioned user.js file option would protect you from the threading setting in any future thunderbird install. I strongly encourage you to remain with 115, as that is the only version that will be updated. The good news is that 115 is being regularly enhanced. The beta is up to 118 and the daily is at 119. 115 was a bumpy upgrade due to a truckload of new code to replace old code, but this gets smoother with each revision. </p>",davidsk,false,0,1
1601552,1422833,2023-09-03 02:47:23 -0700,2023-09-03 02:47:23 -0700,"<p>The notes for the latest update which Thunderbird has advised me read as follows: "" Check out the notes below for this version of Thunderbird. As always, you’re encouraged to tell us what you think, or file a bug in Bugzilla </p><p>""Thunderbird 102.15.0, is the final release of Thunderbird 102. </p><p>""Thunderbird 115 is now available! The ""Supernova"" UI features provide an updated user interface and is designed to be more modern, customizable, and with code that is easier to maintain and improve."" </p><p>Looks like they are offering me 102.15.0 , not 115, though I could probably follow up a link and get 115.   My present version is 102.14.0 Perhaps they will eventually offer me 115, anyway?  I don't know.  From what you say, sounds like you had a rough ride with the earlier versions of 115 and it might be worth waiting for a less 'bumpy' version of it to come along! Thanks for your persistent help.  I MAY try your suggested fixes, but the threading remains a real pain. </p>",blackberrylane.co.uk,false,0,0
1601571,1422833,2023-09-03 03:30:33 -0700,2023-09-03 03:30:33 -0700,"<p>Staying with 102 for awhile isn't a bad idea, although I am very pleased with 115 - but it IS different, and there are bits and pieces still evolving. If stability is primary (but only temporarily), 102 is a good choice. The threading solution applies to both. Once done on 102, it should remain for 115. Be sure to do a profile backup prior to ALL upgrades is my advice. Not because Thunderbird is fragile, but because other software sometimes interrupts the upgrade process. </p>",davidsk,false,0,0
1603441,1422833,2023-09-13 19:00:32 -0700,2023-09-13 19:00:32 -0700,"<p>You may have guessed from my delayed reply that I am not enthusiastic about a 'technical' fix. Despite all the help that you have offered, what I really want is global menu options within Thunderbird itself, by which I can permanently set my preferences. I remain very surprised that Mozilla have not seen fit to include such options, but instead have imposed their own preferences, apparently leaving only a technical fix as the solution. For those of us who prefer to use programs as they are delivered, without tinkering with the code which runs them, this is a very unsatisfactory situation. You suggest a profile backup.  Again, this seems to be a 'technical' fix, as I can see no option for it within the Thunderbird menus. Sorry, but I shall not be following your suggestions. It would be good if my comments could somehow reach Mozilla themselves, rather than remaining in this forum.  Is there any way that I can approach them direct? </p>",blackberrylane.co.uk,false,0,0
1603503,1422833,2023-09-13 22:13:29 -0700,2023-09-13 22:13:29 -0700,"<p>There are many avenues, but you might try here:  <a href=""https://www.thunderbird.net/en-US/contact/"" rel=""nofollow"">https://www.thunderbird.net/en-US/contact/</a> </p>",davidsk,false,0,0
1603779,1422833,2023-09-14 16:58:31 -0700,2023-09-14 16:58:31 -0700,"<p>Please vote for the improvements you seek at <a href=""https://connect.mozilla.org/"" rel=""nofollow"">https://connect.mozilla.org/</a> If you don't see it mentioned there, please post a new idea. </p>",wsmwk,false,1,0
