id,created,updated,title,content,tags,product,topic,locale,answers,creator
1414102,2023-05-23 18:45:57 -0700,2023-05-24 04:04:23 -0700,"Casella ""Posta in arrivo"" non mostra email","<p>After the latest Thunderbird update (version 102.11.0 32bit)the ""Inbox"" box, which is supposed to show all incoming emails for different accounts, does not display anything, while on individual accounts the emails display regularly. Thanks </p>",other;,thunderbird,other,en-US,1582281;1582337;1582349;1582362;,nino111949
1414105,2023-05-23 18:56:59 -0700,2023-05-23 19:06:57 -0700,Thunderbird 102.11.0 won't connect to Microsoft 365 SMTP,"<p>Every time I try to send mails using my Microsoft365-Account, Thunderbird 102.11.0 fails to connect to the SMTP server at <a href=""http://smtp.office365.com"" rel=""nofollow"">smtp.office365.com</a>. Trying to set a new password from the dialogue just leads to the very same error message without enabling me to change or set a new password, leaving me stuck with the situation. </p><p>IMAP works fine and as intended. </p><p>Things I've tried so far: </p> <ul><li> Disabling IPV6 for all connections </li><li> Deleting OAuth-Tokens and allowing Cookies from <a href=""https://login.microsoftonline.com"" rel=""nofollow"">https://login.microsoftonline.com</a> by default </li><li> Using the newest Thunderbird Public Beta </li></ul> <p>All leading to the same warning, that my Login attempt for <a href=""http://smtp.office365.com"" rel=""nofollow"">smtp.office365.com</a> with user name <em>abc@xyz.de</em> has failed. </p><p>I've run out of options and leads. Any advice is appreciated. </p>",download-and-install_1;,thunderbird,installation-and-updates,en-US,1582271;,TophTheUnicorn
1414113,2023-05-23 20:46:14 -0700,2023-05-23 20:47:18 -0700,List within list,"<p>I want to use a list within a list for mass mailing. With this, client companies with multiple email addresses (like one for each department head) can be listed in their company list and all company lists in a mass mailing list. Is this possible? </p>",other;,thunderbird,other,en-US,"",ulusalai
1414114,2023-05-23 20:56:57 -0700,2023-05-23 21:17:21 -0700,UTC in calendar timezone,"<p>Hi! </p><p>I recently added my caldav calendar to thunderbird and noticed that the event times are off by an hour. Going into Settings -&gt; Calendar, there's a drop down for timezone, the selected one is UTC+1 whereas I'm on UTC+0 and I can't seem to set it to plain GMT/UTC (I can select that timezone on single events though), and there does not seem to be a single country or region in that timezone list that's on UTC+0 with no DST. </p><p>Is there some way to set the calendar time zone to UTC+0? </p>",calendar;,thunderbird,calendar,en-US,1582289;,thorsteinn
1414115,2023-05-23 21:19:18 -0700,2023-05-23 21:19:18 -0700,Problem with caldav syncing.,"<p>Since over a month, my calendars stopped syncing. The calendars were syncing with caldav calendars on hostgator hosting.  The funny thing is that it stopped syncing with every device I have including android.  I contacted hostgator and they told me that they only tested it on apple computers and not on PCs.  I know it has to do with some security updates they made on the hosting services, but I cannot find a solution. It cannot be that I have to depend on an apple in order for me to have connection with a caldav account. Does anyone have a similar problem? Do you have a solution for me before I change my hosting provider ? </p>",calendar;,thunderbird,calendar,en-US,"",ekond7
1414117,2023-05-23 21:40:34 -0700,2023-05-23 21:40:34 -0700,how do I set up filelink with webdav,<p>I've added WebDav in settings to enable FileLink.   Settings requires a public and a private url for WebDav.  How do I obtain these please? </p>,customize;,thunderbird,settings,en-US,"",oldcelt1
1414124,2023-05-23 23:10:44 -0700,2023-05-23 23:10:44 -0700,Search autocomplete suggests mails and then finds nothing,"<p>Hi there, </p><p>quite often now the search cannot find mails which I know they are there. Even the autocomplete from the CTRL-K search shows them. </p><p>For example, I start typing ""globetr"" to find mails from Globetrotter - the autocomplete finds somethin (see picture) but hitting enter just shows no results. This happend now a few times with different searches.  </p><p>Anyone an idea how to fix this? </p><p>thanks in advance, Thomas </p>",other;,thunderbird,other,en-US,"",mail1730
1414126,2023-05-23 23:22:47 -0700,2023-06-02 22:06:41 -0700,Browse button not working in custom sound selection,"<p>The browse button does not work for me. It does nothing when clicking it </p><p>I have only just installed Thunderbird, so I'm not sure a reinstall would help </p><p>Currently in the box it says: file:///media/randomguy400/44754/Sounds/message.wav </p><p>I'm not sure why it has this path. The actual path to the file it is referring to is actually in E:\\Sounds (also the hard drive is named ""44754""). Not sure why the path is like this. I'm unable to change the path without using the Browse button. </p><p>I'm on Thunderbird 102.11.0 (64-bit) My PC is Windows 10 Pro 22H2 </p>",customize;,thunderbird,settings,en-US,1582451;1582508;1583719;,randomguy400
1414127,2023-05-23 23:22:57 -0700,2023-05-23 23:22:57 -0700,Move email branch with sub-structure,"<p>I am trying to move email from one account to another. The email is in a folder structure which I would like to preserve. I would like to avoid having to recreate the folder structure by hand on the target; that would be very time consuming. I have been experimenting with a small nested set of folders before moving on to the real problem. </p><p>My first thought was to drag and drop the top level folder to local folders. First I checked that I could do it one folder at a time - no problem. If I try with a top level folder with sub-structure it only works if I specify that all sub folders are to be held locally. There is no way to mark a whole branch for local storage (that I have found), so that is a bit tedious running down the folder list ticking. So question 1: is there a better way. </p><p>Then I want to drag and drop from the local folders to the second account. For a single folder this works. For my small test folder with sub-structure it does not work. </p><p>It may be significant that the IMAP server for BOTH accounts (same server) does not support folders with both messages and sub-folders; the option ""Server supports folders that contain sub-folders and messages"" is therefore unticked for both accounts. I wonder if the information that a specific folder only contains sub-folders is lost in the move. </p><p>I then tried the ImportExportTools-ng plug-in. That suffered pretty much the same problem. I could export (same synchronise issue as above). I could import the result to Local Folders, but I could not import the same data to my target account.  </p><p>I would be grateful for any other ideas. </p>",download-and-install_1;,thunderbird,installation-and-updates,en-US,"",steve538
1414128,2023-05-23 23:25:08 -0700,2023-05-25 16:27:53 -0700,Sent folder don't stop syncing,<p>I have a client's email acconunt that when configuring in Thunderbird it get's stuck syncing the sent folder. </p><p>No matters what you do it never stops and then the sent file on my local folder gets bigger and bigger. </p><p>I have try to configure the same account in different computers with different versions of thunderbird but it keeps happening. </p><p>I have two other accounts from the same client (and the same mail server) that worked propperly. </p>,fix-problems;,thunderbird,troubleshooting,es,1582410;1582457;1582596;,garcia.alejandro
1414131,2023-05-23 23:51:57 -0700,2023-05-23 23:51:57 -0700,Não abre para Mensagens,<p>Solicita senha constantemente e não abre as mensagens </p>,fix-problems;,thunderbird,troubleshooting,pt-BR,"",raylight675
1414133,2023-05-23 23:53:35 -0700,2023-05-23 23:53:35 -0700,Thunderbird failing to fetch certain messages,"<p>I use Thunderbird to access my mailbox via IMAP and have been doing so for many years so I am baffled by this issue. A mail sent to both me and my wife (separate mailboxes with the same provider) a couple of days ago never arrived in my Thunderbird inbox, even though it was successfully delivered - I can see it using a webmail client, and with another IMAP client on Android (Aquamail). My wife also uses Thunderbird, and it happily retrieved her copy of the message. I asked her to forward it to me but the forwarded message also failed to arrive in Thunderbird. Thinking it must be something on my computer (Linux, as is hers) I installed Evolution on the same machine. That happily retrieves the original message and all the forwarding attempts. </p><p>I can only assume there's something particular about this message that is causing Thunderbird to treat it (and all forwards containing it) somehow to be treated differently from others on my machine. I'm getting no visible errors or warnings, and the messages don't seem to be moved to another folder (spam, junk or whatever) as far as I can see. </p><p>Any suggestions how I can work out what's going on? It's disconcerting to know that some messages can simply not show up in Thunderbird and on other occasions I might be completely unaware of it.  </p><p>SteveR. </p>",fix-problems;,thunderbird,troubleshooting,en-US,"",codesmith
1414137,2023-05-24 00:33:25 -0700,2023-05-24 07:54:36 -0700,How do I change email accounts using POP to IMAP/SMTP?,"<p>I have six email accounts.  Three of them do not allow me to delete emails.  When I checked with the support team of my computer(linux), I was told that the problem with the three accounts was probably the POP settings and that I would do better with IMAP settings.  I tried to reconfigure the settings, but only resulted in being able to receive emails, but not being able to send emails.  This is a disaster for me. When I changed the settings I could only change from the input POP to IMAP.  The outgoing settings were not available.  There used to be an SMTP window with all the outgoing settings for all the email accounts I have.  Where is this window?  I can't find it anywhere.  I wish the designers would think about the changes they make and their effect on non-tech people. </p><p>Any help will be gratefully received. </p>",customize;,thunderbird,settings,en-US,1582316;1582356;1582358;1582396;1582401;,bdjim
