id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1431873,2023-11-24,"Export program & accounts settings Hi, Is there any way to export only settings from Mozilla and all accounts settings like connections, signatures, etc.? Witho",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-23 16:08:10 -0800
1431874,2023-11-24,"Thunderbird no abre .PDF Hola, llevamos un tiempo en mi empresa en las que unos de nuestros pc ya no abre los pdf. Solo es un caso en concreto el resto de PCs f",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;needsinfo;,2023-11-23 16:41:27 -0800
1431880,2023-11-24,"Unread e-mail counter In the latest version of Thunderbird the unread e-mail counter has gone, can you please re-instate it. ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-23 17:28:21 -0800
1431881,2023-11-24,TRYCREATE the destination mailbox could not be found Buongiorno. Ho configurato la mail istituzionale dell'Università di Bologna su Thunderbird. Nessun problema,🪟;Win10;os:win10,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-23 17:35:33 -0800
1431882,2023-11-24,Firefox forwad has extra information I have Thunderbird 115.5.0 64bit When forwarding email it adds extra heading information as well.  How can I avoid this? Se,❓;;os:unknown,🔩;customize;t:customize,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-23 17:41:38 -0800
1431884,2023-11-24,"Buttons in messages can no longer be changed TB120 A number of versions back the various buttons in the top right of message header (Reply, Forward, Archive, Ju",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-23 17:50:27 -0800
1431885,2023-11-24,"ICONA EXIT Buongiorno, Dopo l'ultimo aggiornamento sono sparite in alto a destra le icone di exit e l'icona per il rimpicciolimento della finestra del programma",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-23 17:57:58 -0800
1431886,2023-11-24,Full stop being inserted when not required After a recent Thunderbird update (I'm now on v115) it now appears to be inserting a full stop (or period in US termi,🍎;Ventura;os:macos,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-23 18:03:04 -0800
1431891,2023-11-24,"sharing messages Hi!  under Thunderbird and IMAP if I read a message and keep it, my wife with another PC (Windows, Thunderbird) will not see it.  I have to tra",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-23 18:37:40 -0800
1431894,2023-11-24,I have used TB for years but since a few days ago I can not send emails via my TB. I have used TB for years but since a few days ago I can not send emails via m,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-23 19:24:02 -0800
1431898,2023-11-24,"Disabling Threading FOREVER. and related shortcuts Threading is something I, and indeed large numbers of Thunderbird users, do NOT want, ever. Please provide an",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-23 20:54:16 -0800
1431901,2023-11-24,email de uma hora para outra meus emails sumiram de todas as caixas ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-23 21:39:16 -0800
1431902,2023-11-24,"One of my email accounts won't delete messages I have two email accounts on Thunderbird. One, the gmail account still works perfectly, but the other, a cox.net,",❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-23 22:19:25 -0800
1431903,2023-11-24,ALL Tasks have disappeared ALL tasks have disappeared with everything in calendar after update to supernova or whatever it is. I understand they are still there,❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-11-23 22:37:53 -0800
1431904,2023-11-24,"Bug ao configurar conta gmail Estou com problemas em iniciar uma configuração de conexão com minha conta google, o erro acontece após tentar permitir a conexão ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-23 22:50:45 -0800
1431907,2023-11-24,Automate configuration options deployment Hello I'm currently in need of configuring all of the clients with the Root CA certificate needed to use our new proxy,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-23 23:18:47 -0800
