id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1433191,2023-12-07,"Move filter copying not moving I have created sub-folders under the inbox and then created filters to ""move"" incoming emails from the inbox to one of the approp",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-06 16:00:24 -0800
1433200,2023-12-07,"Had to change Xfinity password, now cannot use Thunderbird to access comcast.net email I'm using Thunderbird 115.5.1 (64-bit) on a Mac, Monterey 12.6.8, to acce",🍎;Monterey;os:macos,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-06 18:27:30 -0800
1433202,2023-12-07,"BOLD font needed I don't see the solution to my questions. I have trouble READING and thus, I cannot see all the tiny answers!!! Is there not some SIMPLE soluti",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-06 18:49:26 -0800
1433203,2023-12-07,"Overpaid Thunderbird donation Hi there - I have just made a donation to thunderbird of $16.50, however I didn't think the payment had gone through and have now ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-06 19:37:11 -0800
1433204,2023-12-07,"because disappeared the send icon, i can't send my letters, i don't find the solution. Pls help me. because disappeared the send icon, i can't send my letters, ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-06 20:22:11 -0800
1433206,2023-12-07,"Rename Profile doesn't work I ran Thunderbird - p to get the list of Profiles and renamed my Profile SuperNova to DA. However, when I checked the Profile name i",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-06 23:44:13 -0800
1433207,2023-12-07,"Can't install extensions in Thunderbird (several versions) on Chromebook (Linux Mint OK) Hi, I've been using Thunderbird on Windows and Linux for years, and I'm",🐧;Linux;os:linux,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-06 23:45:07 -0800
1433208,2023-12-07,"I encounter all kinds of basic errors and want to go back to straight Thunderbird, No supernova anymore I have tried Firefox supernova since October 10, 2023 bu",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-07 00:08:43 -0800
1433210,2023-12-07,attached jpg files are not displayed This is basically the same issue as someone posted in https://support.mozilla.org/en-US/questions/1431097 I posted it there,🪟;win10;os:win10,🚧;fix-problems;t:fix_problems,💌;outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-07 00:33:29 -0800
1433215,2023-12-07,"Cannot login to Thunderbird I cannot log in to Thunderbird, message I get says log-in to server  imap.thunderbird.net with my username failed. If you can help, ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-07 02:02:53 -0800
1433216,2023-12-07,adressenboek bij het importeren van adressen is het misgelopen. Er waren een 90 tal adressen en na de bewerking vermeldt het systeem een 2700 adressen. de tekst,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;needsinfo;,2023-12-07 02:04:21 -0800
1433217,2023-12-07,"pohled na obrazovku a grafiku  Mozilly Vážení, nová grafika mě doslova rozložila celý PC. Musel jsem jej dát do servisu. Minulá grafika se mě lépe zamlouvala. N",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-07 02:21:43 -0800
1433218,2023-12-07,Truly synchronising Thunderbird I have Thunderbird installed on 3 separate computers in 3 separate locations. When will it be possible that the 3 installations ,❓;;os:unknown,🛠;download-and-install;t:download_and_install,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-12-07 02:26:57 -0800
1433220,2023-12-07,"Formulas in forwarded message Hello, i would like to ask how can i turn off this formulas in forwarded message. it's quite annoying when i am forwarding a messa",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-07 02:58:47 -0800
1433221,2023-12-07,Thunderbird emails I had a huge problem with M Outlook. In addition it has locked me out of my Office 365 package and I'm not getting help or support. Luckily I,❓;;os:unknown,🛠;download-and-install;t:download_and_install,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;needsinfo;,2023-12-07 03:00:15 -0800
1433224,2023-12-07,"Can't see embed images in replied mails Hello, me and my team have some issues since some time ago with embed images from replys of our mails with clients. When",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-07 03:48:40 -0800
1433226,2023-12-07,"SENT emails go into SPAM folder Hello,  When I send an email the SENT copy goes into SPAM. I haven't figure out yet if it is just some of the emails or all of t",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-07 04:03:16 -0800
