id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1412357,2023-05-03,"How to not have T-bird put ""-- "" at head of signature block Yes, the original email RFC calls for it, but lots of folks don't use it. Q1: Using t-bird's signatu",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-05-02 17:47:56 -0700
1412360,2023-05-03,Lost Data in Thunderbird Local Folders Lost all data in Local Folders today. Using TB 102.10.1. I checked C:\Users\..\profiles\xxx.default\Mail\Local Folders an,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-05-02 20:02:12 -0700
1412362,2023-05-03,"Unable to establish TLS connection to POP3 server I keep getting this message when clicking Get Messages in Thunderbird : ""Unable to establish TLS connection to",🪟;windows-10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,desktop;other;windows-10;firefox-1120;,2023-05-02 20:30:18 -0700
1412373,2023-05-03,"Nelze otevřít přílohu xlsx Zdravím všechny, na novém PC s Win11 + LibreOffice mám u Thunderbirdu problém s otevřením přílohy xlsx. Uložit do PC lze, ale pokud j",🪟;Win11;os:win11,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-05-03 00:47:46 -0700
1412374,2023-05-03,I'm having trouble typing in Arabic in Thunderbird Hi good morning  I am Mr. Tareq Omar I'm having trouble typing in Arabic in Thunderbird This is represented i,❓;;os:unknown,👽;other;t:other,🇾;yahoo;m:yahooemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-05-03 01:33:26 -0700
1412376,2023-05-03,"New email address using my existing domain, cannot receive mails to it ? I have set up a new email address for my to use my existing domain i.e. I am joe@my dom",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-05-03 02:19:01 -0700
1412382,2023-05-03,Email sending failing TB has stopped sending emails last two days. Have downloaded and reinstalled. I have reset up my account which is IMAP. Using SSL/TLS at 4,❓;;os:unknown,👽;other;t:other,💌;office365;m:microsoftemail,🅰;AVG;av:avast,❓;;uc:unknown,other;,2023-05-03 04:21:43 -0700
1412383,2023-05-03,Problem with receiving gmail Please help me because I'm going crazy! I have two different e-mail addresses in Thunderbird - gmail. One receives all mail and the,❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-05-03 04:23:08 -0700
1412386,2023-05-03,"can't delete folders from Thunderbird Hi guys, I have a problem with certain folders created inside my mail account. Some of them can be deleted without problem",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-05-03 04:43:07 -0700
1412387,2023-05-03,"Email duplicate Buongiorno, è già la seconda volta, in pochi mesi, che mi ritrovo scaricate i duplicati delle mie email. Questa mattina ho trovato duplicate tut",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-05-03 04:44:23 -0700
1412389,2023-05-03,"Thunderbird 102.10.0 Last month, my caldav accounts all stopped syncing. I get a n error stating (NS_ERROR_UNKNOWN_HOST). I am using TBsync, and have multiple c",❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-05-03 05:26:16 -0700
1412403,2023-05-03,"Cannot SEND to Earthlink servers (May 2023) Using Win 10 (64) and Thunderbird 102.10.1 (32 bit), trying to send using Earthlink (IMAP) ""Mindspring"" email accoun",🪟;Win 10;os:win10,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-05-03 08:17:21 -0700
1412404,2023-05-03,Thunderbird inoperable when message window open (win10) Latest thunderbird102.10.1 Windows 10 Enterprise Version	22H2 OS build	19045.2913 Experience	Windows Fea,🪟;win10;os:win10,🚧;fix-problems;t:fix_problems,💌;outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-05-03 08:27:49 -0700
