id,created,updated,title,content,tags,product,topic,locale,answers,creator
1424574,2023-09-19 17:06:04 -0700,2023-09-20 01:01:57 -0700,POSTA INVIATA non attiva dopo aggiornamento,"<p>buongiorno dopo l'ultimo aggiornamento di pochi giorni fa,  di fianco al nome della casella ""posta inviata"" compare un 1 in un circoletto nonostante nella cartella non vi sia nulla, ma quel che più conta è che se invio una mail, essa non compare nella cartella Posta inviata. E questo è un problema nel caso di mail di cui voglio tenere traccia (es. per dimostrare di averle inviate) come posso fare? ho win 10, l'ultima versione di TB e POP3 grazie! </p>",other;,thunderbird,other,it,1605021;,postadilucio
1424576,2023-09-19 17:32:33 -0700,2023-09-19 17:34:18 -0700,customize folder tree icons in 115,"<p>Until 115 release I managed to customize the icons of folder tree via userChrome.css. But now that code doesn't work any more. I add here a piece of that code: </p><p>.tabmail-tab[type=""folder""][SpecialFolder=""Outbox""], </p> <ol><li>treechildren::-moz-tree-image(folderNameCol, specialFolder-Outbox) { </li></ol> <pre> list-style-image: url(""folder.png"")&nbsp;!important;  -moz-image-region: rect(0 16px 16px 0)&nbsp;!important;} </pre> <p>Of course folder.png is in the same folder of userChrome.css. How should I change it? Thank you! </p>",customize;,thunderbird,settings,en-US,1604958;,dr.bertoldi
1424577,2023-09-19 17:52:32 -0700,2023-09-19 17:52:32 -0700,Something wrong with the calendar,<p>There's something wrong with the calendar. When I add an event and put the starting time on 8:00 AM it shows the event block in the week view starting an hour later (9:00 AM). </p>,calendar;,thunderbird,calendar,en-US,"",taavim
1424578,2023-09-19 17:58:47 -0700,2023-09-20 01:09:39 -0700,Problema colore in elenco posta in arrivo,"<p>Buongiorno a tutti. Utilizzo Thunderbird sul mio Ubuntu ormai da anni, ma con le ultime due release principali ho un problema con il colore degli oggetti in uno solo dei miei account (sono due in tutto). Se utilizzo il tema ""chiaro"" tutto bene, se uso invece quello di sistema (o quello scuro) gli oggetti delle email mi restano neri e sono praticamente illeggibili. Questo solo su uno dei miei account. Vedi immagini: la prima è l'account che ha problemi, la seconda quello che invece funziona. Adesso ho disattivato il file userChrome.css, tanto non cambia nulla... Il file userChrome.css che avevo inserito nella precedente versione per risolvere, infatti, adesso non viene minimamente considerato, qualsiasi cosa io cambi. Ah, utilizzo la versione 115.2.3 </p><p>Grazie1000 Stefano </p>",customize;,thunderbird,settings,it,1605020;1605024;,stefano-rossi
1424588,2023-09-19 19:08:19 -0700,2023-09-19 19:08:19 -0700,Thunderbird Event Create issue,"<p>Good day everyone </p><p>Since the update of the new version I have experienced a similar issue with regards to creating an event So it would duplicate the invitees, when I send the invitation I receive an email stating that I accepted the invite But none of the invitees did receive the request Also when going back to the event created it does not show any of the invitees </p><p>Does anyone know if this is a bug </p><p>We use Thunderbird in our company and more users are starting to get this issue </p><p>Regards Enrico </p>",calendar;,thunderbird,calendar,en-US,"",enrico19
1424590,2023-09-19 20:27:18 -0700,2023-09-26 22:09:08 -0700,Blank main screen after update Thunderbird,"<p>We are deploying the latest Thunderbird updates (102.15.0 and 115.2.X for x86 versions), and in most workstations, after the update, the application stops displaying emails and remains with a blank main screen. </p><p>The computers already have configured email accounts in use, and since users do not have administrator permissions, the update is distributed through a third-party application that runs a script silently. This script copies the files locally and runs the command ""Thunderbird Setup 115.2.2_x64.exe"" /s /INI=""thunderbird.ini."" </p><p>In the ""thunderbird.ini"" file, the following is configured: [Install] QuickLaunchShortcut=false DesktopShortcut=false MaintenanceService=false StartMenuShortcuts=false PreventRebootRequired=false </p><p>In most cases, the issue has been resolved either by reinstalling a previous version of Thunderbird or by updating to the immediately higher available version. </p><p>Could you please help us identify what is causing this problem? Are we not using the correct method for deploying the updates? </p><p>Thank you very much! </p>",download-and-install_1;,thunderbird,installation-and-updates,es,1605736;1606433;,angel.sanchezb
1424592,2023-09-19 20:30:44 -0700,2023-09-19 20:30:44 -0700,Automatically move emails to dynamically created folders,"<p>Hello, is there a way to dynamically create folders depending on the recipient? Background: I normally use different emails for each login, but all have the same domain. If my domain is @ZZZ.com and I create an account here for firefox, the email is firefox@ZZZ.com. If it would be an account for amazon, it would be amazon@ZZZ.com and so on. On my mail server is a catch all for @ZZZ.com, that redirects the emails to one email account. I use that email Account for reading/managing all the incoming emails. In that main email account I would like to automatically sort emails depending on the prefix before @ZZZ.com. So if amazon sends me an email to amazon@ZZZ.com it should moved to a folder called amazon. If the email is from firefox, it should be moved to a folder called firefox. I could make folders by hand every single time when I create a new account, but that would be a lot of work. I would love to have a function/filter that I can click, that takes all emails and if the recipient has @ZZZ.com it checks the prefix and move it to the matching folder. If the folder doesnt exist yet, then create it and move the email. If there is a way to do it? With the default filter rules I cant find any way to do it. Maybe with a self written plugin? </p>",customize;,thunderbird,settings,en-US,"",firefox2468
1424593,2023-09-19 20:37:03 -0700,2023-09-23 06:37:59 -0700,Impresión del Calendario,"<p>Hola a tod@s. Actualmente, tengo la última versión de Thundebird instalada en mi equipo (V 115.2.2 (64-bit) SUPERNOVA). En mi calendario, además del calendario local, tengo varios calendarios configurados; de Google Calendar y de Hotmail. Cada calendario tiene su respectivo color. Desde siempre, a la hora de imprimir el calendario del mes, me aparece en blanco y negro, no tengo forma de imprimirlo a color para diferenciar cada uno de los eventos de cada agenda. Al imprimirlo en blanco y negro, no tengo forma de saber a qué calendario pertenecen los eventos. ¿Cómo puedo imprimir los calendarios a color? He de decir que he probado en varios equipos (más de 5) y con versiones distintas de Thunderbird y con ninguna he podido imprimir ningún calendario a color. Para mí es muy necesario. Gracias. </p>",calendar;,thunderbird,calendar,es,1605701;,santiago.tose
1424595,2023-09-19 21:43:33 -0700,2023-09-19 21:43:33 -0700,Messages in a newgroup are all condensed on my right sided reading pane: Win 11 and ver. 115.2.2; news provider is NetNews,"<p>I need to figure out how to get access to the messages in my reading pane to be able to follow the thread. It seems that only one group has this problem. I have the messages grouped by subject and by unread. </p><p>The threads have the name of the poster and the first two sentences or so of the message. I can't tell if the messages that appear are read or unread. It would seem if they are read, they shouldn't be there at all, given my settings. There are multiple messages in the pane that opens. I tried to fix myself, but didn't have much luck. Thanks for your help. </p>",other;,thunderbird,other,en-US,"",dianemp
1424599,2023-09-19 22:26:50 -0700,2023-09-19 22:26:50 -0700,Paste Without Formatting Not Working,"<p>I copied and pasted text from a website into a new email and the text was formatted to a small font size and different type, even though I selected ""paste without formatting). Also, when I selected the whole text (including the pasted text) and changed the body text to Arial, the pasted text stayed the same relative size to the other text in the email, no matter what size I changed the font to. </p>",other;,thunderbird,other,en-US,"",eugbug1
1424604,2023-09-19 22:55:21 -0700,2023-09-19 22:55:21 -0700,Message number mis-match in Thunderbird Version 102.15.1,"<p>I finally discovered how to display message totals against folders, but the numbers are wrong. </p><p>Can anyone help please? (Self explanatory image provided) </p><p>Thank you. </p><p>PS - I'd also like to know if it's possible to create a space to the right of the number to provide greater clarity. </p>",customize;,thunderbird,settings,en-US,"",ian_sd57llg
