id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1411553,2023-04-23,IMAP authentication only when in troubleshoot mode PC #1 will only succeed IMAP authentication when in troubleshoot mode.  Reverting back to non troubleshoot mo,❓;;os:unknown,🚧;fix-problems;t:fix_problems,💌;Office365;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-22 22:55:27 -0700
1411554,2023-04-23,"Updated to Windows 11, not saving mails in Sent box Hi All,  I have been using Thunderbird with a IMAP mail server without problems until Windows forced me to u",🪟;Windows 11;os:win11,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-22 23:39:02 -0700
1411556,2023-04-23,Intermittent failure to write incoming mail to mailbox Ever since updating Thunderbird to 102.10.0 there have been intermittent problems when downloading POP3 m,🪟;Windows 11;os:win11,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-23 02:02:37 -0700
1411558,2023-04-23,La mail non allega i file nell'inoltro e compaiono caratteri strani Buongiorno come già segnalato non so perchè la posta non mi funziona più correttamente Se fa,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-23 02:10:43 -0700
1411559,2023-04-23,Problema nella stampa Se tento di stampare un allegato aprendolo dalla mail non me lo fa stampare e mi dice memoria esaurita ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-23 02:18:14 -0700
1411560,2023-04-23,"Removing My Email Address from the Mozilla Thunderbird Server Hi Everyone, I would be really grateful for some help please. I have been plagued by Brazilian Hac",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-23 02:57:49 -0700
1411562,2023-04-23,Delete email account within Thunderbird Hello. I have four email accounts linked to my Thunderbird but wish to delete one of them. What settings do I go to to d,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-23 03:24:52 -0700
1411567,2023-04-23,Unable to login in Thunderbird with my Google account When I try to login with my google account I am prompted with a window that says that my browser version i,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-23 05:36:33 -0700
1411571,2023-04-23,"Xfinity Email I could not send emails the last few days. I changed all of the smtp settings. No luck. ""The message could not be sent because connecting to Outgo",🪟;windows-7;os:win7,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-23 07:23:35 -0700
1411577,2023-04-23,New install of Thunderbird I'm about to install Thunderbird on another pc but I don't want to down load all the emails of the past 10 years. I reinstalled it re,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-04-23 09:17:06 -0700
1411579,2023-04-23,How do I add & save my business card to end of Thunderbird messages I send? 'bold text'How to Add & Save Add My Business Card to end of messages I send ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-23 10:23:04 -0700
1411581,2023-04-23,Send email from Finder or Share application with Thunderbird on Mac Why cant I send a attached file like a PDF from Finder or by using the Share button via Thun,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;bug334206;,2023-04-23 11:04:18 -0700
1411596,2023-04-23,Global undo threading needed to comply with ADA How do we get a message to Thunderbird? Thunderbird made threading the default and one must unthread IN EVERY FO,❓;;os:unknown,👽;other;t:other,💌;Spectrum;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-23 15:14:44 -0700
1411597,2023-04-23,thunderbird is Thunderbird going to be released to iOS and android? ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-23 15:18:23 -0700
1411598,2023-04-23,Message from NICKSERVE. Why am i getting a message from NICKSERVE that BUSHFIRE is not a registered nickname? ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-23 15:47:10 -0700
1411599,2023-04-23,Search timeline return When I do a search I get the timeline with the various dates.  However if I click on one year the other years disappear.  How do I get ba,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-23 15:48:21 -0700
1411602,2023-04-23,"accessing storage Folders For many Years I have been using T'Bird and have a substantial Collection of saved Storage Folders. Recently, I have found that for so",🪟;WIN11;os:win11,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-23 16:48:14 -0700
