id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1566959,1406001,2023-02-21 21:53:43 -0800,2023-02-21 21:53:43 -0800,<p>In che contesto? Nell'editor di composizione? </p>,@next,false,0,0
1566998,1406001,2023-02-22 01:40:59 -0800,2023-02-22 01:40:59 -0800,"<p>Chiedo scusa.... avrei dovuto precisare.... Si, durante la composizione, sia scrivendo nuova mail sia rispondendo ad altra mail. </p>",lucdel23,false,0,0
1567093,1406001,2023-02-22 16:37:40 -0800,2023-02-22 16:37:40 -0800,<p>Non mi risulta che ci sia una impostazione specifica per l'interlinea. L'unico parametro a riguardo si trova in menu &gt; impostazioni &gt; composizione in cui puoi attivare o disattivare la voce Usare il formato paragrafo come predefinito al posto del Corpo Messaggio </p><p>Questo tuttavia non modifica l'interlinea del testo ma solo l'interlinea tra due paragrafi dopo l'andata a capo. </p>,@next,false,1,0
1567095,1406001,2023-02-22 17:27:41 -0800,2023-02-22 17:27:41 -0800,"<p>ok grazie. cmq, a me basterebbe aumentarel'interlinea tra un paragrafo e l'altro.  Proverò. Grazie ancora. </p>",lucdel23,false,0,0
1567336,1406002,2023-02-24 00:31:01 -0800,2023-02-24 00:32:24 -0800,"<p>I have seen another person reporting same problem and they also use BT Business which got auto moved over to the outlook385 server. </p><p>You mention POP. </p><p>According to this: <a href=""https://business.forums.bt.com/t5/Email-and-hosting/Outlook-email-migration-to-POP/td-p/88272"" rel=""nofollow"">https://business.forums.bt.com/t5/Email-and-hosting/Outlook-email-migration-to-POP/td-p/88272</a> </p><p>""<em>Microsoft have disabled POP. </em>"" </p><p>However, it may well be due to changes regarding the Authentication Method. So POP/IMAP/SMTP may still be working but you cannot use Authentication Method: Normal Password. See <a href=""https://answers.microsoft.com/en-us/outlook_com/forum/all/pop3-incoming-server-outlookoffice365com-suddenly/0b78850c-0977-48fa-922a-d071b6596ac1"" rel=""nofollow"">https://answers.microsoft.com/en-us/outlook_com/forum/all/pop3-incoming-server-outlookoffice365com-suddenly/0b78850c-0977-48fa-922a-d071b6596ac1</a> </p><p><br> office365 uses Authentication Method&nbsp;: OAuth </p><p>If you were using an imap mail account. Try altering the server settings. </p><p>If you previously had a pop account then you cannot simply alter the server settings to use imap. You would have to create a new existing mail account and set up as imap. </p><p><br> </p><p><strong>1. </strong>First make sure cookies are allowed. </p> <ul><li>     Menu icon &gt; Settings &gt;Privacy &amp; Security </li><li>     Web content </li><li>     Select: Accept cookies from sites and 'always' and 'until they expire'  </li></ul> <p><strong>2.</strong> remove the old saved password - scroll to 'Passwords' section </p> <ul><li> click on 'Saved Passwords' </li><li> click on 'Show Passwords' </li><li> Select mailbox://...or imap://... and smtp://... lines </li><li> click on 'Remove' </li></ul> <p>If you currently have an imap or pop account then you can modify the server settings using the 'Server Settings' info below. </p><p>If you previous had a pop account and now you want an imap account then you will need to create a new imap account first. </p> <ul><li>     Menu icon &gt; New &gt; Existing mail account </li><li>     Enter name, email address and normal password. </li><li>     Select checkbox to remember password. </li><li>     click on 'Continue' and Thunderbird will attempt to get configuration settings.  </li></ul> <p>If you need to use the 'Configure Manually' button then use the following. </p><p><strong>3. </strong>Server Settings - Remember - if modifying the Authentication Method then do both Incoming AND OutGoing SMTP. </p><p>POP settings: </p> <ul><li>     Server name: <strong><a href=""http://outlook.office365.com"" rel=""nofollow"">outlook.office365.com</a></strong> </li><li>     Port: <strong>995</strong> </li><li>     Connection Security: <strong>SSL/TLS</strong> </li><li>     User Name: <strong>full email address</strong> </li><li>     Authentication Method: <strong>OAuth2 </strong> </li></ul> <p>IMAP settings </p> <ul><li>     Server name: <strong><a href=""http://outlook.office365.com"" rel=""nofollow"">outlook.office365.com</a></strong> </li><li>     Port: <strong>993</strong> </li><li>     Connection Security: <strong>SSL/TLS</strong> </li><li>     User Name: <strong>full email address</strong> </li><li>     Authentication Method: <strong>OAuth2 </strong> </li></ul> <p>Office 365 SMTP settings </p> <ul><li>     Description: full email address </li><li>     Server name: <strong><a href=""http://smtp.office365.com"" rel=""nofollow"">smtp.office365.com</a></strong> </li><li>     Port: <strong>587</strong> </li><li>     Connection Security:<strong> STARTTLS</strong> </li><li>     User Name: <strong>full email address</strong> </li><li>     Authentication Method: <strong>OAuth2</strong>  </li></ul> <p>Once account created or you just changed the Authentication Method - then when you attempt to connect to server the first time, you will get a pop up from Microsoft asking for email address and normal password to allow Thunderbird access and then a token gets stored in Thunderbird in the same place as the normal passwords. From then onwards the token is used to access the server. </p>",Toad-Hall,false,0,0
1566977,1406009,2023-02-21 23:54:58 -0800,2023-02-21 23:54:58 -0800,"<p>Highlight the list, click the three dots to the right of list name and a dropdown menu appears and 'edit list' is an option. </p>",davidsk,false,0,0
1566976,1406019,2023-02-21 23:53:16 -0800,2023-02-21 23:53:16 -0800,"<p>If you wish to submit ideas for future development of Thunderbird, please visit  <a href=""https://connect.mozilla.org/"" rel=""nofollow"">https://connect.mozilla.org/</a> </p>",davidsk,false,0,0
1567004,1406019,2023-02-22 02:09:45 -0800,2023-02-22 02:09:45 -0800,"<p>On Windows 10, there is an option 'Microsoft Print to PDF' in the Destination field of the Print dialog.  Also, <a href=""https://addons.thunderbird.net/en-US/thunderbird/addon/importexporttools-ng/"" rel=""nofollow"">an add-on to export messages to pdf files</a>. </p>",sfhowes,false,0,0
1567008,1406029,2023-02-22 02:26:46 -0800,2023-02-22 02:26:46 -0800,"<p>Repeat the process, but omit entering the password. That often works. Enter password only when prompted when first retrieving messages. </p>",davidsk,false,0,0
1567019,1406029,2023-02-22 04:06:23 -0800,2023-02-22 04:06:23 -0800,"<p>I was able to create the account but cannot download or connect to my Mac Mail account.  When I try it has the wrong user name.  I did not add a user name, just took was provided from Thunderbird.  How do I enter the correct user name? </p>",jdhopson1,false,0,0
