id,created,updated,title,content,tags,product,topic,locale,answers,creator
1432962,2023-12-04 16:09:45 -0800,2023-12-23 02:01:53 -0800,Thunderbird 115.5.1 not responding when deleting messages,"<p>I don't recall this being an issue before but now with Thunderbird when deleting multiple messages, TB freezes with the ""not responding"" message. The more messages, the longer the delay. </p><p>By using Shift Delete, and bypassing the trash folder it is instantaneous. Other than that, is there any other solution? </p><p>Thanks </p>",fix-problems;,thunderbird,troubleshooting,en-US,1623256;1626014;,AZBigDog
1432963,2023-12-04 16:46:27 -0800,2023-12-06 17:14:25 -0800,"TB won't allow access to Gmail, Google Log-in screen (fake?) pops up and produces error message.","<p>TB won't allow access to Gmail, Google Log-in screen (fake?) pops up and produces error message. </p><p>I have been accessing GMail from TB for some years and made the necessary security changes last year, when Google required them.  TB is set up for Gmail exactly as prescribed in the GMail site.  We are travelling and I am using Linux Mint (system info attached) with a Huawei 3G data router and WorldSim payg sim (We have had some issues with French sites that block us using these). Just recently, within the last week, instead of Thunderbird logging on to Gmail and downloading mail, a ""Google"" login screen appears (screenshot attached). It does this even if I log onto google and Gmail with firefox. If I click on ""Next"" an error screen appears (attached) </p>",other;,thunderbird,other,en-US,1622120;1622139;1622183;1622554;1622568;,suederekmax
1432964,2023-12-04 17:14:49 -0800,2023-12-05 09:30:26 -0800,All messages deleted from one of my IMAP email accounts,"<p>I'm on version 115.5.1, Windows 10. One of my small pet dogs was in my lap, resting its head near my keyboard. I was in Thunderbird, reading a message, when all of a sudden all of my messages in INBOX were suddenly deleted. I thought maybe exiting Thunderbird might bring them back. BAD IDEA!!  Since I have empty Trash Bin on EXIT checked. Unfortunately that worked just fine. </p><p>I have a laptop that also is setup with the same IMAP accounts.  I disabled the Internet connection on that computer, and the emails are still there as long as I don't connect to the internet.  I tried copying all the files in the profile from the laptop to the desktop, but as soon as I launch Thunderbird, it sees that the inbox is empty, and removes (or basically updates) that inbox. </p><p>I tried export/import (export msgs from laptop, import to desktop) but maybe I don't fully understand the import process, because that doesn't seem to work for me. </p><p>One other option might be to  make that account OFFLINE (so it doesn't connect anymore) change the name of that email account, and recreate the account. </p><p>I'm open to suggestions - there are 240 msgs in that INBOX that I need to keep for reference. (And I will no longer keep msgs in the INBOX, I'll move them to new folders!!) </p>",other;,thunderbird,other,en-US,1622186;1622230;1622236;,skyguy2
1432969,2023-12-04 18:07:42 -0800,2023-12-24 12:42:47 -0800,gmail whacking users for not physically signing in,"<p>So gmail is doing what it does best by blocking users who don't routinely sign in on their site. Right now I have lost access to 6 emails I use pretty much daily. </p><p>Does TB have any plans on tweeking the program so when someone using TB and has gmail accounts will actually be recognized by gmail as a legit sign-in? One would think gmail's system would treat a sign-in by TB the same as it does physically being on gmails site to sign-in...right? Apparently not. </p><p>Also, after the last update, TB is not handling gmail folders very well. I have to wait to see what I deleted, saved, etc..compared to before. It looks like TB is signing into gmail for each and every process instead of the one time per account? Why? This might explain why gmail keeps telling me ""You have attempted to sign into your account too many times...please come back later"" This is after one attempt to physically sign-in on each of these 6 accounts. Now they blocked sign-ins to all of them thinking I'm a hacker. </p><p>I'm not complaining, just trying to understand. </p>",other;tbgmail;,thunderbird,other,en-US,1626020;1626100;1626197;1626288;,TheNightowl
1432971,2023-12-04 18:17:25 -0800,2023-12-04 19:33:00 -0800,Can receive but not send emails,"<p>Get this error message when I try to send an email:  </p><p>""Sending of the message failed. The message could not be sent because the connection to Outgoing server (SMTP) <a href=""http://mail.twc.com"" rel=""nofollow"">mail.twc.com</a> timed out. Try again."" </p><p>Spectrum blames Thunderbird. How can this be fixed?? </p>",other;,thunderbird,other,en-US,1622138;,sharonsimmons
1432976,2023-12-04 18:51:29 -0800,2023-12-23 04:59:58 -0800,Inbox still compacting; need to know how to stop this process please.,<p>Inbox still compacting; need to know how to stop this process please. </p>,other;,thunderbird,other,en-US,1623255;1626033;,frankwapass
1432982,2023-12-04 21:36:19 -0800,2023-12-05 04:59:16 -0800,Thunderbird email,<p>when I click on email thread all the emails open as tabs- I do not want this to happen please advise Thankyou </p>,other;,thunderbird,other,en-US,1622146;1622191;,susiedee59
1432983,2023-12-04 22:02:58 -0800,2024-01-24 03:49:25 -0800,"Thunderbird 115.5.1 not correctly marking emails as ""read"" since last major update","<p>Several updates ago, Thunderbird does not seem to be able to correctly mark each message as ""read"". This issue did not seem to occur with any frequency some months ago (&gt;1%), but since upgrading to the latest versions this error now occurs with a decent percentage of emails (~10%). </p><p>Automatic marking of emails as ""read"" after being viewed for some time does not work on these emails; I can be sitting waiting for several minutes, and these emails are never marked as ""read"" despite most other emails being correctly marked as they are viewed, typically within seconds. </p><p>Manually marking these emails as ""read"" does not always work either; these messages are quickly reverted back to ""unread"" status, and it can take several attempts (and a couple minutes) to mark an individual message as ""read"". </p><p>It appears that the latest updates have changed the way these read/unread flags are handled and communicated with the mail server, in a way that is not consistent from one message to the next. </p>",fix-problems;,thunderbird,troubleshooting,en-US,1626034;1632641;,nukeman05
1432985,2023-12-04 22:08:11 -0800,2023-12-04 22:08:11 -0800,Email cannot receive,<p>I am unable to send out emails on Thunderbird ...I CAN RECEIVE only have an Timed error What shall i do to fix. email me on joannagregory704@gmail.com as i am unable to reply with Thunderbird </p>,other;,thunderbird,other,en-US,"",joannagregory704
1432987,2023-12-04 22:26:29 -0800,2023-12-23 05:05:17 -0800,not happy with Thunderbird update 115.5.1,"<p>So Thunderbird updated and.... I'm not able to find where to search for something in my emails.... the search box is no longer. SAD - SAD - SAD. It makes it hard for dis ole lady to find things. </p><p>Also, the place to delete an email is now at the top above open emails and I've accidently closed some open emails --- SAD - SAD - SAD. </p><p>Dis ole lady is not happy with the latest upgrade.... it's sooooo confusing. </p>",other;,thunderbird,other,en-US,1626035;,reneeinhawaii
1432989,2023-12-04 22:48:37 -0800,2023-12-05 04:52:49 -0800,Thunserbird Password ??,"<p>for years I have used Thunderbird, and during that time have replaced serveral old pc/laptops. My new laptop when trying to open Thunderbird asks for a password. I have no record of that anywhere!! So how do i create a new password or gain acess to use Thunderbird. Im using Windows 11 </p>",firefox-1200;firefox-12001;customize;desktop;windows-11;,thunderbird,privacy-and-security,en-US,1622189;,dave.k23
1432991,2023-12-04 23:31:09 -0800,2023-12-04 23:31:09 -0800,google calendar stopped working with 115.5.1,"<p>I have been syncing google calendar with Thunderbird calendar for years. No extension used (not needed). Now on v 115.51; I find I cannot enable any of my google calendars. Click enable, or select enebale from properties, and it reverts to not enabled mode immediately.   </p><p>Here is what I tried. I unsubscribed to calendars  and tried to subscribe back. I get an error ""The credentials you entered were not accepted please check your settings"". I logged into the account on a browser, same credentials, no problem. I tried ""<a href=""http://gmail.com"" rel=""nofollow"">gmail.com</a>"" and ""<a href=""http://calendars.google.com"" rel=""nofollow"">calendars.google.com</a>"" for address, no difference.  </p><p>I cannot tell  whether this is a result of the upgrade, the problem could have occurred later/earlier. </p>",calendar;,thunderbird,calendar,en-US,"",bgrinstein
1432993,2023-12-05 00:31:44 -0800,2023-12-05 00:31:44 -0800,Trash folder deleted,<p>Hi guys I have accidentally deleted my trash folder had a fair bit of history in there I use from time to time is there a way to get back my emails that were in the trash folder&nbsp;?  </p><p>Thanks Scott </p>,other;,thunderbird,other,en-US,"",charlestownelectrical
1432996,2023-12-05 01:14:34 -0800,2023-12-05 14:46:02 -0800,Visability of incoming messages on reply mails.,<p>Is there a way to make it easier to see when someone awnsered on an earlier replied mail? Some setting that the incoming mail on the earlier replied mail is on top or bold? Just like the normal incoming mails? </p>,customize;,thunderbird,settings,en-US,1622245;1622282;1622291;,arianvos
1433004,2023-12-05 02:41:26 -0800,2023-12-16 06:39:32 -0800,Is this profile recovery process safe ?,"<p>TB working fine, then next day opens up as Blank screen and a setup tab  Profile shows to be still there as do mail folders .... so need to recreate profile. </p><p>Created a new Profile I copied over the folders: </p><pre> IMAPmail  Mail </pre> <p>and the following files </p><pre> key3.db  logins.json  cert8.db </pre> <p>and all of the pref.js files (1 through to 141) </p><p>The profile folder does show new profile active ( as per this pic <a href=""https://flic.kr/p/2pjRyRz"" rel=""nofollow"">https://flic.kr/p/2pjRyRz</a>) </p><p>I created the 2 IMAP account login details, I now have access to the inbox for 2 IMAP account, but I do not have any the filed mail (local folders) how do I get these back. This is an important item for me as many years of filed emails. </p>",fix-problems;,thunderbird,troubleshooting,en-US,1622406;1622415;1622418;1622420;1622429;1622442;1622480;1622513;1622532;1622548;1622639;1622644;1622649;1622651;1622701;1622710;1622736;1622757;1622769;1622921;1623014;1623019;1623022;1623023;1623026;1623146;1623155;1624173;1624216;1624248;1624275;1624408;1624597;1624598;,rick_hughes
1433005,2023-12-05 02:44:45 -0800,2023-12-05 02:44:45 -0800,"Attachment not showing in Thunderbird, but showing in Roundcube","<p>Typically, I always see attachments in Thunderbird, but occasionally an attachment fails to appear. (also Thunderbird will not show the Save button for an attachment) If I open the same message in RoundCube it will show the attachment. </p><p>In the source code of the email I see: </p> <hr>=_Part_2224_133915.173017693 <p>Content-Type: application/pdf; name=""50611.pdf"" Content-Transfer-Encoding: base64 Content-Disposition: attachment; filename=""50611.pdf"" </p><p>JVBERi0xLjQKJeLj.... </p><p>Thanks for any help. </p>",fix-problems;,thunderbird,troubleshooting,en-US,"",rv-mozilla
1433006,2023-12-05 03:04:55 -0800,2023-12-05 03:04:55 -0800,TB 115 IMAP inbox not syncing with GMX,<p>Hello! </p><p>My TB 115 (German version) has just a couple of hours ago stopped synchronizing the inbox of my IMAP emails with my GMX account: </p><p>Newly incoming emails are synchronized (arrive in TB 115 in the same way as in GMX). </p><p>Emails recently deleted in TB 115 inbox are not deleted in GMX inbox. </p><p>Emails permanently deleted in the TB 115 trash or SPAM folder are also deleted in the GMX trash and SPAM folder. </p><p>Repeated restarts brought no changes. </p><p>The calendar is being synchronized (with some delay after a restart). </p><p>What should I do? </p>,other;,thunderbird,other,en-US,"",BM
1433007,2023-12-05 03:09:17 -0800,2023-12-05 03:09:17 -0800,thunderbird not running in background,"<p>I am running ubuntu 23.10 and I have had in the past had thunderbird running on my user and then switch to another using leaving my thunderbird running, and when I come back to my user by switching it was still running. but now with the new thunderbird 115.5.0 when I switch user it does not keep running in the background when I am on the other user. </p>",download-and-install_1;,thunderbird,installation-and-updates,en-US,"",night116
1433008,2023-12-05 03:17:05 -0800,2023-12-05 09:08:17 -0800,impossibile collegare account o363 con versione supernova,"<p>Buongiorno aggiornando thunderbird supernova aprendo l app escono popup che chiedono l'inserimeto password degli account outlook,hotmail  inserite le passvord esce nuovo popup con scritto "" sincronizzazione non riuscita con account o363"" e da tali account non è posibile inviare/ricevere messggi che fare? Grazie </p>",other;,thunderbird,other,it,1622177;1622201;1622228;,wird
1433010,2023-12-05 03:31:48 -0800,2023-12-05 03:31:48 -0800,Disable the request for a specific certificate.,"<p>Hello, I have a problem, Thunderbird requests confirmation of a security exception for a certificate at least once a day (we have a PALOALTO firewall at our company and I can't get past it). </p><p>And the topic is that in order to send a message or download from the server, you need to confirm a security exception - then the program shouts an error, that the exception cannot be acknowledged, but a repeated attempt to send/download allows it to work and the email is sent/downloaded. </p><p>I mean, is it possible to disable the request for a specific certificate? Because all TH users in the company are telling me that it bothers me. </p>",privacy-and-security_1;,thunderbird,privacy-and-security,en-US,"",olczakster
1433011,2023-12-05 03:35:31 -0800,2023-12-05 04:44:48 -0800,Thunderbird,"<p>Hi, I kept OS Snowleopard around for years too long in order to keep using Eudora. I finally got fed up with viruses/crashes, having to rebuild the mailboxes, but I was never able to find anything to take its place and have frankly been limping along ever since. I regularly need to find things going back months, years, and even decades. It used to be simple with Eudora. Recently, one of my parents passed away and I'm kind of the family scribe, so I really need to pull together all the past communications, from Eudora (going back to almost 1990), gmail, yahoo, my website, icloud, my college alumni address, my Ronin Institute address, my 15 Sonic addresses--and there's probably a few I'm forgetting offhand.  I really need to consolidate them. I tried various email clients, including years ago a previous version of Thunderbird, but they were a lot of work to set up and couldn't handle all the email addresses. </p><p>I see better reviews of Thunderbird now. Can Thunderbird really handle all those email addresses? Since my Eudora mbox files are still on OS Snowleopard, and I'm running Macbook M1 with the latest OS now, what's the best way to incorporate the entire archive of messages and also start hopefully wrangling current messages (like I haven't been able to since I had to stop using Eudora)? Eudora pretty much only did POP well, and I actually did appreciate having my data on my own computer, but now there are some email accounts I'd prefer as IMAP and others as POP. Is it possible to mix them? Is it possible to download AND keeps messages available for viewing by phone? This situation has been a problem for me for years--I was just wondering if there might be any volunteers at Mozilla who might be willing to spend a few hours on the phone with me to help me bring my email into the 21st century? Nearly every day of my life I have to let someone down over something I can no longer do or find because I don't have Eudora. But the problem doesn't go away just because I find another program that does some of the things Eudora did--I really need some help integrating everything. Thanks so much for all you do! </p>",download-and-install_1;,thunderbird,installation-and-updates,en-US,1622187;,sundogspot
1433014,2023-12-05 04:59:18 -0800,2023-12-05 04:59:18 -0800,Impedir que usuário altere a senha do servidor,"<p>Bom dia, </p><p>Existe alguma forma de bloquear a alteração de senha do servidor de envio e recebimento no Thunderbird? </p><p>Utilizamos ele em nossa empresa e, quando acontece algum problema com o servidor que gerencia os e-mails, por exemplo uma manutenção, o Thunder tenta contatar para verificar novas mensagens e, quando não consegue, mostra a tela que ocorreu falha de comunicação e pede para fornecer uma senha nova, conforme a imagem em anexo. </p><p>O problema é que não divulgamos a senha para os colaboradores, somente a equipe de T.I. detém a mesma, ai acontece que um colaborador esquecido insere uma senha que ele acha ser a correta, como a que ele no computador por exemplo, e quando o serviço de e-mail retorna esse colaborador é o unico a não receber pois gravou uma senha errada. </p><p>Alguém conhece uma forma de impedir isso? </p>",privacy-and-security_1;,thunderbird,privacy-and-security,pt-BR,"",kivell
1433015,2023-12-05 05:04:51 -0800,2023-12-05 05:04:51 -0800,Relatório/Recibo de entrega de e-mail,"<p>O servidor do meu provedor de e-mail é capaz de me repassar relatórios/recibos de entrega de e-mail, confirmando se houve ou não êxito na entrega do e-mail remetente ao e-mail destinatário. Através do sistema web deste e-mail consigo assinalar essa opção em cada mensagem que envio para decidir se quero ou não este recibo. </p><p>Gostaria de usar essa mesma função no Thunderbird, já que a maioria dos e-mails que encaminho é através dele. É possível? Encontrei um tutorial na internet falando que em ""Configurações de Conta"" haveria essa funcionalidade para configuração, mas a única funcionalidade mais parecida com isso que encontro no Thunderbird é a de ""Confirmação de Leitura"" (que não é o que eu quero, apenas a confirmação de entrega). </p><p>Poderiam me ajudar a esclarecer se é ou não possível configurar relatórios/recibos de entrega a partir do Thunderbird? </p>",customize;,thunderbird,settings,pt-BR,"",Magnopc
1433016,2023-12-05 05:15:42 -0800,2023-12-05 05:15:42 -0800,"Trying to paste QuickText text moves focus out of message box, not pasting anything","<p>When I try to paste quicktext, instead, a line is deleted from where I wanted to paste the text, the text cursor disappears and the focus moves out of the email message box. This has been happening since updating to TB 115 from TB 102, so it is version independent after v115. I use HTML in my quicktext, but apart from that, they are rather non-complex quicktext. </p><p>OS: Win11 TB: 115.5.1 (64-bit) </p>",customize;,thunderbird,settings,en-US,"",var.marrowe
1433019,2023-12-05 06:18:57 -0800,2023-12-05 21:49:10 -0800,HOWTO always display the current message in the middle of the message list pane?,"<p>I read my email by using the ""n"" (for next) shortcut in the message list pane. When the current message is at the bottom of the message list pane, I see the subject previous messages that I already read on top. The messages that will be next do not show. As a result, I have no way to anticipate what will come next, cannot quickly move to messages in the same thread. </p><p><strong>Is there a way to make it so the current message is always in the middle of the message pane</strong> instead of being always at the bottom when ""n"" is used or always at the top when ""p"" is used, which hides the messages that are next to be displayed in both cases? </p><p>In the attached screenshots to illustrate what I want, the good one is where the current message is in the middle. The bad one is where the current message is at the bottom of the message list pane. </p>",customize;,thunderbird,settings,en-US,"",loic4
1433026,2023-12-05 07:01:02 -0800,2023-12-05 08:47:28 -0800,incoming emails,<p>Haven't been able to download incoming emails on this laptop. They are downloading on my Tablet. I'd be grateful for any ideas about what I can do to rectify this. Not too complicated - I'm 83!!anks </p><p>Hoping something will turn up on my Tablet Th </p>,download-and-install_1;,thunderbird,installation-and-updates,en-US,1622220;,monica52
1433028,2023-12-05 07:02:21 -0800,2023-12-05 07:20:53 -0800,sincronizzazione pec tra cellulare e thunderbird,"<p>Titengo Thunderbird uno dei migliori, se non il miglior programma di posta. L'ho installato sul PC e gestisco le mie due PEC di ARuba, cosa che faccio anche dall'app dedicata sul cellulare. Non riesco però a sincronizzare le due cose. Mi mancano sul PC delle PEC ricevute/inviate dal cellualre e viceversa....cosa posso fare?? non vorrei abbandonare thunderbird che uso con maggiore comodità di Aruba... Grazie infinite </p>",other;,thunderbird,other,it,1622211;,francesco.minici63
1433029,2023-12-05 07:07:08 -0800,2023-12-05 10:13:28 -0800,"Quick Filtering / Search Messages Bar Missing Subject, Sender, Body?",<p>I am not able to search in quick filter as it was on previous version TB12. I miss the buttons in the new TB15 version. </p>,customize;,thunderbird,settings,en-US,1622226;1622235;1622238;1622243;,zetka
1433031,2023-12-05 07:34:44 -0800,2023-12-05 08:50:50 -0800,I cannot get into my Thunderbird emails because it is not accepting any passwords that I print and will not let me redo my password.  How do I correct this?,<p>I need to redo my password for Thunderbird but it will not accept my attempt to redo it!!  How do I change this? </p>,customize;,thunderbird,settings,en-US,1622221;,rjemmons
1433037,2023-12-05 08:35:47 -0800,2023-12-05 08:52:32 -0800,Upgraded to Supernova and now emails when opened are different to the subject/sender/recipient,<p>Unbelievable I know but when I open the highlighted email sent to the highlighted recipient it's a email that was sent to someone else!!! This has happened regularly since Supernova and I am sorry to say as a user of Thunderbird for donkey's years (I have donated several times) this is of course unacceptable. Unless you can quickly tell me what is wrong and fix it I will be having regrettably to change email platform to someone else. </p>,other;,thunderbird,other,en-US,1622222;,10bremerelane
1433039,2023-12-05 08:47:34 -0800,2023-12-07 19:11:35 -0800,Migrar de Thunderbird 64 bits a Thunderbird 32 bit,"<p>Hola, </p><p>Por un problema de compatibilidad con una aplicación externa, que debe enviar adjuntos llamando a la aplicación de cliente de correo por defecto, en mi caso Thunderbird, que no está funcionando -no abre la ventana de ""Escribir mensaje"" incorporando el adjunto- me recomiendan pasar a la versión de 32 bits. </p><p>Alguien me puede indicar cómo hacerlo con seguridad, para no peder todos los datos y mensajes de la versión de 64 bits y poder continuar con toda la información en la de 32 bits. </p><p>Muchas gracias de antemano y saludos. </p>",download-and-install_1;,thunderbird,installation-and-updates,es,1622549;,hectorgtrade
1433040,2023-12-05 08:54:05 -0800,2023-12-05 09:21:03 -0800,"In quick filter toolbar I am missing to search by from, to , subject, body as it was in TB112","<p>In quick filter toolbar I am missing to search by from, to , subject, body as it was in TB112. Without using addons, such as Expression Search this would be a major flaw of the new TB115 in the usability. </p>",customize;,thunderbird,settings,en-US,1622234;,zetka
1433041,2023-12-05 09:01:27 -0800,2023-12-05 09:13:53 -0800,email problem,<p>I cannot pick up email on my computer. </p>,other;,thunderbird,other,en-US,1622232;,smaddox232
1433043,2023-12-05 09:05:47 -0800,2023-12-05 10:13:58 -0800,Unified Inbox broken since updating to V.115,"<p>I have used Fiefox on my Windows computers for many years, regularly updating. Nothing I saw prior to updating to v.115 a few weeks ago led me to realise that my combined Inbox would be broken apart. I did ask for a ""downgrade fix"" pretty immediately, but have had no reply. Looking at other users' questions about v.115, I see many people with similar problems after upgrading. I now have to look in all those of my accounts which appear beneath the top Inbox header (which with trouble I found and have made visible), but also in other haphazardly located inboxes further down the mailbox hierarchy or listings, to pick up those messages not appearing with the bulk of the others. The suggested fixes for lack of global inbox were far too technically intricate for me to tackle and all I really want is my old display of emails back. I do appreciate that as a highly technical person, but with no experience of the most consistent mailbox settings, I may have somewhere gone wrong over the years and this could have helped the current confusion. Thunderbird has become a current hardly usable jumble. But until now, there really weren't any problems. Can anyone help me revert to my previous working Thunderbird layout, without my having to re-program the beast? Thanks. </p>",other;,thunderbird,other,en-US,1622231;1622244;,rickbon
1433048,2023-12-05 09:46:39 -0800,2023-12-05 13:24:22 -0800,Thunderbird 115.5.1 (64-bit) won't let me specify a trash folder,"<p>My Thunderbird client has been automatically deleting emails marked as ""trash."" I changed the setting to move trash to a speified folder, but the button to select the folder does nothing. </p>",other;,thunderbird,other,en-US,1622274;,2nonni
1433049,2023-12-05 10:10:07 -0800,2023-12-05 10:10:07 -0800,Pre-set column view for all new local folders,"<p>Every time I create a new local folder in Thunderbird the columns shown default to this: </p><pre>  Thread, Starred, Attachments, Read status, Correspondents, Spam, Date </pre> <p>I want all my new folders to show just these columns: </p><pre>  Attachments, Subject, From, Recipient, Date </pre> <p>I realise I can change the columns shown but is there any way to make the settings applicable to all new local folders? </p>",customize;,thunderbird,settings,en-US,"",kenfoster.cfc
1433051,2023-12-05 10:21:16 -0800,2023-12-05 10:44:13 -0800,Installing Thunderbird for Spectrum email with Windows 11,"<p>I'm trying to install Thunderbird to access Spectrum webmail with my computer running Windows 11. I have this on 3 other computers running Windows 10 with no problem. Things I've tried: Using both <a href=""http://webmail.spectrum.net"" rel=""nofollow"">webmail.spectrum.net</a> and <a href=""http://mail.twc.com"" rel=""nofollow"">mail.twc.com</a> for both incoming and outgoing servers (both work on my other computers). Setting up for both IMAP and POP3. </p>",download-and-install_1;,thunderbird,installation-and-updates,en-US,1622247;,diegodad
1433053,2023-12-05 10:45:49 -0800,2023-12-06 00:16:06 -0800,event invitations not processed,"<p>Hi, after updating Thunderbird to version 115.5.1, event invitations received by email are not processed anymore. I can see them in the Outlook web app, but the email in Thunderbird only shows details of the event. The button Accept is not there. </p>",calendar;,thunderbird,calendar,it,1622370;,gwaedin
1433055,2023-12-05 10:55:33 -0800,2023-12-05 13:11:45 -0800,Supernova issues - Relunctantly leaving Thunderbird,"<p>Since I updated to Supernova, I've been unable to resolve issues related to constantly expanding subfolders and not being able to access folders due to summary file issues.  My sent and trash folders disappear randomly and I can't see emails in other folders with repairing them, which doesn't always work.  I've used Thunderbird for many years. Sadly having to pursue another option. </p>",other;,thunderbird,other,en-US,1622270;,c6rbqhr2rk
