id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1423311,2023-09-08,"Why does my contact list look like this? For quite a while now, my contact looks like the attached (all obsolete email addresses, for safety) screenshot. This c",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-07 17:10:15 -0700
1423313,2023-09-08,Email will not down load Email will not down load and after a bit the message that it cannot reach IMAP server. Nothing was changed that I know of since last ni,❓;;os:unknown,🛠;download-and-install;t:download_and_install,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-07 18:04:36 -0700
1423316,2023-09-08,Unable to access Gmail in Thunderbird with new password I change my Gmail password. Now I can no longer send or receive messages in Thunderbird. When I try to u,❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-07 18:55:21 -0700
1423318,2023-09-08,Apply message list columns to all folders Is there a way to apply a setting of message list columns to all folders in Thunderbird? I saw one posting that said y,🪟;Windows 10;os:win10,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;needsinfo;,2023-09-07 19:44:45 -0700
1423319,2023-09-08,"Preview of new messages in inbox by hovering over inbox Prior to Supernova version, whenever new messages arrive in an Inbox I could hover my mouse over the Inb",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-07 19:50:58 -0700
1423326,2023-09-08,"Archiviazione messaggi Buongiorno a tutti, riscontro un problema con l'archiviazione delle e-mail, nella configurazione account ho l'impostazione di archiviare ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-07 23:56:03 -0700
1423329,2023-09-08,thunderbird not syncing folders until selected. Hi Im using: thundebird 115.2.0 (64-bit)  Linux version 6.4.12-arch1-1  KDE plasma version 5.27.7 KDE frameworks,🐧;Linux;os:linux,👽;other;t:other,💌;office365;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 00:44:28 -0700
1423330,2023-09-08,Grouped messages conversations show not correct emails. Thunderbird issue. Our hosting company told me that from server side everthing is normal. Look the image,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 01:29:15 -0700
1423335,2023-09-08,"Save As File (HTML) drops URL from embedded external images Tbd 102.15.0 (64-bit) on Ubuntu 20.04 After composing a message, and embedding images via Insert > I",🐧;Ubuntu;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 03:17:04 -0700
1423337,2023-09-08,"THUNDERBIRD - Outgoing Email address is always the same, regardless of the chosen one Hi! I have 3 email accounts. When I compose a new message I can choose whi",🐧;Linux;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-08 03:40:23 -0700
