id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1414928,2023-06-03,"photos All pictures sent to me do not download in Thunderbird as an acceptable format to open and save or print.  They all turn to ""part 1.1"" or 1.2 from a jpg ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-06-02 18:28:22 -0700
1414932,2023-06-03,An apology I must apologize for repeated messages but I got no responses until I checked spam this evening.  Somehow the one message went to an email account th,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-02 19:50:48 -0700
1414935,2023-06-03,Sending of the message failed. An error occurred while sending mail: Outgoing server (SMTP) error. The server responded:  smtp687.syd.oss-core.net Off-net-IP De,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-02 21:34:59 -0700
1414936,2023-06-03,"Email: Force plain text and word wrap at 72, does not work I have the same issue as this year-old, unanswered thread: [wrap sent message view?] What I want:  I ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-06-02 22:00:33 -0700
1414938,2023-06-03,"Duplicate folders that can not be deleted I've recently had to abandon my POP account and subsequently my ISP, who has stopped supporting email clients other th",🍎;Ventura;os:macos,👽;other;t:other,📨;Protonmail;m:protonmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-02 22:49:03 -0700
1414941,2023-06-03,"thunderbird trying to access mailserver that requires ESET 2FA Hi, I am using Thunderbird as an email client. I don't use any ESET product myself, but I have to",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,🇪;ESET;av:eset,❓;;uc:unknown,privacy-and-security_1;,2023-06-03 01:45:22 -0700
1414944,2023-06-03,"Thunderbird 102 profile folder is HUGE! I have installed TB 102 on mx Linux 21.3.  The profile folder, which-- to add confusion to peasants like me, the name is",🐧;Linux;os:linux,🛠;download-and-install;t:download_and_install,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-06-03 03:01:46 -0700
1414945,2023-06-03,Delete Thunderbird profile - can I recover from my android which has same profile For some reason (my mistake I assume) my Thunderbird roaming profile on my win,🪟;win10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-03 03:29:25 -0700
1414946,2023-06-03,"unified folder with duplicate incoming folder Hi, in the unified folder I have the same incoming folder 3 times Salve nella cartella unificata ho la stessa cart",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-03 03:38:55 -0700
1414947,2023-06-03,mailto does not work: Windows says You'll need a new app Windows 10 21H2 19044-2728. Running Thunderbird 52.9.1 Adding mailto: links in some websites I am devel,🪟;Windows 10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-03 03:57:04 -0700
1414950,2023-06-03,"Thunderbird 102.11.2 not updating unread count on icon I will attach the picture, but after the last update the icon doesn't update in the toolbar on Windows.  ",🐧;ubuntu;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-03 04:47:22 -0700
1414954,2023-06-03,Thunderbird continues to block emails. In the junk settings the “enable adaptive junk mail controls for this account” box is unchecked. But still some important,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-03 06:39:00 -0700
1414957,2023-06-03,"Are Links In My Email Bad? I have my website link in my signature, but how about adding my facebook and instagram pages also, or will that trigger spam settings",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-06-03 07:15:52 -0700
1414958,2023-06-03,"Cannot send emails through Thunderbird 102.11.0 64-bit on fedora 36 I have five separate email accounts on xfinity: call them b, 3, 7, a, and p. All of them are",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-03 07:21:58 -0700
1414959,2023-06-03,How to make Thunderbird download messages automatically? Every time I get a new message in my inbox I have to click it before it gets downloaded. My internet co,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-03 07:31:11 -0700
1414960,2023-06-03,"Old laptop crashed, new laptop doesn't accept email password I tried the settings, saved passwords, show passwords, remove, restart and create new password opti",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-03 07:52:11 -0700
1414963,2023-06-03,VIETI LÄHÄTTÄ HEI VIESTI VASTAMIN LÄHÄTTÄMINEN EI ONNISTU ,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-06-03 09:10:59 -0700
1414965,2023-06-03,Lost folder files after compacting I was checking email and a message popped up asking me to compact files and I allowed it.  Once complete now there's no data ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-03 09:23:38 -0700
1414966,2023-06-03,Sync Google Contacts Using TB 102.10.0 (64bit) I want to sync Google contacts. I have read the instructions but I fail because I get:- File > New > Card Contact,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-03 09:26:03 -0700
1414967,2023-06-03,"Restoring missing mail folders from b/u David - Toad,  I know you're sick of me, but I've no one else to ask. Need to get the missing mailboxes back into TBird.",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-03 09:35:17 -0700
1414970,2023-06-03,Why is Thunderbird collecting (aggregating?) ALL my emails (>1000s) from my other email providers AGAIN? Please excuse my unfamiliarity with the technical vocab,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-03 10:16:06 -0700
1414976,2023-06-03,Donation! Thunderbird keeps asking me for a donation after TWO payments (by mistake) in the last few days! ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-06-03 11:08:31 -0700
1414977,2023-06-03,where is my original profile and local folders before beta update This beta update is really causing me issues and I'm rethinking using Thunderbird in the futur,🪟;windows 11;os:win11,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;tbbetasn;,2023-06-03 11:14:25 -0700
1414983,2023-06-03,Email from my personal domain stopped working with outlook change I did not change outlook before May 24 and now I cannot access my randyrolfe@randyrolfe.com em,❓;;os:unknown,🔩;customize;t:customize,💌;outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,customize;,2023-06-03 13:38:01 -0700
1414988,2023-06-03,"Impossibilità a inviare email: Mail delivery failed: returning message to sender Buongiorno, usiamo thunderbird per ricevere e inviare email dal nostro sito da ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-06-03 14:23:14 -0700
