id,created,updated,title,content,tags,product,topic,locale,answers,creator
1405490,2023-02-16 16:56:42 -0800,2023-02-16 19:49:10 -0800,Thunderbird levelező riporttolási lehetőség létezik?,"<p>Kedves Support team, Szükségem van a beérkező emailek adatának tömeges kigyűjtésére xls.-be. Ehhez keresek megoldást. Amire szükségem van:  </p><pre>- Feladó email címe </pre> <p>- Email tárgya - Email dátuma </p><p>Van lehetőség ezeket az adatokat valahogyan tömegesen kinyerni a levelező rendszerből. Munkafolyamat kidolgozásához van szükség erre az adatra. </p><p>Köszönöm válaszotokat! Üdvözlettel, Pap Csilla </p>",other;,thunderbird,other,hu,1566148;1566155;,sz.csorike
1405498,2023-02-16 17:50:40 -0800,2023-02-16 17:50:40 -0800,lokale mappen verdwenen na update,"<p>Sinds eergisteren ben ik na de update van Thunderbird, al mijn lokale (privé) mappen (en dus ook al mijn gearchiveerde mail) kwijt, of ik zie ze niet meer. De mogelijkheid om de mappenvensterwerkbalk via Menu - Beeld - Werkbalken, zichtbaar te krijgen ontbreekt bij mij ook (zie schermafdruk). De enige mappen die ik nu nog heb onder lokale mappen zijn Prullenbak en Postvak UIT. </p><p>ik heb al geprobeerd om via profielbeheer een eerdere profielmap te gebruiken maar dit heeft niet het gewenste resultaat  Heeft u enig idee hoe ik al mijn privé mappen (en mail) weer terug kan krijgen? </p><p>Mvg, Ronald en Els </p>",download-and-install_1;,thunderbird,installation-and-updates,en-US,"",de-jonge-boel
1405507,2023-02-16 20:04:02 -0800,2023-02-16 21:04:36 -0800,Resizing images in TB,"<p>I have installed the add-on Shrunked Image Resizer 5.1.  However, when I use it, the quality of the reduced image is often very poor.  I can get a much higher quality resized image by dragging the lower right corner of the image upwards and towards the left.  However, this is a bit tedious, as I may have to do this 2-3 times to get the image to a smaller size, particularly if the original image is very large.  Anyone know any easier way to resize images without losing so much quality? </p>",customize;,thunderbird,settings,en-US,1566162;1566163;,queenmab100
1405508,2023-02-16 20:08:45 -0800,2023-02-16 22:47:24 -0800,How do I completely remove Thunderbird? I can't find directions to fix it.,"<p>How do I completely remove every element of Thunderbird so when I reinstall it has not saved any of my previous information?  </p><p>I moved my email to a new server and when I did I was forced to change the password.  No matter what I do, I canNot get Thunderbird to constantly use the new password. And my new server won't accept the Old password. Worse yet, when Thunderbird opens, it uses the Old password to attempt to log in which causes the servers firewall to block me from my server and all my websites.  </p><p>I uninstalled Thunderbird, but when I reinstall it, it Automatically install the email address again with all the same issue.  </p><p>I have followed all the directions I can find - It's not working.  I have gone to More Trouble Shooting Options, I've deleted the files, I've unchecked Read Only, I've done everything I can find - nothing is working.  </p><p>PLEASE - How do I completely remove every element of Thunderbird so when I reinstall it has not saved any of my previous information? </p>",other;,thunderbird,other,en-US,1566161;1566167;1566175;,StuckAtHomeMom
1405509,2023-02-16 20:11:11 -0800,2023-02-16 20:11:11 -0800,Exhange account always complains about bad password,"<p>Dear Support, </p><p>I set up a MS Exchage account in Thunderbird but it always pops up an error message that the password for this account is wrong, but it I definitely set the correct password. Server Type: owl Server Name: <a href=""http://outlook.office365.com"" rel=""nofollow"">outlook.office365.com</a> Authentication method: Password form fill in background (I purchased the owl plugin). </p><p>Any help would be appreciated. </p><p>Thanks, Peter </p>",other;,thunderbird,other,en-US,"",psallay
1405522,2023-02-16 22:52:40 -0800,2023-02-16 22:52:40 -0800,The application/octet-stream image problem has returned in latest release,"<p>The application/octet-stream issue has returned with the latest revision of Thunderbird. <a href=""https://bugzilla.mozilla.org/show_bug.cgi?id=444759"" rel=""nofollow"">https://bugzilla.mozilla.org/show_bug.cgi?id=444759</a> </p><p>We are testing sending and receiving newsletters with all the different email clients.  With the latest revision of Thunderbird we have seen that when emails are received that have been sent using the Amazon SES service Thunderbird is not handling the images properly.  It is not identifying the content type as image/jpeg and therefore is not displaying any images in the email.   </p><p>The images are being seen by Thunderbird like this: Content-Type: application/octet-stream; name=""attachmentimg1244"" Content-Disposition: inline; filename=""attachmentimg1244"" Content-ID: &lt;img1244&gt; Content-Transfer-Encoding: base64 </p><p>If it instead looks like this then it works ok: Content-Type: image/jpeg; name=attachmentimg6599 Content-Transfer-Encoding: base64 Content-ID: &lt;img6599&gt; Content-Disposition: inline; filename=attachmentimg6599 </p><p>Every other email client we have tested is displaying the images properly. Outlook, gmail, yahoo, safari, iphones, androids all work ok.  This problem is unique to Thunderbird.  </p><p>From the link I included above it looks like there was a patch to correct this issue.  Any ideas how to get it implemented into the next Thunderbird release so it can identify an image as an image and read emails received from the Amazon SES servers? </p>",fix-problems;,thunderbird,troubleshooting,en-US,"",l15
1405524,2023-02-16 23:01:30 -0800,2023-02-17 17:24:51 -0800,Can't open Thunderbird get this message -Error Platform version 102.8.0 is not compatible with minVersion >=102.6.0,<p>Cant's open Thunderbird get this message - Error Platform version 102.8.0 is not compatible with minVersion &gt;=102.6.0 </p>,fix-problems;,thunderbird,troubleshooting,en-US,1566286;,gordonsetters
1405525,2023-02-16 23:02:05 -0800,2023-02-16 23:52:04 -0800,Does Thunderbird have a builtin backup/restore function,<p>Subject line says it all </p>,other;,thunderbird,other,en-US,1566186;,jjbarbish
1405527,2023-02-16 23:05:30 -0800,2023-02-16 23:59:27 -0800,Problemi di posta elettronica(PEC),"<p>Non trovo la posta inviata della PEC, ovvero, risultano alcune mail remote(2013/2015/2020) Come si può ripristinare? E come si imposta ""POSTA INVIATA"" nella Pec? </p>",other;needsinfo;,thunderbird,other,it,1566187;,movimentoterraturla
1405534,2023-02-16 23:51:57 -0800,2023-02-16 23:51:57 -0800,cannot get mail,"<p>Had Thundrbird for long time. Sudden not accept password. Did a lot but no soap.  Uninstalled program, lost everthing. Downloaded new, cannot setup right because of password.  How do I get back operating?? So I have no e-mail now. </p>",download-and-install_1;,thunderbird,installation-and-updates,en-US,"",kick10
