id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1433405,2023-12-09,Default page - account central - for thunderbird 115.5.1 I am using the current Thunderbird and when I have the email clients collapsed the page is a general on,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-08 16:16:02 -0800
1433407,2023-12-09,"Emails Going int Wrong Accounts I have several email account managed by TBird.  Inexplicably I now have email sent to my ""gmail"" account, being copied to my ""ma",❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;tb115weird;,2023-12-08 16:33:48 -0800
1433408,2023-12-09,"Hanging when sending Thunderbird 115.5.1 is hanging when I send a message, then says it was sent but cannot place in the sent folder. I am using Thunderbird in ",❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-08 16:53:38 -0800
1433409,2023-12-09,Thunderbird crashes during shutdown [@ shutdownhang | mozilla::SpinEventLoopUntil<T> | mozilla::PreferencesWriter::Flush ] Thunderbird fails during the shutdown,🪟;Windows 11;os:win11,🚧;fix-problems;t:fix_problems,❓;;m:unknown,🇧;BitDefender;av:bitdefender,❓;;uc:unknown,fix-problems;bug1710018;tb115crash;,2023-12-08 17:04:35 -0800
1433417,2023-12-09,"rearranging email accounts on the main page of Thunderbird Read the solution to this problem, but it doesn't work on my TB vr. 115.5.1 ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-08 20:54:54 -0800
1433422,2023-12-09,"keine Verindung von neuer gmailadresse zu Rechner Thunderbird nachdem ich eine neue Handymailadresse erhalten habe , finder Thunderbird die mailadresse nicht , ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-08 23:26:24 -0800
1433425,2023-12-09,"I  want to single space my out going messages. I changed the paragraph setting from body text to paragraph format, this temporiarly fixed it but it went back to",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 00:06:52 -0800
1433426,2023-12-09,Thunderbird crashes The whole time Ever since The new Thunderbird was releasedatum I havet difficulties to enter The program. It crashes 4 out of 5 Times. Somet,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 00:08:26 -0800
1433430,2023-12-09,"Group view and threade messages together. I trying to have thunderbird show messages grouped by date (with a threading on Today, Yesterday, Last Week, etc..) an",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 02:03:25 -0800
1433431,2023-12-09,"Configurar bandeja de elementos enviados Hola, tengo un par de incidencias con la bandeja de elementos enviados de Thunderbird: - No me ordena los correos por m",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-09 02:46:34 -0800
1433433,2023-12-09,"Folder for ""All unread"" doesn't show all unread emails I have created a folder to show me all unread messages, but it completely ignores a number of subfolders,",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 03:40:36 -0800
1433434,2023-12-09,How do I remove an obsolete/unused email account from Thunderbird My original email provider no longer 'provides' an email service and has shut down. I now use ,❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 04:16:58 -0800
1433438,2023-12-09,Why are my emails going to Trash instead of my Inbox Why are my emails going to Trash instead of my Inbox?  I do not have any filters on to do this. ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 05:55:38 -0800
1433442,2023-12-09,"deleted emails returning I delete the emails from inbox folder, then delete them from trash folder. The next day the deleted emails are back in the trash folder",🪟;Windows 11;os:win11,🚧;fix-problems;t:fix_problems,💌;Spectrum;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-09 07:23:45 -0800
1433443,2023-12-09,"Impossible d'effacer une grande quantité de message en une seule fois Bonjour, Lorsque je sélectionne plusieurs messages pour les supprimer, Thunderbird ne répo",🪟;windows 11;os:win11,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-09 07:44:04 -0800
1433449,2023-12-09,"Correo no deseo Hola, Tenía un filtro para spam de correos en otros idiomas, que funcionaba (termina con @xxx.se), y últimamente parece que los spam evolucionar",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-09 09:21:39 -0800
1433453,2023-12-09,Not marking as 'read' when clicked. Version 115.5.1 is not showing some emails as 'read' when clicked on. The emais do not have lots of content. Is there a sett,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 10:56:35 -0800
1433455,2023-12-09,my oldest and primary email account (an AOL account) my oldest and primary email account (an AOL account) is only showing emails from November 2023. Nothing old,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 11:18:29 -0800
1433456,2023-12-09,emails my emails are no longer being deleted on my laptop when i read and delete them on my ipad/iphone how can i fix this problem ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 11:50:03 -0800
1433458,2023-12-09,"Why do i have to enter a pw twice, once to send and once to receive? I've been using Thunderbird for a long time. I presently have version 115.4.3 I have always",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-12-09 12:45:29 -0800
1433459,2023-12-09,"inbox on one of several mailboxes dissappeared Use use POP3 to hang on to my emails. I have several accounts set up. One day, one of them disappeared. I looked ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 12:52:28 -0800
1433464,2023-12-09,Remove large # messages in POP Alias acct that were addressed to Master acct Tbird 115.5.1 linux. Problem:  All Master (POP) acct msgs (still on server)  were D,🐧;linux;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-09 14:27:09 -0800
