id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1560756,1402771,2023-01-20 08:40:02 -0800,2023-01-20 08:40:02 -0800,"<p>The generic document is <a href=""https://support.mozilla.org/en-US/kb/message-threading-thunderbird"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/message-threading-thunderbird</a> </p><p>For more gritty details, do an internet search for strict threading, references and message-id. </p>",wsmwk,false,0,0
1560810,1402775,2023-01-20 12:10:48 -0800,2023-01-20 12:10:48 -0800,<p>Fundamentally moving 25 thousand emails out of an IMAP account generally results in loss of at least some of them.  So archiving within the account should be fine.  Moving them to say local folders will generally raise more issues than it resolves. </p>,MattAuSupport,false,0,0
1560809,1402781,2023-01-20 12:09:13 -0800,2023-01-20 12:09:13 -0800,<ol><li> Is your account IMAP or POP? </li><li> What mail provider?  Micrisift through their hotmail/outlook franchise has a long history of taking fairly long periods of time to undertake simple server side moves.  Resulting in mail being redownloaded. </li></ol>,MattAuSupport,false,0,0
1560690,1402786,2023-01-20 02:28:42 -0800,2023-01-20 02:28:42 -0800,"<p>This may be Bug 1810760 - Data in Origin header breaks Microsoft OAuth authentication: <a href=""https://bugzilla.mozilla.org/show_bug.cgi?id=1810760"" rel=""nofollow"">https://bugzilla.mozilla.org/show_bug.cgi?id=1810760</a> </p><p>Workarounds at <a href=""https://bugzilla.mozilla.org/show_bug.cgi?id=1810760#c11"" rel=""nofollow"">https://bugzilla.mozilla.org/show_bug.cgi?id=1810760#c11</a> </p>",christ1,false,0,0
1560806,1402788,2023-01-20 12:06:13 -0800,2023-01-20 12:06:13 -0800,<p>ask Shaw?  Or reset it on their web site and reenter the new password to Thunderbird. </p>,MattAuSupport,false,0,0
1560833,1402788,2023-01-20 14:57:37 -0800,2023-01-20 14:57:37 -0800,<p>Thank you Mat.  That DID solve my problem </p>,hap2,false,0,0
1561035,1402790,2023-01-21 10:50:09 -0800,2023-01-21 10:50:09 -0800,"<p>Hola Lo mejor es configurar la cuenta (digamos los Thunderbird que usan la misma cuenta) con copia oculta a la misma cuenta, esto deja una copia en la bandeja de entrada, en la imagen adjunta hay un ejemplo de configuración. </p><p>Si se ha resuelto la consulta agradeceríamos marcar como solucionada para que sirva a otros usuarios. ¡Gracias! </p>",pcp04,false,1,0
1560679,1402791,2023-01-20 02:02:17 -0800,2023-01-20 02:02:17 -0800,"<p>There are three different types of Search and each offers a slightly different varient. </p><p><strong>Quick Filter Bar - offers a quick filter search option on current selected folder.</strong> It has filters you can select to search on 'Sender, Recipients, Subject, Body' I find signatures do get located as part of the Body. eg: Pat and Bob I enter: and Bob Make sure 'Body' is selected and it locates all emails that match. </p> <ul><li> <a href=""https://support.mozilla.org/en-US/kb/quick-filter-toolbar"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/quick-filter-toolbar</a> </li></ul> <p><strong>Global Search - uses a global database</strong> messages mentioning what you typed in.  This may also include a list of email addresses as possible matches. Then this opens with results where you can use more filters on the left and also above including time periods eg: year or specific set of months then refine to weeks or days. Click on them to select. For text like a signature eg: Pat and Bob I enter: ""and Bob""  - those words do need to be within double quotes. It locates all emails. </p><p>Please note there is a big difference between 'Display Name' which is included by sender with their email address in the FROM header and 'Display name' which you may have set up in the Address Book contact details.  When making a search on the email, it can search for the Display Name if sender included it. </p><p>When the initial search has occured it opens in a new tab. Use the Filter options on the left to futher filter the results. eg: If sent to you then you could select 'To Me', so it excludes anything you have sent. Under 'People' - click  on a name and then choose whether to include or not. Under 'Folder' you can choose to include or not </p> <ul><li> <a href=""https://support.mozilla.org/en-US/kb/global-search"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/global-search</a> </li></ul> <p><strong>Find &gt; Search Messages</strong> This will offer a different type of search including many options available in the headers. You can search on a specific folder or on a specific account. Results can be saved as a search folder which displays in the Folder Pane. Then that search folder can be refined or search expanded to include selected folders on any account.  This is done via right click on search folder and select 'Properties'. </p><p>It can be updated and maintains updated view even when new mail arrives and matches the conditions. It also searches on 'Body contains type name' It also searches on 'FROM contains type email address' image below as guide. </p>",Toad-Hall,false,0,0
1560751,1402791,2023-01-20 07:19:27 -0800,2023-01-20 07:19:27 -0800,"<p>Hi, </p><p>thanks for the pointers to the documentation. As mentioned i have been using TB for a very long time (and Netscape before then...) I am aware of this different search tools and how to use them. </p><p>As I mention, i am interested in understanding there is a chance to get more powerful search options for the global search. </p><p>the returned list  can be reduced to emails ""from me"", ""to me"", and ""with attachment"" I would like to have some option to reduce it based eg on the sender, eg, all and only emails sent by smartfox@mozilla.com. </p><p>of course i can sort the list by sender, but then it becomes a pain to follow the sequence of event as they are sorted in a random date order. As a quick fix I would suggest a default where all columns sorts to be sorted first on the chosen column then second on the date; it would make it much more usable. </p><p>As a long term fix, I would suggest to have a look at the options available with outlook&nbsp;: as much as I do not like this product, the search options are sooooo powerful in a work environment. </p><p>Tx </p>",pousset.christophe,false,0,0
1560764,1402791,2023-01-20 09:11:00 -0800,2023-01-20 09:11:00 -0800,"<p>Ok,  I do a search in the global search.  I get the usual restriction to 400 returned results.   </p><p>But the first thing in the ""faceted search"" part of the returned results is 5the ability to limit the returns to must include or not include certain people. </p><p><img src=""https://assets-prod.sumo.prod.webservices.mozgcp.net/media/uploads/images/2023-01-20-16-59-37-574d90.png""> </p><p>That looks to me exactly what you are asking for.  The ability to search in particular senders, or limit results particular senders.   </p><p>It is also my understanding that; Searches with punctuation in them will be unsuccessful as punctuation is not indexed. Searches for numbers are problematical. Searches involving ""quotes"" past email bodiues will not work as they are not indexed,  only new content. Searches involving signatures are not successful as signature blocks are not indexes. </p><p>Personally I am not all that happy with global search as this discussion attests. <a href=""https://thunderbird.topicbox.com/groups/ux/T71fa1de104e34d0b-Mfdab423e6e9c568bb6df429c/global-search"" rel=""nofollow"">https://thunderbird.topicbox.com/groups/ux/T71fa1de104e34d0b-Mfdab423e6e9c568bb6df429c/global-search</a> But it does not really appear to be getting the love it needs.  at least in my opinion.  Focus being on an android client and modernizing the user interface and getting rid of the creaking parts of the code base that really date from Netscape and are not well understood by the current crop of developers. </p><p>Note that ideas and feedback should be posted using the feedback forum here <a href=""https://connect.mozilla.org/"" rel=""nofollow"">https://connect.mozilla.org/</a>  This is a user support forum and unless you are seeking support really anything else is off topic. </p><p>There are quite a number of open bugs around problems with indexing and search in the Global index. This bug makes a good starting point for issues that have been reported or enhancement requests that have been formally files <a href=""https://bugzilla.mozilla.org/show_bug.cgi?id=541349"" rel=""nofollow"">https://bugzilla.mozilla.org/show_bug.cgi?id=541349</a> </p>",MattAuSupport,false,1,0
