id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1432451,2023-11-30,after update thunderbird forgets open emails I leave e-mails that I am currently actively working on/interested in open when I close my Thunderbird session.  Wh,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-29 17:40:12 -0800
1432454,2023-11-30,"Thunderbird freezes and lags constantly (Ubuntu) greetings, Thunderbird not acting right!   When I try to delete something or just click on an item it takes a f",🐧;Ubuntu;os:linux,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;tb115slow;tb115hang;,2023-11-29 18:15:37 -0800
1432455,2023-11-30,Thunderbird Setup 115.0-1.exe - Windows 11-64Bits - I need desperate help with fixing the Display of the files on my TB email!!! - Please contact me to info@tis,🪟;Windows 11;os:win11,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-29 18:31:38 -0800
1432457,2023-11-30,"Mozilla has stopped receiving and sending emails since Nov.21. Hi Mozilla Thunderbird Support team, My name is Naoko Ochiai. Since Nov. 21, my mail application ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-29 18:58:46 -0800
1432458,2023-11-30,My Mozilla doesn’t work Dear support team for Mozilla Thunderbird  Please tell me how I uninstall and download the application without destroying my all mails. ,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-29 19:04:49 -0800
1432460,2023-11-30,Inbox emails removed after latest update 115.5.1 Thunderbird automatically update to version 115.5.1 and all mails in my inbox are gone. Everything else is ther,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-29 19:38:03 -0800
1432464,2023-11-30,"Some messages don't get marked ""read"" for a long time after opening Hi. I'm using T-bird v 115.3.2, and since the upgrade to 115, I've been seeing weird behavio",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-29 20:08:04 -0800
1432465,2023-11-30,"Unable to install TB app on android phone I downloaded the TB app and got NO ERROR message  but ""can't open"". Thanks for your help ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-29 20:15:49 -0800
1432466,2023-11-30,"Attachments When I want to do an attachment, I can't scroll down the folder where the attachment is. I have to use the side bar. ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-29 20:18:16 -0800
1432468,2023-11-30,Thunderbird reconfigure Get online support ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-29 21:02:44 -0800
1432470,2023-11-30,"thunderbird? having read e-mails, and moving on, on returning to the in-box they have disappeared; can this be stopped? ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-29 21:32:24 -0800
1432473,2023-11-30,"Satır Araları Boşlukları Merhaba, Son güncelleştirmeyi yaptığımdan beri, satır arası boşlukları düzenleyemiyorum. Yardımcı olabilir misiniz? Olması gereken ve o",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-29 22:15:09 -0800
1432475,2023-11-30,"İmza - Sayfa Sonuna atması Merhaba, İmza'mı sisteme yüklediğim zaman, imzamı benim mesajımın sonuna atmasını bekler iken, sayfanın en sonuna atıyor. Bunu ayarla",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-29 22:29:00 -0800
1432476,2023-11-30,"Signature places at the end of the page Hello, When I upload my signature to the system, instead of waiting for it to add my signature to the end of my message,",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-29 22:33:46 -0800
1432477,2023-11-30,"Spaces Between Lines Hello, Since the last update, I can't edit line spacing. Can you help me? I added two pictures named ""should be"" and ""what happens"" in the ",❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-29 22:39:46 -0800
1432480,2023-11-30,"Could I get a link to download of BETA 121.0b3 for mac I am getting an error that ""you have launched an older version of Thunderbird""  Every time I try to open ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-29 23:07:52 -0800
1432481,2023-11-30,"Inbox Email double click open as a draft Dear Support Team, I am facing an issue. Whenever I double-click an email from my inbox, it opens as a draft email. I t",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-29 23:22:40 -0800
1432483,2023-11-30,Tunderbird: Sending of the message failed. Sending of the message failed. The message could not be sent because connecting to Outgoing server (SMTP) smtp.gmail.,❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;needsinfo;,2023-11-30 00:32:24 -0800
1432485,2023-11-30,"Authentication failure in thunderbird Hi, My google has MFA enabled and also i have enabled 0auth2 on server settings and SMTP on TB. still getting the authenti",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-30 00:43:51 -0800
1432486,2023-11-30,in it i send mail When I try to send email the following message appears: fallo en la conexión . el mensaje no se ha podido enviar porque la conexion al servido,❓;;os:unknown,👽;other;t:other,💌;office365;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-30 01:01:18 -0800
1432489,2023-11-30,"la posta non funziona Salve, da ieri la posta elettronica non riceve nè invia messaggi. Avrei bisogno di supporto tecnico. I miei recapiti sono: 3511653104 -- 0",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-30 01:58:56 -0800
1432490,2023-11-30,"podpis Dobrý den, snažím se najít nastavení umístění podpisu, ale nedaří se mi podle Vašeho návodu. Podpis se mi při odpovědi na emaily nebo přeposílání vkládá ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-30 02:09:02 -0800
1432491,2023-11-30,External VGA monitor on Mac OS I am using a MacBook Air M1 connected to an old 1680x1050 external monitor with a VGA cable. Thundebird is the only app I cannot ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-30 02:10:34 -0800
