id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1424299,2023-09-18,"Added calendar events not showing in Thunderbird calendar I have a hosted email service that I access via Thunderbird. Currently, new events that I create do no",🪟;Win11;os:win11,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-09-17 17:05:48 -0700
1424300,2023-09-18,"Version 115.2.2 does not work ! hey, How can I return back to older, working version? This 115.2.2. does not work and no help seems to be availlable. No e-mail ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-17 17:11:47 -0700
1424301,2023-09-18,"Printing a single Email not the whole ""chain"" -  How can I do this? Hi, I am using the latest Thunderbird 115.2.2 on a Win10 system and would like to print only",🪟;Win10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-17 17:18:23 -0700
1424302,2023-09-18,"Limit subfolders shown - templates, sent I have 5 e-mail accounts, and move read e-mails to a related folder under Local Folders. In TB 102, using the Unified v",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,🇪;eset;av:eset,❓;;uc:unknown,customize;,2023-09-17 17:33:10 -0700
1424304,2023-09-18,"Thunderbird is only showing ""some"" events within my Google calendar I used to use the Gmail Provider addon for my Google Calendar, but it had been acting funny ",❓;;os:unknown,📅;calendar;t:calendar,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-09-17 18:29:44 -0700
1424305,2023-09-18,"Certificate Issue Hello,  I just re installed Windows 10 and the current version of Thunderbird Mail 115.2.2 64 bit. My issue is setting up my Proto Mail using ",🪟;Windows 10;os:win10,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-09-17 19:01:47 -0700
1424306,2023-09-18,"new thunderbird downloade last night Thunderbird downloaded a new version last night and important folders disappeared, WHERE ARE THEY? ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;tb115;tb115foldersmissing;,2023-09-17 19:48:40 -0700
1424310,2023-09-18,Change for the sake of change? Why did you feel it necessary to screw with the home page for Thunderbird? It was perfect the way it was. Now I have to try to fi,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;tb115;tb115revert;,2023-09-17 20:36:13 -0700
1424311,2023-09-18,Not getting emails on some accounts I recently added a Gmail account to Thunderbird. Before that I had four working pop3 accounts. Now two of thepop3 accounts a,🪟;Windows 10;os:win10,🚧;fix-problems;t:fix_problems,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-17 20:42:24 -0700
1424312,2023-09-18,"deleted my junk folder Hello, It seems I have accidentally deleted my junk folder - wasn't aware I did it. Now I can only highlight the items as junk but not mo",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-17 20:54:11 -0700
1424314,2023-09-18,"Most folders for my email accounts are not showing in the left column of the Thunderbird page Hi, I'm a Thunderbird monthly contributor. I think there was just ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-17 21:33:02 -0700
