id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1420237,2023-08-05,"Calender entry keeps popping up making TB unusable I now have two issues, one is that on my IMAP accounts with my own domain, both the recent sent and recent re",❓;;os:unknown,📅;calendar;t:calendar,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-08-04 20:12:49 -0700
1420238,2023-08-05,thunderbird displays ALL MESSAGES correctly but not INBOX I had a problem with a message saying I had 1 unread email and used the advised procedure - whatever t,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-08-04 20:23:16 -0700
1420241,2023-08-05,Visualizzazione messaggi di email Buongiorno dopo l'aggiornamento alla versione 115.1 sono presenti i messaggi nelle cartelle (numero msg abilitato) ma non si v,🐧;linux;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-08-04 21:11:01 -0700
1420244,2023-08-05,"Ip dumping all emails Howdy all,my internet provider is dumping emails from across its entire service they claim it is to concentrate on better services but the",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-08-04 22:10:27 -0700
1420248,2023-08-05,incoming emails The incoming emails at info@theheartoyoga.co.uk are mistakenly titled from Claire Gibbs an not showing the real sender. could you advise please ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-08-04 23:54:09 -0700
1420252,2023-08-05,"115 Send email fails on some outgoing servers Just installed Thunderbird 115 after deleting setup files for 102. 115 will send email from GMX server, but ntworl",❓;;os:unknown,🚧;fix-problems;t:fix_problems,💌;outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-08-05 01:26:32 -0700
1420259,2023-08-05,"No Scrollbar in Tags Menue Hello, I'm using the Tags for labeling Emails by theme, order etc. and so I have a lot of tags (about 50 by now). When I want to tag ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-08-05 03:14:23 -0700
1420262,2023-08-05,Thunderbird - Importing profile from SeaMonkey I have just installed Thunderbird 115.1.0 on Windows 7 I am trying to use the import tool to migrate my profile f,🪟;Windows 7;os:win7,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-08-05 04:01:15 -0700
1420266,2023-08-05,"Thunderbird aktualizace Hezký den, Thunderbird - aktualizace verze 102.13.0 (64 bitů) - z distribuce Ubuntu 22.04 LTS  na aktuální verzi 115.1.0. Stále se insta",🐧;Ubuntu;os:linux,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-08-05 04:31:05 -0700
1420285,2023-08-05,"Thundebird address books Is there a quicker way to delete over 1,000 old contacts in my address book which have been collected over the years and are no longer ",🪟;windows-10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,desktop;other;windows-10;firefox-1150;,2023-08-05 06:58:45 -0700
1420295,2023-08-05,new Supernova installed--most of my local folders Emails have disappeared down a black hole! where have they gone?v All my important Emails have not been carrie,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-08-05 08:19:23 -0700
1420297,2023-08-05,Leaving Thunderbird I just want you to know that I'm leaving Thunderbird.  Ever since the recent Upgrade I can't send through my Microsoft HOTMAIL and LIVE emai,❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;GMAIL;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-08-05 08:32:53 -0700
1420301,2023-08-05,"Thunderbird as email back up I had a business email that required an annual subscription. It is ending soon. I created Thunderbird IMPAP, POP, and local copies.",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-08-05 09:00:34 -0700
1420303,2023-08-05,drafts are not there can not find drafts i have saved drafts are not available after being saved ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-08-05 09:18:34 -0700
1420309,2023-08-05,How to restore Thunderbird profile to a single folder? Thunderbird 115.1.0 (64-bit) on Windows 10.  I have set message storage to be under ...Documents\Thunderb,🪟;Windows 10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-08-05 09:51:24 -0700
1420329,2023-08-05,How to migrate Thunderbird profile from snap to flatpak? I was pleased to see that Mozilla has finally set up an official way to distribute Thunderbird using fl,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-08-05 11:43:25 -0700
1420333,2023-08-05,"USING CTRL SHFT K In TB ver. 11.5 fewer quick filters (ctrl+shft+k) appear, e.g., 'subject', 'from' and 'recipient' are missing.  I don't know how to include th",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-08-05 12:07:50 -0700
