id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1410644,2023-04-13,New Email Masking: Thunderbird? Just received info on Email Masking in Firefox. Can it be incorporated into Thunderbird as well? Geoff T ,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-04-12 17:01:16 -0700
1410653,2023-04-13,T'Bird Portable New Version Updates don't seem to work and also takes extreme amount of time on USB flash drive I've been using 32bit Thunderbird portable on a ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-12 19:17:54 -0700
1410662,2023-04-13,Porušená grafika Manipulací s mailem (ne příloha) dochází ke změně šířky textu (sloupce textu) viz vzor. Jak to odstranit? Děkuji Marek ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-12 23:01:31 -0700
1410666,2023-04-13,"Changing to Oauth2 Authentication Can I just change an existing email ""type of authentication"" setting from ""Normal Password"" to ""Oauth2"" in the drop-down menu,",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,🇪;eset;av:eset,❓;;uc:unknown,privacy-and-security_1;,2023-04-13 00:18:27 -0700
1410667,2023-04-13,"Message pane no longer shows recipients after upgrade from 102.4.0 to 102.4.1 Hi all, After upgrading from 102.4.0 to 102.4.1, the message pane no longer shows ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 00:20:27 -0700
1410670,2023-04-13,"non trovo più le mail più vecchie di tre mesi Buongiorno, non capisco dove siano andate a finire tutte le mail più vecchie di tre mesi, potete aiutarmi?  grazie",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 01:33:55 -0700
1410672,2023-04-13,konfiguracja onet w Thunderbird Przy konfiguracji konta pocztowego Onet w Thunderbird otrzymuje wiadomosc Serwer poczty przychodzacej juz istnieje i nie moge za,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 01:44:25 -0700
1410674,2023-04-13,"E-mails with attachments doesn't save in the ""sent"" folder Hello, one of my e-mail accounts in Thunderbird does not save messages with attachments in the ""sent""",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-13 02:00:19 -0700
1410678,2023-04-13,"Zneviditelnění zpráv Zdravím, bez jakéhokoli varování se mi v doručené poště přestaly náhle zobrazovat ""hlavičky"" zpráv, viz. screen. Není vidět tedy datum, ode",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-13 03:21:26 -0700
1410685,2023-04-13,Signatures in emails Good Afternoon I am trying to add a signature to my outgoing emails. This is the first time I have tried this. I have followed the instruct,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 05:14:38 -0700
1410690,2023-04-13,"Message filters Hi there I create message filters to sort out incoming messages and move them to specific folders. I have now 15 well functioning filters, but f",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;tb102filter;,2023-04-13 06:16:55 -0700
1410691,2023-04-13,"can't make connection between thunderbird and mailfence email Hello, I've always only used thunderbird for my website emails but now I'd like to make a mailfenc",❓;;os:unknown,🛠;download-and-install;t:download_and_install,📯;mailfence;m:mailfence,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-04-13 06:22:59 -0700
1410693,2023-04-13,Thunderbird 102.10.1 is resetting Manjaro linux after receiving mail Thunderbird  opens and receive mail but when trying to view it will reset the system.  Scre,🐧;linux;os:linux,🚧;fix-problems;t:fix_problems,❓;;m:unknown,🇪;eset;av:eset,❓;;uc:unknown,fix-problems;,2023-04-13 06:26:20 -0700
1410694,2023-04-13,"FIRMA EN MIS CORREOS ELECTRÓNICOS Hola. Tenía una firma en mis mail, la había introducido mediante Thunderbird-> Configuracion de cuenta y allí chequeé Adjuntar",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-04-13 06:39:24 -0700
1410696,2023-04-13,"Thunderbird on Linux with two users sharing an email address My wife and I share an email address, and use a Linux Mint computer with separate logins. I had it ",🐧;Linux;os:linux,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-04-13 07:06:01 -0700
1410698,2023-04-13,I cant open my latest e-mails I cant open my latest e-mails it just shows the mail received from earlier dates ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 07:19:39 -0700
1410717,2023-04-13,"EXPORT / IMPORT FOLDERS AND FILTERS other accounts? Only the folders along with the filters. I don't need to back up emails or the entire account."" ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-04-13 09:31:38 -0700
1410720,2023-04-13,Reply to Spammer reply_to@topcollection.online is spamming me.  Reply-to spam filter isn't working in Thunderbird 102.10.0 (64-bit).  Any other work arounds to ,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-04-13 10:10:40 -0700
1410722,2023-04-13,Keep getting authentication failure messages on deleted email accounts Keep getting request boxes to supply logins and passwords for deleted email accounts. All,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-13 11:30:44 -0700
1410728,2023-04-13,image links not working Hi: I am having an issue with image links not working on some emails. I get the layout of the emails but the images show a broken image ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,🅰;Avast;av:avast,❓;;uc:unknown,other;,2023-04-13 12:36:21 -0700
1410731,2023-04-13,Thunderbird (102.9.0 (64-bit)) on Linux Mint not getting new messages. The message on the lower left status bar says 'Searching...' and I can not get new messag,🐧;Linux;os:linux,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-13 12:51:04 -0700
1410737,2023-04-13,"Cannot receive email anymore Suddenly we are unable to send email from all of our Thunderbird accounts, but they still receive email. Our provider is Spectrum. ",❓;;os:unknown,👽;other;t:other,💌;Spectrum;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 13:32:23 -0700
1410741,2023-04-13,"Potřebuji poradit Dobrý den, Potřebuji po telefonu  poradit jak importovat emaily a nastavení smazání zpráv po 5 dnech. Tel 724232583 Děkuji ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 14:04:34 -0700
1410742,2023-04-13,"I changed my email password for Earthlink on my Firefox browser, now I cannot get my email on Thunderbird. What do I do? I changed my email password for Earthli",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 14:05:52 -0700
1410743,2023-04-13,Secure connection failed. Secure connection failed. The document contains no data. The page you are trying to view can not be shown because the authenticity of ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 14:14:50 -0700
1410750,2023-04-13,"Thunderbird vers 102.9.1 64bit in Windows 11 and vers 102.9.1 32bit on Win 10, what is the difference. In Windows 11, on Thunderbird, the top menus can't be set",🪟;Windows 11;os:win11,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-04-13 16:38:05 -0700
