id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1423900,2023-09-14,"TB Reinstalled -> Inbox, Sent Mail and all Subfolders Lost (AOL is mail provider) TB reinstalled to remove glitches occurring for months, if not years. Upon rei",❓;;os:unknown,👽;other;t:other,💌;Verizon;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-13 18:26:56 -0700
1423902,2023-09-14,"Thunderbird marking wrongs items as spam Since the last time I updated Thunderbird a few weeks ago, emails that I have always gotten are suddenly appearing in m",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-13 18:55:50 -0700
1423904,2023-09-14,Thunderbird Privacy Notice tab keeps appearing. Why does the Thunderbird Privacy Notice tab keep appearing? Is there a way to turn it off? ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-13 19:01:31 -0700
1423905,2023-09-14,can't send emails - Login to server mail.iinet.net.au failed i use mozilla thunderbird i can't send emails so i need someone to give me a call to solve this pro,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-13 19:35:45 -0700
1423906,2023-09-14,"Thunderbird 115.2 My macine updated to 115.2, and now I cannot print emails.  When 'print' is pushed as a choice, the pane shows PDF and save to file as my only",🪟;Win 11;os:win11,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-13 19:48:47 -0700
1423908,2023-09-14,"unable to connect to server, server timeout A couple weeks ago I started to have Thunderbird problems with a server timeout or unable to connect.  I could neith",🪟;Windows 10;os:win10,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-13 21:33:40 -0700
1423911,2023-09-14,"Unstar in filter Hi, I can set up a filter based on different conditions to add a star to the message. Unfortunately, I don't see the option to unstar. Do I mis",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-13 23:34:19 -0700
1423912,2023-09-14,"Thunderbird has become very slow to connect to my gmail account mailboxes For the last three days Thunderbird has been very slow to open my Inbox, Sent Box, Bin",❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 00:47:35 -0700
1423914,2023-09-14,"Can't send email message - encrypted passwords not supported Hi good day, I'm having trouble with my Thunderbird app as I can't seem to send a message/email. I'",🪟;windows-10;os:win10,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,desktop;fix-problems;windows-10;,2023-09-14 01:04:52 -0700
1423919,2023-09-14,"Sfondo mail Non riesco a modificare sfondo mail. Ho chiesto aiuto qui. Molto gentilmente mi ha risposto NEXT, che ringrazio,  scrivendomi:  """"Quando componi un ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-14 01:42:25 -0700
1423922,2023-09-14,"After updating Thunderbird to 115.2.2,  3 of my accounts do not show up under Inbox, Sent, etc. After updating Thunderbird to 115.2.2,  3 of my accounts do not ",🪟;win 10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 02:13:32 -0700
1423923,2023-09-14,"Nenačítá se mi vzdálený obsah v přijatých zprávách Dobrý den, stále se mi nenačítá vzdálený obsah (obrázky) v přijatých emailech ( z jedné konkrétní adresy). Po",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,📮;gmail;m:gmail,🇪;ESET;av:eset,❓;;uc:unknown,privacy-and-security_1;,2023-09-14 02:25:07 -0700
1423924,2023-09-14,Email Data Hi folks. I have 4 email accounts. 3 are business accounts. The ones that are business accounts have emails that are probably years old. I've discove,❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 02:50:57 -0700
1423929,2023-09-14,Google Contacts has stopped synchronising to Thunderbird I have been using Thunderbird address book synchronized to Google contacts but it has stopped synchroni,🐧;Linux;os:linux,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 04:00:35 -0700
1423930,2023-09-14,"Remover atalhos de teclado no Thunderbird Bom dia, Podem por favor ajudar-me a remover os atalhos de teclado [Shift+c], [a], [r]e[o] no Thunderbird 102.15.1 (32",🪟;Windows 10;os:win10,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-14 04:16:04 -0700
1423932,2023-09-14,"User interface suddenly changed, we're in distress We have 4 PCs at work. On one of them the whole Thunderbird interface changed. I tried to fix it, even re-ins",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 05:00:47 -0700
1423934,2023-09-14,"Mozilla Thunderbird - Odeslat později Dobrý den, používám nejnovější verzi Thunderbirdu. Nainstaloval jsem si doplněk ""Odeslat později"". Při pokusu odeslat emai",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-14 05:35:42 -0700
1423935,2023-09-14,Email incorrectly identified as subthread to a different message Emails in a folder are incorrectly getting identified as a subthread to a different email. In t,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 05:43:36 -0700
1423936,2023-09-14,Actualice a Thunderbird 115.2.2 (32-bit) y no veo mas las carpetas unificadas Al actualizar a Thunderbird 115.2.2 (32-bit)  no veo mas las carpetas unificadas. ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 06:01:33 -0700
1423938,2023-09-14,115 seems to be a step backward Without thinking I let version 115 install over 108. Now my email seems nearly unusable (or at least not at all friendly): upon ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 06:11:58 -0700
1423939,2023-09-14,v115.2.2-64-bit Windows: Subscribed subfolders are no longer accessible The update to v115.2.2 in 64 bit windows appears to be a step backwards. My subscribed s,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 06:36:05 -0700
1423940,2023-09-14,"Printing function on Thunderbird has suddenly gone wrong My father has used Thunderbird for 3 years fine. 10 days ago, the printing went wrong. The only printer",🪟;Windows 11;os:win11,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-14 06:37:27 -0700
1423942,2023-09-14,Unified toolbar can use some additional features. I really like the new unified toolbar concept on tbird supernova (115.2.1). I usually hide the (generally usel,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-14 07:00:07 -0700
1423943,2023-09-14,115.2.2 (64-Bit): After Update -> mail folders (sent) gone To start with: this is the worst period bloated period version period ever period .. and I am more as,🪟;Windows 10;os:win10,🛠;download-and-install;t:download_and_install,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-14 07:01:06 -0700
1423945,2023-09-14,Can't receive email Haven't received email for 6 days now. Checked everything and all is configured correctly. Nothing has been recently changed or updated. I c,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,🅰;AVG;av:avast,❓;;uc:unknown,fix-problems;,2023-09-14 07:21:58 -0700
1423955,2023-09-14,"Thunderbird - problem with printers Hello all, I have the following problem with printing attachments in Thunderbird. For some attachments, it only displays 'sa",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,🇪;eset;av:eset,❓;;uc:unknown,fix-problems;,2023-09-14 08:53:58 -0700
1423957,2023-09-14,"Some mailboxes vanished with V115.2.2 TB seems to have updated itself this morning so when I just started it, the mailboxes under Inbox are all reordered, and s",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;tb115;tb115unified;,2023-09-14 08:59:15 -0700
1423958,2023-09-14,Receiving emails I have not been able to receive emails for several days thru my thunderbird account. ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 09:06:20 -0700
1423961,2023-09-14,thunderbird.exe - Bad Image My computer crashed but it has been fixed.  Now I cannot start Thunderbird. I got the error message as shown by the attached screens,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-14 09:39:57 -0700
1423963,2023-09-14,"retrieving old e-mail files when I downloaded thunderbird to my new laptop last year, it retrieved my old e-mail files only to 2016, whereas i have files going ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-14 09:53:43 -0700
1423964,2023-09-14,"¿Como puedo establecer el tamaño por defecto de las ventanas en Thunderbird? Pues eso, quiero establecer un tamaño predeterminado de las ventanas cuando abro Th",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-14 09:58:50 -0700
1423965,2023-09-14,Downgrade from 115 to 102 Since I have problems with version 115 (ImportExportTools NG does not work in this version) I am forced to restore version 102. Unfort,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-14 10:19:54 -0700
1423969,2023-09-14,Thunderbird 115.2.2 doesn't mark some e-mails (randomly) as read! Hi! In my Windows 11 and Thunderbird v115.2.2 Supernova I noticed that sometimes TB doesn't ma,🪟;Windows 11;os:win11,🚧;fix-problems;t:fix_problems,💌;Hotmail;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-14 10:29:43 -0700
1423972,2023-09-14,Does thunderbird need evolution? I use thunderbird for email. But lsof shows over 4700 files open by evolution. Aptitude says evolution is not installed. What a,🐧;Linux;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 10:52:01 -0700
1423973,2023-09-14,"What happened to the ""READ"" indicator number next to the folders in Thunderbird 115.2.2? Before the most recent update to 115.2.2 (32bit), a greyed number showi",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 11:00:09 -0700
1423974,2023-09-14,"Thunderbird e-mail I am able to receive e-mails, but I can't send any? thank you! ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 11:24:39 -0700
1423976,2023-09-14,Tag function In the previous versions of Thunderbird you could tag an email while it was open and you were reading it. That was often a convenience. In the curr,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 11:44:16 -0700
1423978,2023-09-14,auto update to 115 totally corrupted my folder structure (Unified is not showing all available folders). Also hard to move window. (win10) Today I received the ,🪟;win10;os:win10,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;tb115;tb115unified;,2023-09-14 11:50:49 -0700
1423980,2023-09-14,Can't select different account in From dropdown Thunderbird 115.2.2 When writing an email I can't change the From address in the drop down menu. Wayne Mery post,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 12:14:50 -0700
1423986,2023-09-14,"Thunderbird 115 CSS code How can I add color to the thread column header buttons (Selected , Date, Subject, Correspondent, Size, Attachment, etc) in Thunderbird",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,🪛;userChrome;uc:unsupported_customization,other;,2023-09-14 12:51:06 -0700
1423987,2023-09-14,"Using Thunderbird, how can I see items in the BT spam folder as well as Inbox emails? I receive all emails to my BTinternet address via Thunderbird.  (I can als",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-14 13:03:07 -0700
1423991,2023-09-14,Address book issues Trying to move someone out of a group/list but not delete them from the address book altogether. So far I have been unsuccessful. Help? ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 13:56:52 -0700
1423993,2023-09-14,"Controllo funzionalità server di posta Salve, da qualche giorno non riesco più ad utilizzare Thunderbird su Mac. Mi comprare la rotellina, è bloccato e appare i",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-14 14:17:43 -0700
1423994,2023-09-14,"how to click on link in Thunderbird event summary flyover I'm using Thunderbird 102.15.1, which was just upgraded to 115.2.2. In either version, if I have a cal",❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-09-14 14:32:19 -0700
1423995,2023-09-14,"Can no longer fetch mail from hotmail account Many years ago, I set up Thunderbird to use POP protocol to fetch and send email via my hotmail account (which I'v",🍎;BigSur;os:macos,👽;other;t:other,💌;hotmail;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 14:47:51 -0700
1423997,2023-09-14,"Need advice on setting up filters Hi, I've tried searching the help section but cannot find an answer to my specific filters problem, I'm getting loads of scam ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 15:16:50 -0700
1423999,2023-09-14,"empty message pane After the latest update (14th Sep) my message pane, in Thunderbird, is empty when I click on an email. I still receive emails but can't read ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,🇪;eset;av:eset,❓;;uc:unknown,download-and-install_1;tb102;,2023-09-14 15:21:36 -0700
1424001,2023-09-14,Utilizing Mailchannels spam headers Many of my clients use email provided by a web hosting company which utilizes Mailchannels for email filtering. Mailchannels,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-14 15:39:10 -0700
1424003,2023-09-14,"How do I get back the old layout and font size on Thunderbird? Hi,  I got the (unwanted) Update on Thunderbird 115.2.2 (64-Bit).  I use a notebook 14"" with full",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;tb115;tb115size;,2023-09-14 16:28:47 -0700
1424004,2023-09-14,"Thunderbird suddenly stopped receiving emails My personal email account is with sbcglobal.net  About 24 hours ago, I stopped receiving emails on both Thunderbir",❓;;os:unknown,🚧;fix-problems;t:fix_problems,🇾;sbcglobal;m:yahooemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-14 16:43:35 -0700
1424005,2023-09-14,"After PC issues & Restoring Windows 10 my TB shortcuts disappeared.  How can I open my program? Hi, I've been using TB for years with no issues.  Then my Window",🪟;Windows 10;os:win10,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-14 16:46:29 -0700
