id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1418940,2023-07-21,"Email account deleted - want to keep emails, wont copy I have an email account that has been deleted but I want to keep the original emails and move them into a",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-07-20 17:16:21 -0700
1418943,2023-07-21,Thunderbird fails to filelink large files I use Filelink (w/Dropbox) to attach large videos to emails.  Videos up to ten minutes long(232MB) work perfectly whil,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;filelink;dropbox;,2023-07-20 19:17:28 -0700
1418948,2023-07-21,New website Why does the new website not have links to release notes or add-ons? ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-07-20 20:11:24 -0700
1418949,2023-07-21,keeps asking for donation after I donated ready to uninstall keeps asking for donation after I donated will not update ready to uninstall ,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-07-20 20:45:56 -0700
1418952,2023-07-21,"Trouble resizing the message list in Thunderbird 115 I can't resize the message list to show fewer than 6 emails.  Actually 5.5, since the 6th is cut off.  I'm ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;tb115;,2023-07-20 22:12:18 -0700
1418953,2023-07-21,Trouble importing a POP account into Thunderbird 115 I am trying to import the messages from a Thunderbird 102 profile into 115. The profile includes one gmail ,❓;;os:unknown,🛠;download-and-install;t:download_and_install,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;upgrade;tb115;,2023-07-20 22:29:59 -0700
1418954,2023-07-21,Thunderbird Dark Theme Not Applying to Message Pane / Opened Email I'm having an issue where I'm noticing that Thunderbird is not applying a dark theme to messa,❓;;os:unknown,🔩;customize;t:customize,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,customize;,2023-07-20 22:42:45 -0700
1418955,2023-07-21,"sending images thunderbird when adding an image to an email, the photo appears huge (is really a 2x4inch pic and 196kb 300 resolution for example).Sent the emai",🐧;Linux;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-07-20 23:12:26 -0700
1418958,2023-07-21,Grouped folder functionality in Thunderbird 115 Hello all together! I have a question concerning the grouped folder functionality in TB 115. I use TB for some y,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;troubleshootingdetailsmissing;tb115;unifiedfolders;,2023-07-21 00:27:00 -0700
1418961,2023-07-21,Allow remote content not working! Hi guys 'Allow remote content' is not working. I have it enabled but some reason it doesn't even show the yellow bar along the,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-07-21 00:57:11 -0700
1418967,2023-07-21,"After update Thunderbird 115, mail delivery error alert is received. Hi,   After installing Thunderbird 115, when sending an email, very often I will receive an",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;needsinfo;troubleshootingdetailsmissing;tb115;cannotsendemails;tb11501;,2023-07-21 03:09:58 -0700
1418972,2023-07-21,Creating new folders in thunderbird When I create new folders I cannot work out how to get them to appear where I want them to be. Under the bin icon for delete,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-07-21 05:36:07 -0700
1418973,2023-07-21,"Migrating Thunderbird, Win 10 to Win 11 Hi. I've recently set up a new computer. I'm a Thunderbird user. My old computer is running Windows 10. My new one runs ",🪟;Win 10;os:win10,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-07-21 05:43:58 -0700
1418974,2023-07-21,event colors in calendar Thunderbird 115 Calendar events still no colored according to categories? ,❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,🪛;userchrome;uc:unsupported_customization,calendar;unsupported;userchromecss;unsupporteduserchromecss;notathunderbirdproblem;eventcolors;events;,2023-07-21 05:52:42 -0700
1418975,2023-07-21,Do we update? I noticed that that in the last few you released an updated version of Thunderbird. On checking your about function I am happily running version 1,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-07-21 06:01:40 -0700
1418976,2023-07-21,"I need technical support. EMAILS The email luciana@smjadvocacia.com.br had all the emails deleted, they were not moved to any other folder, I attest to this bec",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;dataloss;troubleshootingdetailsmissing;,2023-07-21 06:03:38 -0700
1418981,2023-07-21,Thunderbird Calendar - Select a calendar I added a calendar but have no idea how to select that calendar to change color or delete it.  How do I select a specif,❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-07-21 06:53:48 -0700
1418982,2023-07-21,"visualizzazione email in arrivo salve a tutti preferisco che le email in arrivo siano visualizzate semplicemente con riferimento alla data di ricezione,  ovvero",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-07-21 07:52:01 -0700
1418985,2023-07-21,"Replacing Account GPG Key Fails My TB account/email address was set up with a valid, working gpg key, it was then discovered there was a problem with that key, ",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;gpg;,2023-07-21 09:04:43 -0700
1418986,2023-07-21,My Thunderbird is often cleaning folders up My Thunderbird is cleaning folders up too often ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-07-21 09:27:05 -0700
1418990,2023-07-21,"Thunderbird 115.0 / 115.0.1 - CalDAV does not sync Hello, since update to Thunderbird 115.0 (from 102) it seems that the CalDav sync does not work. The items th",❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;troubleshootingdetailsmissing;tb115;caldav;,2023-07-21 09:56:21 -0700
1418991,2023-07-21,"How do I stop ""THREADING"" on ALL Folders I NEVER used Threading, but after the latest updates ALL my folders are now THREADED.  I HATE Threading and the ONLY wa",❓;;os:unknown,🔩;customize;t:customize,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,customize;threading;,2023-07-21 10:21:59 -0700
1418992,2023-07-21,"Více PC Dobrý den,  nikde jsem nedohledal jak se to se správou více emailů na více PC. Je nějaká možnost jak mít jednoho klienta na více PC tak abych nemusel ni",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-07-21 10:30:30 -0700
1418993,2023-07-21,"""New Message"" button gone Somehow I managed to remove the ""New message"" button above my email address. How do I get it back? I have tried looking through the to",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;tb115;,2023-07-21 11:05:23 -0700
1418994,2023-07-21,"After working fine for years, Thunderbird now fails to connect at Startup, but has no problem after that I’ve been using Thunderbird for many years, and it has ",🪟;Windows 10;os:win10,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-07-21 11:12:31 -0700
1419003,2023-07-21,"Cannot forward emails over c. 200K as attachments When I try to forward emails over c. 200K, I get the following error message: An error occurred while sending ",❓;;os:unknown,👽;other;t:other,🇾;Yahoo;m:yahooemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-07-21 12:10:48 -0700
1419005,2023-07-21,TB 115 Customizations Re: userchrome.css It appears only part of my userchrome file affects customization in latest release (115).   Q: Is there any information,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,🪛;userchrome;uc:unsupported_customization,customize;unsupported;userchromecss;unsupporteduserchromecss;tb115;,2023-07-21 12:43:05 -0700
1419006,2023-07-21,"Thunderbird links have stopped working. Links in Thunderbird email no longer work. I have to right click, copy and paste into browser.  I've downloaded and inst",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;tb115;,2023-07-21 12:47:29 -0700
1419007,2023-07-21,"Unified Folder not getting new email If you have more than one email account in TB (116 beta)  and you also have a Unified Folder for all the accounts, clicking",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;tb115;getmail;,2023-07-21 12:55:05 -0700
1419012,2023-07-21,Why are my messages so compact/Can this be changed I don't think I can properly explain but I will try.  I just got the latest version of Thunderbird and now th,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;density;tb115;,2023-07-21 13:16:17 -0700
1419018,2023-07-21,"Keyboard shortcut to hide quick filter bar In Thunderbird v115, pressing Ctrl+Shift+K (in Windows) displays the Quick Filter bar (if it's not currently visible)",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;quickfilterbar;,2023-07-21 13:57:10 -0700
1419019,2023-07-21,Thunderbird Address Book When I click on an entry in the Thunderbird Address Book it opens an Edit box.  Is there a way to close such box without having to chan,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;addressbook;,2023-07-21 13:57:39 -0700
1419021,2023-07-21,Thunderbird displays Hebrew font incorrectly Hello! I am running Thunderbird 102 with the Tools > Settings > General > Language & Appearance Default font set to,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;righttoleft;signature;rtlhebrew;hebrew;,2023-07-21 14:39:47 -0700
1419022,2023-07-21,Thunderbird stopped sending emails Two days ago Thunderbird no longer would send emails (been using it without problems for 7 years) I have read all the previou,❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,🇪;eset;av:eset,❓;;uc:unknown,other;troubleshootingdetailsmissing;tb115;cannotsendemails;twc;,2023-07-21 14:41:40 -0700
1419023,2023-07-21,"Why did you upgrade my software. Why did you upgrade my software.  Now I can't send any emails.  What the h did you do, and would you please stop changing the s",❓;;os:unknown,🛠;download-and-install;t:download_and_install,💌;MSN;m:microsoftemail,🇳;Norton;av:norton,❓;;uc:unknown,download-and-install_1;,2023-07-21 15:09:43 -0700
1419024,2023-07-21,MSN is now saying that Outlook won't work I have to use MSN now for my email server since your software no longer works!!!  I can't send anything through your s,❓;;os:unknown,🛠;download-and-install;t:download_and_install,💌;MSN;m:microsoftemail,🇳;Norton;av:norton,❓;;uc:unknown,download-and-install_1;outlook;troubleshootingdetailsmissing;tb115;msoauth;,2023-07-21 15:43:17 -0700
1419027,2023-07-21,"Can't Set Up Thunderbird. (Using AOL/Verizon email address.) I've tried very hard to set up Thunderbird, but am hitting roadblocks.   I'm using an AOL (Verizon)",❓;;os:unknown,🛠;download-and-install;t:download_and_install,💌;Verizon;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-07-21 16:54:34 -0700
