id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1427360,2023-10-13,T-bird 115 supernova.. are you kidding? been a T-Bird user since day one when it first came out many many years ago.. what you have done with this Supernova ver,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-12 17:03:55 -0700
1427361,2023-10-13,"Pasting image into email error - 'Thunderbird has blocked a file from loading into this message' When pasting an image into a message, copied to the clipboard f",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-10-12 17:18:08 -0700
1427365,2023-10-13,"MS Exchange (Outlook) account disappearing when exiting Thunderbird Sorry this post is a bit verbose ! Thunderbird automatically updated two days ago, version n",❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-12 18:08:42 -0700
1427366,2023-10-13,Message List size How can I change the number of emails seen in the Message List window.  I know I can drag the lower edge but this stops with ten emails shown.,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-12 18:34:17 -0700
1427367,2023-10-13,"Thunderbird SuperNova crashing Ever since the SuperNova version was installed, Thunderbird crashes one or more times a day.  It only crashes when I'm not at my ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-10-12 18:36:29 -0700
1427368,2023-10-13,"HOw do I mvoe teh ""Followup"" button? thunderbird-115.3.1-1.fc38.x86_64 Okay, I keep pressing Reply on newsgroups and having to do it over again with ""Followup"" ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-12 18:45:53 -0700
1427370,2023-10-13,"Linux Debian Thunderbird error ""Incoming server already existis. Ok, let me begin. I just lost my boot drive (just the OS) my home directory is on the drive= /e",🐧;Linux;os:linux,🛠;download-and-install;t:download_and_install,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,linux;desktop;download-and-install_1;firefox-10213;firefox-102130;,2023-10-12 19:24:45 -0700
1427372,2023-10-13,Search bar function opens waaaaay too many emails Here is a quote from What's New In Thunderbird 115: Click a message in the search results to view it.  It will,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-12 19:54:40 -0700
1427373,2023-10-13,"Protonmail Error-Current Operation on Inbox Did Not Succeed-Mail Server for Account Responded No Such Mailbox When opening the Inbox for my Protonmail address, ",🪟;Windows 10;os:win10,👽;other;t:other,📨;Protonmail;m:protonmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-12 21:02:51 -0700
1427376,2023-10-13,"modalità cartelle unificate con l'avvento e il passaggio alla release 115.3.2 supernova, in modalità cartelle unificate thunderbird mi esclude un account che pr",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-12 22:54:21 -0700
1427377,2023-10-13,"An Exchange account is not saved in Thunderbird (I'm using Exquilla plugin) Thunderbird doesn't save the new mail account created. When I create it, it works pe",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-12 23:16:17 -0700
1427378,2023-10-13,Email gets deleted from Inbox and server. Email gets deleted from Inbox and server.  My provided says its a setting in Thunder bird. But all setting seems to be,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-12 23:18:05 -0700
1427380,2023-10-13,"Email not working My email has stopped working on Thunderbird. I get this message ""Sending of the message failed. The message could not be sent because connecti",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-12 23:42:25 -0700
1427383,2023-10-13,"Thunderbird improvvisamente bloccato Ciao a tutti, ho cercato precedentemente se ci fosse una problematica simile recente ma non l'ho trovata In sintesi da ieri",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,🇩;defender;av:defender,❓;;uc:unknown,fix-problems;,2023-10-13 00:26:47 -0700
1427384,2023-10-13,"115: I lost my column headers thunderbird-115.3.1-1.fc38.x86_64 I created a new profile.  All went well, but I lost my messages column headers.  How do I get th",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-13 01:05:29 -0700
1427387,2023-10-13,vyhledání kontaktů Po nové instalaci PC (nečitelný disk) bych potřeboval znovu načíst emailové kontakty z emailů (na IMAP) a uložit je do sebraných kontaktů Thu,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-10-13 02:07:32 -0700
1427388,2023-10-13,"Filter for Emails Hi there I am running Thunderbird, latest version, with several eMail accounts. I like the use of filters for each eMail account, so I can sav",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 02:12:02 -0700
1427389,2023-10-13,"Cartella Posta Inviata vuota Buongiorno, Ora ho appena aggiornato alla versione 115.3.2 Vedo tutte le cartelle ma la posta inviata è vuota. Dopo un minuto di pa",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 02:22:29 -0700
1427390,2023-10-13,Thunderbird Following the latest upgrade I cannot see new messages in my inbox. I have tried rebooting but this does not seem to fix the problem. ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-13 02:23:47 -0700
1427391,2023-10-13,visualizzazione ultima email su t con l'ultimo aggiornamento di Thunderbird le varie cartelle alla loro apertura non mostrano direttamente le mail non ancora le,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-13 02:56:08 -0700
1427392,2023-10-13,"Content-Type: multipart/mixed When redirecting (not forwarding) a message from the Zimbra server, I receive it without an attachment. I am attaching a screensho",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-13 03:11:21 -0700
1427393,2023-10-13,"No “Apply filters on selected messages” menu item in Thunderbird 115.3.1 on XUbuntu 23.04 Hello, I have a long list of filters on a quite busy GMail account (>1",🐧;Ubuntu;os:linux,👽;other;t:other,📮;GMail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 03:16:28 -0700
1427394,2023-10-13,"Rotating color ball Problem Hello, Was absolutely great, never  problem of any sort, until the last update. The one with that colorful screen that always opened",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-13 03:20:37 -0700
1427395,2023-10-13,Thunderbird 115 update messed up order of forlders. How can they be rearranged? After update to Thunderbird 115 from 102 or 103 (automatic update) there where d,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-10-13 03:44:36 -0700
1427396,2023-10-13,"Vložení podpisu (nebo textu v HTML formátu ze souboru) do rozepsaného emailu Dobrý den. Už jsem skoro přešel na Thunderbild, ale zastavila mě jedna chybějící fu",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-13 04:05:16 -0700
1427397,2023-10-13,"Sólo veo los NO-LEIDOS Aunque podría parecer que lo que tengo es activado el filtro para ver sólo los correos ""no leídos"" no es así. Lo activo, lo desactivo y l",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 04:17:19 -0700
1427400,2023-10-13,"üzenet letöltési probléma Sziasztok, ma frissült a Thunderbird az új verzióra, egyúttal volt egy windows10 és egy vírusvédelmi szoftver (ESET Endpoint) frissíté",🪟;windows10;os:win10,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,🇪;ESET;av:eset,❓;;uc:unknown,fix-problems;,2023-10-13 04:46:42 -0700
1427403,2023-10-13,The latest version of Thunderbird (115) will not allow access to the primary email account. The latest version of Thunderbird (115) will not allow access to my ,🪟;Windows 10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 05:32:57 -0700
1427405,2023-10-13,Email headers list need more padding After you upgraded to the new design 115.3.1 (64-bit) the email subjects list (right side) needs more padding. IMO it's rea,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-13 05:37:47 -0700
1427406,2023-10-13,"Thunderbird 115. When right clicking to add a new folder or subfolder the option for ""new folder"" does not does not show in the context menu as it did in other ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 05:47:54 -0700
1427408,2023-10-13,Why CNTL K overlaying part of top line of TBird? CNTL K is hiding a menuitem on top line.  115.3.2 (32-bit).                        Frustrating version... in ge,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 06:08:21 -0700
1427409,2023-10-13,Mozbackup Does the latest version of Firefox play nicely with Mozbackup? ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 06:09:59 -0700
1427410,2023-10-13,"Bold thread subject in table view stopped working in latest update 115.13.1 In the past, I had followed this post and created the userChrome.css file so that wh",🍎;os-x;os:macos,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,🪛;userChrome;uc:unsupported_customization,desktop;other;mac-os-x-1015;firefox-1170;firefox-11701;,2023-10-13 06:12:03 -0700
1427411,2023-10-13,I am using Thunderbird for my Verizon/AOL email. What are the port settings? I am using Thunderbird for my Verizon/AOL email account. What are the port settings,❓;;os:unknown,👽;other;t:other,💌;Verizon;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 06:25:35 -0700
1427412,2023-10-13,Redirecting emails I used to be able to automatically move emails from XXX.TalkTalk.com to XXX.outlook.com folders and send an email to notify email corresponde,🐧;Linux;os:linux,🔩;customize;t:customize,💌;outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-13 06:49:05 -0700
1427416,2023-10-13,last Thunderbird update is creating havoc- on MacAir I have a list so long it won't fit here.  I can only think to install back to an update 10 days ago. I can',❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;needsinfo;,2023-10-13 06:58:10 -0700
1427417,2023-10-13,"nuovo aggiornamento buongiorno con il nuovo aggiornamento non mi trovo, le righe delle mail sono piccolissime non si possono sistemare o ritornare alla versione",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-13 07:17:08 -0700
1427418,2023-10-13,I need to add more than 500 accounts to the Thunderbird client. HELP!!! Hi. I ask for help. I need to add more than 500 accounts to the Thunderbird client. All ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 07:19:32 -0700
1427419,2023-10-13,"display panel sizes The INBOX panel is higher (more lines) than I want it.  How can I make it narrower, fewer lines? ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-13 07:34:09 -0700
1427420,2023-10-13,Menu Font Sizes Thunderbird version 115.3.2 - How can I change the font size of the List of Folders and Inbox Message list panes? In this version they are way t,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 07:47:17 -0700
1427421,2023-10-13,add pause between emails in outbox How to add pause between emails in outbox to avoid email provider limits.  I use mail merge and did not have a problem until ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 07:49:42 -0700
1427423,2023-10-13,"Error recieving email (but NOT sending) from MS Office 365 ""...responded: User is Authenticated but not connected."" On October 12, Thunderbird updated to latest",❓;;os:unknown,👽;other;t:other,📮;GMail;m:gmail,🇪;eset;av:eset,❓;;uc:unknown,other;,2023-10-13 07:55:52 -0700
1427426,2023-10-13,"Mancata visualizzazione di destinatari Buongiorno, in una mail ricevuta, in un primo momento sono stati visualizzati solo 2 destinatari su 3. In un secondo mome",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-13 08:09:33 -0700
1427427,2023-10-13,Auto Update to Thunderbird 115.3.2 - Program not working I urgently need someone to help me. I must have selected an option to automatically update or keep Thun,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-10-13 08:16:15 -0700
1427428,2023-10-13,Messages list display no longer adjustable New version of Thunderbird will display a minimum of 10 messages above the active message.  This was formerly adjusta,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 08:16:53 -0700
1427430,2023-10-13,Thunderbird Email sub folders Hi Since the last update I get emails and they show as being under a main folder heading OK - but when I click that folder all the,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 08:43:08 -0700
1427431,2023-10-13,thunderbird does not work since the last update Thunderbird does not work. Have to restart computer and start Thunderbird again. I would like to go back to the ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 08:45:46 -0700
1427432,2023-10-13,problem setting up Mailwasher Pro for Thunderbird I have lots of emails coming in to this account and one other gmail account.  I have purchased Mailwasher Pro ,❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 08:47:35 -0700
1427436,2023-10-13,"Gmail (IMAP) Folders have disappeared Today I Received an email from Thunderbird -- ""Get the most out of Thunderbird 115.""  I reviewed some of my settings per t",❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 09:32:05 -0700
1427439,2023-10-13,"In Vertical View, I Can't Reduce rhe Width of he Folder Contents Column I'd like to suppress displaying message Subject in the folder contents pane. (I'm in ver",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-13 10:05:53 -0700
1427440,2023-10-13,"Event and Task Window can not be resized After the most recent update to Thunderbird, the Event and Task window far exceed the height of the screen.  Trying to ",🪟;Windows 10;os:win10,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-10-13 10:20:19 -0700
1427442,2023-10-13,"My wife can no longer resize Thunderbird to have a usable read window, it is unusable.  Is there a fix My wife can no longer resize Thunderbird to have a usable",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-13 10:34:11 -0700
1427443,2023-10-13,Legitimate mail being sent to spam For months now legitimate emails are being sent to spam on several accounts. I check the Gmail webpage. They are all listed a,🪟;Windows 11;os:win11,👽;other;t:other,📮;Gmail;m:gmail,🇪;eset;av:eset,❓;;uc:unknown,other;,2023-10-13 10:48:58 -0700
1427444,2023-10-13,"Can't send email after update I have 3 emails. The Gmail account works fine, but the 2 Spectrum Road Runner accounts no longer send email. I can receive email o",❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 10:49:00 -0700
1427445,2023-10-13,"como busco en este foro, una pregunta que yo hice, hace unos días ? hola.  como busco en este foro, una pregunta que yo hice, hace unos días ? gracias. ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-13 11:10:31 -0700
1427446,2023-10-13,"Jednotné složky v nové verzi nefungují u všech účtů Po updatu na novou verzi 115.3.1 (Fedora 38) mi jednotné složky u jednoho účtu zmizely, resp. zobrazují se j",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-13 11:13:00 -0700
1427447,2023-10-13,After the update search finds but does not open an individual email I enter a search term and TB returns the results.  I click on the email I was searching for ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-13 11:14:13 -0700
1427448,2023-10-13,"problemas con la nueva version de thunderbird buenas tardes ,,dede que se a actualizado el sistema de casillas de correos de tuhnderbird ,, todos los dias tengo",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-13 11:15:01 -0700
1427450,2023-10-13,"Multiple Problems ith Thunderbird 115..3.1 I upgraded to 115.3.1 from 102.15.1 this week.  I do not understand the large increase in version number, but I have ",🪟;windows-10;os:win10,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,desktop;fix-problems;windows-10;firefox-1180;firefox-11802;,2023-10-13 12:16:34 -0700
