id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1432250,2023-11-28,"Disattivazione reindirizzamento automatico verso altra casella di posta Salve, diversi anni fa scelsi di reindirizzare tutte le email inviate alla mia casella d",❓;;os:unknown,🔩;customize;t:customize,🇾;Yahoo;m:yahooemail,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-27 16:59:03 -0800
1432251,2023-11-28,"Hilos de Conversacion Buenos dias, Thunderbird tiene hilos de conversacion, y cuando visualizas el email si tiene hilos de conversacion te salen muchos mensajes",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-27 17:45:09 -0800
1432254,2023-11-28,"Email Folder When I right click email and choose New Folder and fill the name on popup window and click create folder, the folder does not appear on the left pa",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-27 18:11:12 -0800
1432256,2023-11-28,"Message Too Large Fix Dear Mozilla Team, I want to move my mail message from local folder to my email. But I have problem, the notification said ""The current co",❓;;os:unknown,🛠;download-and-install;t:download_and_install,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-27 18:51:29 -0800
1432258,2023-11-28,"Mails not showing up after import from mbox file created in evolution After import of a mbox file, created in evolution, only one of two mails show in Thunderbi",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-27 19:03:27 -0800
1432259,2023-11-28,Some types of emails not appearing in Thunderbird I have recently switched to Thunderbird from Outlook and have found that some types of email are not reaching ,❓;;os:unknown,👽;other;t:other,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-27 19:10:56 -0800
1432264,2023-11-28,"Thunderbird  PLEASE a filter to remove attachments and put in selected directory PLEASE a filter to remove attachments and put in selected directory. No stars, ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-27 19:56:15 -0800
1432266,2023-11-28,"Suddenly cannot send mail from Thunderbird I use Thunderbird mail-client to acces my outlook.dk - account.  It has run perfect for a period, but suddenly I cann",❓;;os:unknown,👽;other;t:other,💌;outlook;m:microsoftemail,🅰;AVAST;av:avast,❓;;uc:unknown,other;,2023-11-27 20:15:03 -0800
1432269,2023-11-28,"Is it possible to move today panel (F11) to the very left side? Hi folks, I am wondering if there is a possibility to move the today panel (showed in Mail windo",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-27 20:32:25 -0800
1432271,2023-11-28,Transferring Thunderbird to Win 11 laptop When I looked at my profile I find that there are several folders created for each of my email addresses at different ,🪟;Win 11;os:win11,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-27 20:37:20 -0800
1432273,2023-11-28,"Messages display error I have faced with the following bug linked to messages displaying in thread in any section of Thunderbird (i.e., Incoming messages). See ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-27 20:49:04 -0800
1432277,2023-11-28,Very strange issue. all emails to me instead show one of my contacts who shares the same first name. I have just noticed in hte all mail view that all emails se,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-27 22:06:21 -0800
1432279,2023-11-28,"Consume 100% CPU and GUI freeze Hi all! Few days ago Thunderbird start consume 100% and GUI freeze. After restart program/OS, GUI works for few seconds (3-5) an",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-27 22:19:55 -0800
1432280,2023-11-28,"Cannot authenticate, Time out, and occasionally exceeded connection limits with gmail and plusnet Today both our email accounts stopped working. One is a gmail ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,🅰;AVG;av:avast,❓;;uc:unknown,fix-problems;,2023-11-27 22:49:47 -0800
1432281,2023-11-28,"Attachement missing When I use a html signature with graphics, the recipients who can not receive Html, do ot receive the grafics, obviously, but also not any o",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-27 22:51:57 -0800
1432282,2023-11-28,"frozen inbox which, unfreezes to download the multiple copies of the same 5 email messages, long since deleted from inbox. This is attempt 15 or so My in box wi",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-27 22:55:19 -0800
1432283,2023-11-28,"Jak na trvalo vypnout řazení podle vláken Dobrý den, mám problém, že se mi neustále zapíná řazení podle vláken a i když nastavím ¨bez vláken¨ opět se mi několik",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;needsinfo;,2023-11-27 22:56:22 -0800
1432290,2023-11-28,Bellsouth outbound message quit working.. Ask for password but none I have work I have been using Bellsouth email for years via Thunderbird but today it keeps a,❓;;os:unknown,👽;other;t:other,🇾;Bellsouth;m:yahooemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-28 00:00:50 -0800
1432291,2023-11-28,Trash Is there any way in Thunderbird 115.5.1 trash to view which folder a message came from? ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-28 00:03:51 -0800
1432294,2023-11-28,Thunderbird just updated and ALL my folders are empty! Years of emails GONE! WHAT HAPPENED? It's all good. I figured out a solution on my own. ,❓;;os:unknown,👽;other;t:other,📮;GMAIL;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-28 12:44:11 -0800
1432296,2023-11-28,"Inadvertently changed password, outbound Thunderbird emails. We have 2 computers set up with Mozilla Thunderbird. On one of the 2, the outbound password was ina",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-11-28 13:08:00 -0800
