id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1410752,2023-04-14,"Can't add a new address to address book I have just tried to amend an address in my main address list, but the save button is not working. I then deleted the ad",🪟;Windows 10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 17:27:12 -0700
1410753,2023-04-14,Thunderbird crashes when we are sending email from Sage ERP software - error code bp-cfdfe3a3-9c4d-487d-9a10-e59510230413 Good morning My client uses Thunderbir,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;needsinfo;,2023-04-13 17:45:02 -0700
1410755,2023-04-14,Changing from POP to IMAP on Mac Desktop (using Mojave) Changing from POP to IMAP on Mac Desktop (using Mojave). Can I get a CALL??? ,🍎;Mojave;os:macos,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 17:58:13 -0700
1410756,2023-04-14,Gmail hosted .org not being found I have a work email account that is a .org hosted by Google/Gmail.  I'm trying to put it in Thunderbird with my other emails b,❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 18:00:59 -0700
1410762,2023-04-14,how do I find my password bold text ,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-04-13 19:41:41 -0700
1410764,2023-04-14,"Thunderbird Spam detection Spammers have developed a technique lately whereby they set the date of their messages as 12 December 2040, or somesuch. Thunderbird ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-04-13 20:16:39 -0700
1410770,2023-04-14,"emails Stop blocking emails that you have been doing for quite some time , i thought it was my computer playing up but i now belive it is  you people that are g",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;needsinfo;,2023-04-13 23:17:52 -0700
1410771,2023-04-14,now cannot type anything on the <write> pop up page - was working fine for years The only possibly related change I can think of is to add the e-mail account to,❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-13 23:57:31 -0700
1410772,2023-04-14,Why does thunderbird keep turning on threaded view? Why does thunderbird keep turning on threaded view? I have mailnews.default_view_flags = 0 in config editor.,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-14 00:36:47 -0700
1410774,2023-04-14,"Exportar correos de una cuenta en Thunderbird , en windows 10 de mi usuario , al usuario que he creado para otra persona ¡ ¡ Hola ¡¡ Tengo el cliente de correo ",🪟;windows 10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-14 00:52:14 -0700
