id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1427577,2023-10-15,"e-mail/box in/out First you sk to donate, and I did, then you billed me, then you asked to donate again today so I did, now I download the latest and greatest f",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-14 17:14:27 -0700
1427580,2023-10-15,new version New update sucks. Everything is huge. Any way to revert to the previous version? need help thanks. ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-14 18:21:01 -0700
1427582,2023-10-15,"Turning off threading in Ctrl+Shift+F method of Search Hi, Recently, a Thunderbird update seemed to have turned on Threading of displayed messages across my fol",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-14 18:58:49 -0700
1427584,2023-10-15,"Help with configuring Thunderbird.  How to leave messages on IMAP server? As it stands, messages are downloaded to TB after I connect and the IMAP server side i",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-14 19:20:16 -0700
1427587,2023-10-15,"Lost email Following the latest update, I find that Thunderbird has deleted all emails for the last calendar year, from both my inbox and sent box, for both my ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-14 20:30:21 -0700
1427588,2023-10-15,"Firefox - Mail toolbar Hi. Just upgraded to Thunderbird 115.3.2.  Where is the 'Mail Toolbar' of previous versions, which used to contain Get Messages, Write, T",🪟;windows-10;os:win10,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,desktop;customize;windows-10;firefox-1180;,2023-10-14 20:37:32 -0700
1427591,2023-10-15,Can I revert back to the previous version of Thunderbird. Can I revert back to the previous version of Thunderbird.  What a pile of worthless CRAP.  You changed,❓;;os:unknown,👽;other;t:other,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-14 22:03:53 -0700
1427594,2023-10-15,Thunderbird Emails Can't receive or send emails after 115.3.2 update. Asks for password then says invalid ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-14 23:08:32 -0700
1427595,2023-10-15,"Avast flags faulty certificate on my webemail server Shaw Cable Systems (now Rogers) hello, I just decided to allow my pet (favourite) laptop online after many ",🪟;Windows 7;os:win7,🚧;fix-problems;t:fix_problems,❓;;m:unknown,🇰;Kaspersky;av:kaspersky,❓;;uc:unknown,fix-problems;,2023-10-14 23:33:25 -0700
1427597,2023-10-15,"Search window (Ctrl+Shift+F) column widths can no longer be individually adjusted Hello, Ever since the last update, I think it was, the column widths in my Sea",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-15 00:00:28 -0700
1427598,2023-10-15,Emails Após essa nova atualização do mozila thunderbird alguns dos meus emails vivem pedindo senha. Eu já salvei as senhas certas. sempre usei diversos emails n,❓;;os:unknown,🚧;fix-problems;t:fix_problems,💌;hotmail;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-15 00:02:03 -0700
