id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1428521,2023-10-23,"Cambiare visualizzazione Thunderbird 115 Non mi trovo molto bene con la nuova versione di Thunderbird (115), preferivo come era prima. Ho impostato la visualizz",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,🇨;comodo;av:comodo,❓;;uc:unknown,other;,2023-10-22 17:29:10 -0700
1428523,2023-10-23,"Inbox/Folder email list display Hi all, I've been using Thunderbird for years and really like it. However it did an update today ( 115.3.3 ) that has changed th",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;font-size;density;,2023-10-22 17:30:32 -0700
1428524,2023-10-23,"Thunderbird is gone! I just accepted the latest Thunderbird ""update"" and now EVERYTHING is gone - past emails, all addresses, all folders, all current emails.  ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-10-22 17:47:34 -0700
1428525,2023-10-23,"I can't find ""write"" to send an email!  What happend to other things that were at the top? Even the bird has changed its look.  Why?! After many loyal years I'm",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-22 18:28:41 -0700
1428527,2023-10-23,"Can't find the send button in the custize screen. Where is it? All of a sudden, when I create a new email or respond to one, the ""send button"" disappeared. I tr",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-22 19:13:27 -0700
1428533,2023-10-23,Thunderbird Hangs on Opening My Thunderbird stops responding for few minutes after starting. It also hangs up during the work. I have been using Thunderbird for,🍎;Ventura;os:macos,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-22 20:58:02 -0700
1428540,2023-10-23,Thunderbird/Apple mail issue Over the weekend I have found that my apple mail app has 'stolen' most of the folders (and the emails within those folders) I had s,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-10-22 22:24:33 -0700
1428541,2023-10-23,THUNDERBIRD EMAIL PAGE FLICKERING AFTER LATEST UPDATE Since recent update (115) my Thunderbird page is constantly flickering. The flickering is on half the page,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-22 22:39:00 -0700
1428542,2023-10-23,unified folders not working in update unified folders not working in update ,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-22 23:01:43 -0700
1428544,2023-10-23,"TAB del PDF al riavvio di TB non viene visualizzato Quando apro un allegato su Thunderbird in formato PDF all'inizio non ho problemi, ma se lo lascio aperto e r",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-22 23:21:05 -0700
1428545,2023-10-23,"Copying the Thunderbird-folder Hi, I just watched the video on how to move an installation to a new computer and have a question. Can I copy the Thunderbird fol",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-22 23:26:15 -0700
1428546,2023-10-23,"Unable to embed link in message When writing a message like: Here I attach the link - LINK and just when I want to insert a link in the mentioned word ""LINK"", m",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-22 23:47:44 -0700
1428549,2023-10-23,"""Get all new Messages"" won't download on one email account Troubleshooting info below.  (yes I'm running AVAST) The problem: I have 9 incoming accounts from dif",❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,🅰;AVAST;av:avast,❓;;uc:unknown,other;,2023-10-23 01:26:55 -0700
1428550,2023-10-23,find messages - now only shows the thread conversation? I opened my Thunderbird and it had just updated itself to a new version which looked quite different. Sm,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-23 01:27:03 -0700
1428551,2023-10-23,Is there a simple installation procedure available for new version 115 to integrate S/MIME or OpenPGP? Is there a simple installation procedure available for ne,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-10-23 02:06:29 -0700
1428552,2023-10-23,"The view email sending details Previously one could tap view, and see exactly all the transmission details of emails, especially spam or phishing, and I could h",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-10-23 02:44:59 -0700
1428556,2023-10-23,"Üzenetablakban megjelenő aktuális email Korábban amikor beléptem egy mappába, akkor ugyan arra az e-mailre lépett amelyiken utoljára álltam vagy a rendezettség ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,🇪;eset;av:eset,❓;;uc:unknown,other;,2023-10-23 03:42:03 -0700
1428558,2023-10-23,Thunderbird 102 automatically updated to 115? ''''''''RE: Thunderbird version 115 is only offered as direct download from thunderbird.net and not as an upgrade ,🪟;Windows 10;os:win10,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;tb115profile;,2023-10-23 03:51:24 -0700
1428560,2023-10-23,"Mensajes antiguos se borran a pesar que está desactivada la opción para esto (POP) Buenos días. Tengo marcada la opción ""No borrar ningún mensaje"" dentro de Con",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-23 04:05:19 -0700
1428561,2023-10-23,Üzenetek letöltése egyes fiókokhoz Üdvözletem. A Thunderbird 115.3.3 változatának megjelenésével megváltozott az Üzenetek letöltése gomb funkciója. Ezelőtt a le,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,🇪;Eset;av:eset,❓;;uc:unknown,customize;,2023-10-23 04:08:43 -0700
1428563,2023-10-23,"Click on Windows Notification => Jump to Email !?!? Hello, till today's Tunderbird-Update it was possible: - click on the Windows Notification - => directly bri",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;tb115revert;tb115notification;,2023-10-23 04:15:40 -0700
1428564,2023-10-23,"All tasks gone after update to 115.3.1 and Ubuntu 23.10 I used to have a list of tasks in a column to the right of my mails. Now it's gone, and if I open up the",🐧;Ubuntu;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-23 04:20:50 -0700
1428565,2023-10-23,"Thunderbird Web Version I was wondering if there was a Thunderbird web version, without a download required. I have been unable to find it. Thank you in advance",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-10-23 04:44:31 -0700
1428566,2023-10-23,"Meeting Invites sent with Thunderbird have different times for attendees. When sending out an invite eg for Sat 9:00 The attendess receive it as being at eg., S",❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-10-23 04:45:37 -0700
1428567,2023-10-23,Recent Upgrade A few days ago I upgraded thunderbird to 115.3.3 and now for some reason it won't connect to my Microsoft 365. When 365 asks me: Are you trying t,❓;;os:unknown,🚧;fix-problems;t:fix_problems,💌;Microsoft 365;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-23 04:57:06 -0700
1428571,2023-10-23,"Adding contacts to lists. I have two principal address books, collected and personal. I can add new contacts to these address books.  Under collected, I have th",🪟;Win 10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,desktop;other;windows-10;firefox-1180;,2023-10-23 05:24:12 -0700
1428573,2023-10-23,"Outlook events off by 1 hour Since upgrade 115.3.3, events sent from Thunderbird and are seen by Outlook users as 1 hour early. For example an event from 11:00 ",❓;;os:unknown,📅;calendar;t:calendar,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-10-23 05:31:40 -0700
1428574,2023-10-23,"Downgrade on a MAC Hello, how do I downgrade to Thunderbird 102 on a MAC? I keep finding instructions but they are ALL for a PC fix. ",❓;;os:unknown,👽;other;t:other,💌;Microsoft 365;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-23 05:35:06 -0700
1428575,2023-10-23,Rearrange the toolbars? I'd like the quick filter to be in the huge empty void above it and not open in a new line unnecessarily. Also the quick filter button i,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-23 05:52:14 -0700
1428578,2023-10-23,"Unified folder is missing in TB Supernova Hello, I am missing the unified folder in the newest version of TB. It seems there is no such a option in the setup.  ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-23 06:21:46 -0700
1428579,2023-10-23,"Missing Emails - Error Message Hi, I recently visited an email folder to download some tickets and all the emails had gone with an error message.   I can't seem",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-10-23 06:35:12 -0700
1428581,2023-10-23,"Thunderbird It always starts maximized on Ubuntu, how to make it windowed, In windows you just close it that way, then it opens the way you closed it ",🐧;Ubuntu;os:linux,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-10-23 06:36:40 -0700
1428582,2023-10-23,"Thunderbird crashes upon opening Whenever I open Thunderbird, my Mac asks for the password, but when I input it, the app opens and then asks immediately for my ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,Ⓜ;Mcafee;av:mcafee,❓;;uc:unknown,fix-problems;bug1764865;,2023-10-23 07:16:37 -0700
1428583,2023-10-23,Keeping last place used in folders Using 115.3.1 under Linux Mint I find that often the position of the last message I was looking at in a folder is not remembe,🐧;Linux;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-10-23 07:36:58 -0700
