id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1417261,2023-07-02,"Where to find ""Get Message""? On T-Bird 102.12.0 I am unable to find ""Get Message"" ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-07-01 17:40:39 -0700
1417266,2023-07-02,why can't I move junk email to inbox? I find emails in my junk mail that are marked junk and they are not junk. When I try to move them to inbox - it does not l,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-07-01 20:32:58 -0700
1417275,2023-07-02,Emails won't send keeps asking to verify email address This shows when trying to send an email; Sending of the message failed.  An error occurred while sending ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-07-02 00:02:02 -0700
1417278,2023-07-02,"Can't Use Gmail In Thunderbird Hi, I just recently remember Thunderbird can be used as an email client. So, I've decided to use Thunderbird again after years of",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-07-02 02:03:00 -0700
1417286,2023-07-02,non accedo più alla posta Gmail Ho impostato quattro account di posta su Tinderbard; negli ultimi giorni non funziona più l'account gmail. Mi da un messaggio di,❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;needsinfo;,2023-07-02 05:57:41 -0700
1417293,2023-07-02,"Connection times out This has been happening for a few days now. When I try to download emails I get ""connection to imap/virginmedia timed out"" I get occasional",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-07-02 07:46:18 -0700
1417296,2023-07-02,I keep getting a McAfee antivirus detected message. I DO NOT have McAfee on my system! How is this happening? Can you please tell me how to get rid of the const,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,🇲;Malwarebytes;av:malwarebytes,❓;;uc:unknown,other;,2023-07-02 09:02:45 -0700
1417298,2023-07-02,"Microsoft Outlook Password Hello, I am using the latest stable release of Thunderbird client on Windows 11 and just today it's been asking me multiple times for",🪟;Windows 11;os:win11,🔏;privacy-and-security;t:privacy_and_security,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-07-02 09:09:46 -0700
1417299,2023-07-02,Sähköposti ei ota vastaan eikä lähetä postia Thunderbird ei ota postia vastaan eikä lähetä. Mikä nyt neuvoksi? ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-07-02 09:10:41 -0700
1417300,2023-07-02,"Retaining emails I use Thunderbird on my home and office computer. (I do donate and appreciate the hard work of the staff.) At my office, I've had TB on for ove",❓;;os:unknown,👽;other;t:other,💌;Spectrum;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-07-02 09:11:41 -0700
1417310,2023-07-02,Unable to add account to Thunderbird Mail Client - Desktop - Windows 11 Hello I'm having an issue adding a new email account to Thunderbird. I have checked all ,🪟;Windows 11;os:win11,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-07-02 10:51:06 -0700
1417311,2023-07-02,How to invert mousewheel in callendar? I don't like inverted mousewheels in any kind of application.  I notice that mousewheel UP moves the calendar time period,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-07-02 11:37:16 -0700
1417313,2023-07-02,"Receiving emails I stopped receiving emails on my PC on 30/5/23. When I try to get a message ""connection to server imap.virginmedia.com timed out"" appears. On t",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-07-02 11:59:44 -0700
1417320,2023-07-02,"Moving my Address Book form my old to my new computer I have followed the article on Moving Thunderbird data to a new Computer, but somehow I am getting stuck s",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-07-02 15:03:42 -0700
1417321,2023-07-02,My Draft folder is not purged once the message is sent How do I make Thunderbird delete message drafts from my Draft folder once the message is sent? Since the ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-07-02 15:38:44 -0700
1417324,2023-07-02,"Email When I delete an email it disappears, it does not go to my TRASH file. I have checked all my settings and they are correct. I recently got a new computer ",🪟;Windows 11;os:win11,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-07-02 16:15:56 -0700
