id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1432573,2023-12-01,"Email Dates Something happened to our Thunderbird,  we had always viewed our newest emails when we ""open"".  Now we view the oldest first and we can't even find ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-30 16:12:52 -0800
1432575,2023-12-01,"Updating server setting in Thunderbird reverts with restart I'm trying to update the server settings for an email address in Thunderbird, but it reverts to the ",🪟;windows 11;os:win11,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-30 16:18:12 -0800
1432576,2023-12-01,"Unable to download my emails to Thunderbird client on my laptop Dear Sir/Madam:  I am following your instructions per email from Mozilla Support on Thursday, No",❓;;os:unknown,👽;other;t:other,🇾;Yahoo;m:yahooemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-30 16:25:57 -0800
1432579,2023-12-01,"Problem with filters on Thunderbird I updated several filters on Thunderbird and my account went ""crazy"" and moved All mail out of my inbox.  After digging for ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-30 16:54:46 -0800
1432582,2023-12-01,"C/Windows drive wiped, need to recover my emails Recently my C/Windows drive (Solid state) failed, I have the data (it was installed on the D drive of my comput",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-30 17:49:25 -0800
1432586,2023-12-01,"Asunto: Problema con el formato HTML en Thunderbird - ¿Puedo compartir el código? Hola comunidad de Mozilla, Espero que todos estén teniendo un gran día. Recien",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-30 19:02:49 -0800
1432587,2023-12-01,no incoming messages using mozilla thunderbird for my gmail email.  I can send emails using thunderbird but I can't receive any incoming messages ,❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-30 19:19:06 -0800
1432590,2023-12-01,Can someone tell me how to retrieve the contents I lost in the draft folder. I don't know how I lost everything in the draft folder. ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-30 22:15:14 -0800
1432592,2023-12-01,"Automatické přikládání příloh do mailu Ahoj, chtěl jsem v práci odesílat automaticky maily zákazníkům s podklady. Mám Excel který mi umí vybrat zákazníky a na n",❓;;os:unknown,🔩;customize;t:customize,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-30 23:32:00 -0800
1432593,2023-12-01,Proteggere un profilo Thunderbird con password Ho installato Thunderbird e configurato due profili differenti senza selezionarne uno di default. All'avvio Thund,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-12-01 00:23:20 -0800
1432603,2023-12-01,Thunderbird Calendar The calendar is so slow that it almost prohibits the use of Thunderbird. The SQL DB is larger than 1 GB. There are daily backup DBs with 14,🪟;Windows 10;os:win10,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-12-01 02:21:30 -0800
1432604,2023-12-01,"Settings General Label (Inställningar Allmänt Etikett in swedish) Hello! We use the Thunderbird Labels (not an add on) to mark the mails ""to do"", ""started by NN",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-01 03:05:07 -0800
1432607,2023-12-01,"Empty Column Please let me know how to remove this empty column when I work on a large monitor, it doesn't bother me, but when I use it on a laptop, it takes up",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-01 03:34:51 -0800
1432608,2023-12-01,Unable to import .ics file that was exported by thunderbird I tried to migrate my thunderbird-stored local calendar to another computer. Both machines are runni,🐧;Debian;os:linux,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-12-01 03:53:01 -0800
1432610,2023-12-01,email receive & send problems on multiple accounts after automatic update Hi. Recently Thunderbird automatically updated(current version is 115.5.1 32bit) on my,🪟;win 10;os:win10,🚧;fix-problems;t:fix_problems,📮;GMAIL;m:gmail,🅰;Avast;av:avast,❓;;uc:unknown,fix-problems;,2023-12-01 04:08:10 -0800
1432611,2023-12-01,"Is it possible to use a shared Gmail inbox with Thunderbird? I tried to access a shared Gmail account via Thunderbird, let's say shared@gmail.com. I don't have ",❓;;os:unknown,🛠;download-and-install;t:download_and_install,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-12-01 04:17:08 -0800
1432612,2023-12-01,"Thunderbird 115.5.1 and Gmail 2023 Since 2 Years I try to connect my gmail email account with thunderbird, I went through all written help and tried hundred of ",❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-01 04:17:49 -0800
1432613,2023-12-01,Create a folder as a filter action. Is there a built-in way or an addon that will allow the ability to create folders as a filter action? I can move or copy to ,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-01 04:27:10 -0800
1432614,2023-12-01,Folder doesnt display messages I have a folder in which the messages are no longer visible.  The folder nuber says there are 10 messages in it.  How do i fix th,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-01 04:51:12 -0800
1432615,2023-12-01,Delete are filtering to local Folder How can I get Thunderbird to automatically delete the message from GMAIL/All Mail after its filter-copied to a local folder,❓;;os:unknown,👽;other;t:other,📮;GMAIL;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-01 05:17:02 -0800
1432616,2023-12-01,"Showing Tasks in Calendar For tasks that have a start date and a due date, is there a way to have them show up in the calendar window? I want to be able to see ",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-12-01 05:22:45 -0800
1432618,2023-12-01,Loss of all folders in Thunderbird This morning I suddenly could not send emails from Thunderbird. I contacted my ISP (Plusnet) and they demonstarted that if I ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,🇾;snet;m:yahooemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-01 05:53:17 -0800
1432620,2023-12-01,"changing synchronizing settings - what happens to already downloaded messages After altering account settings in Thunderbird to, say, ""synchronize the most rece",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-12-01 05:56:13 -0800
1432622,2023-12-01,"causing system to loose printers With the update to version 115.5.1, TB can not see the printers other than print to PDF.  Addtionally it causes the system and ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-12-01 06:33:59 -0800
