id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1424660,2023-09-21,I need support. I have problems upgrading from 102.x.x. to 115.2.3 Version 102.x.x works fine. After upgrading to 115.2.3 some maps are empty in the compacted a,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-20 17:18:14 -0700
1424663,2023-09-21,Thunderbird email When I updated to Thunderbird 115.2.3 (64 bit) Supernova on my windows 7 pro my email stop working and would not accept my password ,🪟;windows 7;os:win7,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-20 17:43:21 -0700
1424668,2023-09-21,"How to Forward with Template, if possible. After much research here, I see how I can ""Reply with Template"" with Message Filters. I would like to forward specifi",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-20 18:58:11 -0700
1424670,2023-09-21,"Thunderbird's Alerts Steal Focus from Full Screen Games Thunderbird recently updated from 102 to 115.  Now when in games using full screen windowed mode, the ne",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-20 20:01:45 -0700
1424671,2023-09-21,Handbook for CSS syntax for Thunderbird 115+ ? The good news:  The UI of Thunderbird 115 is a nice improvement over its predecessor.   The bad news:  All my  pr,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,🪛;userChrome;uc:unsupported_customization,customize;,2023-09-20 20:06:32 -0700
1424672,2023-09-21,unable to send email messages. thunderbird keeps asking me to change password. Have made no changes to TB. Please help. As of Sept 20 unable to send emails or f,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-20 20:51:08 -0700
1424673,2023-09-21,New emails are not showing in the inbox New emails are not showing in the inbox (oddly the one from my Firefox login  is).  The count of unread messages is goin,🍎;Ventura;os:macos,👽;other;t:other,💌;O365;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-20 21:06:31 -0700
1424675,2023-09-21,How do I get the invitation accept/decline banner to appear after making it not show again? I received an email containing an invitation for a calendar event.  ,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-20 21:23:05 -0700
1424681,2023-09-21,Nastavení adresáře IMAP do autoconfigu / Setting Imap folder to autoconfig Zkouším zprovoznit automatické nastavení účtu přes xml soubor a potřeboval bych tam j,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-09-20 23:26:15 -0700
1424688,2023-09-21,"How to create 2 acounts in Thunderbird with same full name I have been using Thunderbird (now 102.15.0, 64 bit) on Ubuntu Linux for several years now. I have 2 ",🐧;Ubuntu;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-09-21 02:02:17 -0700
1424690,2023-09-21,"Customisation of the card view Thanks for improving Thunderbird! I very much like the new card view! However, I am missing the small green unread-button, that I",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-09-21 03:06:52 -0700
1424693,2023-09-21,"Thunderbird mail app Hi, Tried to set up the Thunderbird mail app, hotmail account with microsoft authenticator set up, it kept telling me my password was wrong",❓;;os:unknown,🚧;fix-problems;t:fix_problems,💌;hotmail;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-21 03:59:11 -0700
1424695,2023-09-21,"Upgrade to Thunderbird v115 has lost me access to emails/folders/contacts After the automatic upgrade to 115.2.2, I have lost access to all my folders, emails a",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;tb115;tb115blank;,2023-09-21 04:18:45 -0700
1424696,2023-09-21,High power usage and problems receiving emails and opening PDFs Over the last two days (starting just before the latest Thunderbird update) Thunderbird is crash,🪟;Windows 10;os:win10,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-09-21 04:30:32 -0700
